,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,1,1129.0,7000.0,37689.0,86666.67,1625.0,3155.0,6600.0
1,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,2,755.0,10000.0,15188.0,84977.39,1600.0,3264.0,6682.0
2,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,3,302.0,5000.0,12540.0,20080.0,1160.0,2155.0,4200.0
3,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,4,193.0,12750.0,15000.0,60000.0,221.0,410.0,770.0
8,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,9,264.0,1641.3,2657.5,14900.0,1515.0,3840.0,8752.5
9,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,10,65.0,3900.0,3900.0,3900.0,520.0,1400.0,3798.0
27,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,35,50.0,2980.0,3150.0,8000.0,210.0,1495.0,2620.0
28,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,36,6.0,30000.0,40000.0,50000.0,1400.0,4168.5,13500.0
38,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,50,8.0,560380.8,560380.8,560380.8,222.0,222.0,1827.5
51,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,70,618.0,8669.03,29200.0,112296.7,44.0,225.5,807.0
58,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,77,12.0,4436.25,4436.25,4436.25,77.5,291.5,424.0
59,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,78,190.0,75000.0,100000.0,210000.0,309.0,675.5,1006.0
69,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,200,3067.0,125000.0,215000.0,315000.0,223.0,468.0,944.0
72,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,203,39.0,6000.0,15000.0,79500.0,30.0,120.0,355.0
73,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,204,101.0,11000.0,21916.67,60000.0,22.0,44.0,170.0
