,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,1,530.0,5507.88,21000.0,75200.0,1354.0,3137.5,6571.0
1,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,2,324.0,9408.0,34710.0,90000.0,1382.0,2596.0,5900.0
2,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,3,97.0,2040.0,5000.0,17000.0,1150.0,2650.0,5240.0
3,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,4,150.0,3255.0,10000.0,30000.0,203.0,422.5,776.0
9,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,10,40.0,75000.0,75000.0,75000.0,680.0,1627.5,3605.0
48,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,67,8.0,15000.0,15000.0,15000.0,191.0,399.5,1262.5
51,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,70,552.0,8307.0,40000.0,165000.0,43.0,135.5,654.0
58,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,77,6.0,1400.0,1400.0,1400.0,150.0,321.0,459.0
59,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,78,156.0,88000.0,142500.0,250000.0,406.5,650.0,950.5
69,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,200,2407.0,160000.0,225000.0,300000.0,215.0,450.0,879.0
72,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,203,19.0,4433.33,14240.33,53407.0,62.0,95.0,499.0
73,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,204,91.0,7000.0,15500.0,35000.0,18.0,32.0,152.0
78,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,222,63.0,290000.0,360000.0,525000.0,167.0,280.0,496.0
80,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,240,42.0,110000.0,190000.0,300000.0,934.0,2194.0,3067.0
87,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,247,33.0,6000.0,131755.0,240000.0,88.0,329.0,833.0
89,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,261,5.0,338800.0,701900.0,1065000.0,580.0,7694.0,10167.0
