,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,1,834.0,8970.0,18575.33,45000.0,1840.0,3688.0,7200.0
1,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,2,697.0,10000.0,19917.89,40000.0,1310.0,3395.0,7830.0
2,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,3,128.0,7836.0,12000.0,16425.0,773.5,1585.0,4099.0
3,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,4,233.0,10650.0,20000.0,70000.0,198.0,420.0,770.0
8,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,9,950.0,2715.245,7326.0,27500.0,740.0,1850.5,3945.0
9,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,10,97.0,19500.5,39725.0,95725.0,830.0,1494.0,4060.0
10,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,11,11.0,10815.0,10815.0,10815.0,925.0,2195.0,13705.0
25,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,33,90.0,3500.0,17617.5,85000.0,101.0,254.0,1031.0
27,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,35,58.0,1000.0,20000.0,39000.0,230.0,1133.0,2090.0
51,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,70,942.0,7641.0,30582.0,93755.0,51.0,225.0,1239.0
59,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,78,206.0,93375.0,132000.0,275000.0,290.0,575.0,1004.0
69,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,200,3097.0,120000.0,210000.0,305000.0,219.0,473.0,949.0
72,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,203,24.0,150000.0,247950.0,345900.0,44.5,354.5,1220.0
73,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,204,114.0,9000.0,16000.0,41215.0,21.0,49.5,134.0
78,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,222,57.0,271000.0,360000.0,610000.0,140.0,248.0,396.0
80,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,240,50.0,130650.0,240943.0,320763.415,1035.0,2030.0,3637.0
87,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,247,60.0,2658.75,110000.0,187605.55,72.5,405.0,1532.0
89,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,261,6.0,105000.0,376250.0,647500.0,1402.0,1488.5,3233.0
93,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,265,8.0,230000.0,230000.0,230000.0,205.5,659.5,989.0
136,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,371,33.0,105000.0,246245.0,580000.0,420.0,926.0,1675.0
150,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,402,11.0,2500.0,65000.0,400000.0,252.0,610.0,1069.0
155,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,407,134.0,150000.0,240000.0,350000.0,105.0,178.0,375.0
186,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,460,18.0,45000.0,178375.0,311750.0,591.0,1955.0,3021.0
191,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,481,6.0,360.0,360.0,360.0,10.0,53.0,100.0
203,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,503,27.0,14600.0,65973.335,125000.0,125.0,738.0,2107.0
230,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,539,53.0,2016.17,30000.0,132492.63,79.0,431.0,1225.0
305,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,COMMUNAUTE,78,839.0,280000.0,280000.0,280000.0,340.0,536.0,839.0
315,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,COMMUNAUTE,200,5832.0,158500.0,159250.0,160000.0,250.0,501.0,940.0
492,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,1,3184.0,10500.0,31467.5,122500.0,2117.5,4286.5,8484.5
493,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,2,1913.0,14000.0,50000.0,125000.0,1920.0,3980.0,8327.0
