,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,1,1157.0,8300.0,21334.0,95175.0,1710.0,3200.0,6536.0
1,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,2,727.0,15088.0,50000.0,75000.0,1140.0,2440.0,6311.0
2,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,3,284.0,15000.0,62700.0,580000.0,1295.0,2210.0,3655.0
3,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,4,187.0,4000.0,28000.0,60000.0,196.0,421.0,750.0
8,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,9,239.0,5000.0,5704.0,10000.0,1280.0,2920.0,5630.0
9,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,10,79.0,19500.0,19500.0,19500.0,650.0,1383.0,2414.0
13,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,17,8.0,20824.49,20824.49,20824.49,1413.0,3523.5,5651.0
20,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,26,6.0,100000.0,100000.0,100000.0,285.0,1223.5,2329.0
27,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,35,61.0,1260000.0,1260000.0,1260000.0,400.0,1970.0,4980.0
48,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,67,10.0,70000.0,70000.0,70000.0,100.0,649.5,907.0
51,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,70,383.0,9000.0,35000.0,95000.0,49.0,280.0,981.0
59,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,78,177.0,67500.0,136000.0,226925.0,420.0,690.0,986.0
69,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,200,2830.0,125500.0,222250.0,325000.0,230.0,486.0,952.0
72,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,203,30.0,18448.5,29224.25,40000.0,28.0,95.5,407.0
73,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,204,113.0,12000.0,44500.0,105000.0,19.0,38.0,150.0
78,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,222,33.0,280000.0,550000.0,685000.0,150.0,227.0,300.0
80,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,240,56.0,200000.0,262500.0,285000.0,978.0,1815.0,3377.5
87,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,247,58.0,7727.0,100000.0,291666.66,92.0,618.0,1319.0
93,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,265,6.0,450000.0,975000.0,1500000.0,592.0,860.0,3300.0
136,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,371,25.0,78697.27,100000.0,390000.0,239.0,381.0,1108.0
150,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,402,6.0,4000.0,16622666.0,26450319.0,961.0,1691.0,3206.0
155,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,407,86.0,135000.0,285000.0,372516.14,127.0,195.5,400.0
203,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,503,22.0,22500.0,29166.67,175000.0,128.0,852.0,1600.0
230,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,539,92.0,60000.0,123750.0,283102.0,14.0,16.0,454.5
231,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,540,119.0,1826.26,4375.0,40000.0,23.0,105.0,424.0
315,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,COMMUNAUTE,200,6806.0,55000.0,60000.0,80000.0,250.0,508.0,900.0
492,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,1,2807.0,13440.0,50000.0,125000.0,1820.0,3758.0,7260.0
493,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,2,1595.0,15000.0,40000.0,105000.0,1720.0,3856.0,8071.0
494,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,3,487.0,9000.0,52535.56,56000.0,1260.0,2353.0,4500.0
495,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,4,323.0,5000.0,30000.0,116130.0,227.0,423.0,780.0
496,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,5,10.0,160000.0,160000.0,160000.0,492.0,1055.5,2054.0
500,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,9,509.0,5000.0,6500.0,7230.0,1286.0,2620.0,5680.0
501,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,10,145.0,41000.0,121075.0,159000.0,846.0,2028.0,4263.0
519,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,35,99.0,865.75,2765.75,5782.5,735.0,1692.0,4310.0
520,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,36,20.0,96500.0,96500.0,96500.0,1636.0,4355.0,6770.0
543,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,70,377.0,20207.0,90000.0,150000.0,265.0,776.0,1505.0
551,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,78,455.0,105000.0,150000.0,191240.0,529.0,760.0,1069.0
557,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,164,18.0,500000.0,600000.0,800000.0,170.0,215.0,450.0
561,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,200,4157.0,174999.995,265000.0,350000.0,254.0,575.5,1048.0
564,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,203,61.0,96750.0,105000.0,230000.0,25.5,100.5,421.5
565,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,204,171.0,20000.0,30000.0,140000.0,19.0,36.0,135.0
570,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,222,108.0,300000.0,435000.0,690000.0,145.5,275.5,485.5
572,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,240,131.0,180000.0,268535.0,395000.0,1212.0,2212.0,3941.0
577,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,245,15.0,301920.0,301920.0,301920.0,246.0,697.0,5959.0
579,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,247,128.0,40000.0,105000.0,225000.0,157.0,432.0,1550.0
581,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,261,7.0,320000.0,535000.0,899640.0,1398.0,2140.0,2863.0
585,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,265,12.0,65000.0,1232500.0,2400000.0,335.0,503.0,951.5
628,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,371,40.0,280000.0,325000.0,580000.0,355.0,604.5,1391.5
647,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,407,148.0,150000.0,250000.0,356000.0,96.0,176.0,396.5
695,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,503,53.0,59000.0,150000.0,214500.0,96.0,317.0,913.0
722,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,539,95.0,40000.0,96500.0,240000.0,335.0,728.0,1803.0
723,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,540,122.0,20000.0,65160.0,140000.0,340.0,709.5,1550.0
738,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,1,1040.0,3598.0,8500.0,25352.17,1341.5,2915.5,6532.0
739,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,2,646.0,2000.0,6200.0,57000.0,1175.0,3344.5,8037.0
741,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,4,267.0,22500.0,323750.0,625000.0,152.0,390.0,729.0
746,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,9,363.0,250.0,250.0,250.0,1510.0,3380.0,9432.0
770,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,42,6.0,700000.0,700000.0,700000.0,704.0,870.5,1420.0
789,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,70,1041.0,9000.0,28000.0,95519.6,141.0,513.0,1311.0
790,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,71,44.0,729506.8,729506.8,729506.8,14.0,253.0,1695.0
797,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,78,1206.0,2487.5,38733.75,96972.235,306.0,478.0,859.0
803,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,164,168.0,1000.0,242420.0,483840.0,263.0,651.0,1697.0
807,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,200,3497.0,135000.0,250000.0,350000.0,256.0,557.0,1000.0
810,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,203,72.0,27.0,213.5,400.0,35.0,172.5,699.5
811,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,204,141.0,5000.0,25000.0,45000.0,27.0,85.0,345.0
812,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,205,5.0,37800.0,37800.0,37800.0,206.0,223.0,1252.0
816,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,222,210.0,47944.09,193548.39,307000.0,165.0,265.0,534.0
818,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,240,82.0,6250.0,50000.0,226800.0,1222.0,2513.5,4060.0
823,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,245,15.0,44400.0,44400.0,44400.0,428.0,4197.0,9437.0
825,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,247,74.0,20.0,7510.0,15000.0,89.0,562.5,1722.0
826,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,260,9.0,297000.0,297000.0,297000.0,5580.0,6743.0,7542.0
827,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,261,35.0,3000.0,3000.0,3000.0,1350.0,4850.0,9204.0
829,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,OTHER,263,9.0,80000.0,80000.0,80000.0,630.0,717.0,2044.0
