,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,1,949.0,13000.0,28000.0,70580.0,1530.0,3361.0,6800.0
1,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,2,487.0,5000.0,45184.0,85000.0,1445.0,3350.0,7010.0
2,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,3,199.0,30000.0,58400.0,230000.0,765.0,1570.0,3672.0
3,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,4,241.0,2350.0,20400.0,41800.0,118.0,350.0,600.0
8,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,9,261.0,2472.0,5000.04,6345.0,1440.0,3210.0,7790.0
9,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,10,43.0,4540.2,27500.0,90000.0,720.0,1955.0,4127.0
10,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,11,12.0,9850.0,9850.0,9850.0,1997.5,3015.0,22435.5
13,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,17,12.0,14110.0,14110.0,14110.0,980.0,2550.0,6335.0
51,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,70,945.0,7750.0,28965.0,77500.0,43.0,164.0,843.0
59,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,78,248.0,84120.0,147000.0,250000.0,320.5,605.0,978.0
65,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,164,14.0,220000.0,220000.0,220000.0,270.0,343.0,3649.0
69,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,200,3802.0,129000.0,210000.0,300000.0,227.0,475.0,920.0
72,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,203,53.0,30000.0,80000.0,112500.0,25.0,100.0,378.0
73,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,204,103.0,8000.0,13175.08,55000.0,20.0,40.0,150.0
78,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,222,54.0,260000.0,307833.5,452000.0,171.0,264.0,467.0
80,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,240,56.0,136000.0,200000.0,320000.0,878.5,2332.5,5635.5
87,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,247,65.0,23202.0,59333.33,165000.0,166.0,676.0,1734.0
93,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,265,7.0,520000.0,520000.0,520000.0,771.0,1080.0,1653.0
136,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,371,39.0,120000.0,150000.0,230725.0,260.0,862.0,1779.0
150,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,402,8.0,40000.0,445000.0,850000.0,213.0,365.0,1957.0
155,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,407,113.0,138000.0,214000.0,340000.0,123.5,208.5,442.0
203,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,503,33.0,65000.0,102000.0,135000.0,249.0,820.0,1433.0
