,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,1,1100.0,7500.0,17335.89,63024.0,1710.0,3100.0,6227.5
1,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,2,748.0,9275.0,19885.63,55000.0,1400.0,3140.0,6570.0
2,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,3,222.0,7000.0,20000.0,80869.3,1350.0,2370.0,4533.0
3,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,4,227.0,1239.46,16000.0,31000.0,158.0,330.0,590.0
4,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,5,5.0,4788.04,4788.04,4788.04,776.0,1642.0,1670.0
8,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,9,485.0,3000.0,4609.75,5000.0,1090.0,2370.0,5490.0
9,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,10,69.0,7056.36,61115.68,115175.0,713.0,1557.0,3600.0
13,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,17,6.0,27232.14,27232.14,27232.14,838.0,1181.0,5260.0
20,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,26,7.0,5666.67,5666.67,5666.67,957.0,2680.0,4562.0
27,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,35,78.0,65000.0,65000.0,65000.0,773.0,2705.0,5410.0
51,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,70,576.0,20751.905,53569.33,119344.895,51.0,224.5,1083.0
59,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,78,224.0,81875.0,150636.0,267000.0,449.0,740.5,1146.5
65,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,164,16.0,800000.0,800000.0,800000.0,392.0,528.0,1090.0
69,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,200,3496.0,125000.0,220000.0,320000.0,216.0,471.5,905.0
