,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,1,1342.0,8711.2,17192.5,53032.475,1740.0,3450.0,7011.0
1,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,2,812.0,5730.0,29022.0,65476.92,1759.0,3875.0,8479.0
2,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,3,275.0,13060.62,15360.0,45000.0,1180.0,2269.0,4280.0
3,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,4,338.0,7500.0,12500.0,17079.14,144.0,350.0,595.0
4,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,5,7.0,2000.0,2000.0,2000.0,130.0,1490.0,4511.0
8,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,9,292.0,1843.41,4000.0,8000.0,1355.0,3071.0,6225.0
9,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,10,79.0,7500.0,26160.0,67500.0,1000.0,2317.0,3864.0
10,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,11,8.0,150000.0,150000.0,150000.0,1345.0,2499.0,3594.5
27,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,35,85.0,1000.0,1000.0,1000.0,377.0,1240.0,2450.0
28,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,36,11.0,12000.0,12000.0,12000.0,2849.0,3807.0,4624.0
51,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,70,576.0,7550.0,25575.0,67525.0,38.0,142.5,701.0
59,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,78,269.0,88125.0,142500.0,296853.95,380.0,600.0,930.0
65,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,164,10.0,850000.0,850000.0,850000.0,50.0,255.5,519.0
69,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,200,3674.0,123461.16,230000.0,336000.0,230.0,465.0,954.0
72,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,203,44.0,10000.0,23500.0,32000.0,24.0,82.0,290.0
73,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,204,120.0,10000.0,16750.0,39160.66,18.0,35.5,102.5
78,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,222,68.0,325000.0,565000.0,905512.61,192.5,323.0,735.0
80,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,240,74.0,155067.58,255000.0,339232.84,1268.0,2280.0,4880.0
87,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,247,85.0,12320.0,44250.0,123490.0,90.0,352.0,1321.0
89,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,261,7.0,100000.0,525000.0,4141000.0,2071.0,6382.0,11166.0
93,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,265,12.0,8500.0,17875.0,29140.025,685.5,1359.0,1935.5
136,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,371,53.0,59250.0,260500.0,300000.0,270.0,617.0,1622.0
