,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,1,664.0,10212.5,15660.0,41443.34,1915.0,3981.5,7175.0
1,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,2,388.0,8000.0,33412.5,75000.4,1604.0,3635.0,7365.5
2,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,3,117.0,4076.36,71988.18,139900.0,1335.0,3360.0,6541.0
3,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,4,191.0,1948.75,9426.85,42275.0,148.0,329.0,671.0
8,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,9,128.0,1047.0,3140.5,12000.0,1513.0,3310.0,7538.5
9,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,10,57.0,23750.0,51250.0,180416.665,810.0,1820.0,3771.0
27,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,35,59.0,450.0,10000.0,65000.0,768.0,3000.0,6096.0
28,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,36,6.0,25714.28,36857.14,48000.0,3086.0,4760.5,9040.0
48,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,67,7.0,7200.0,116100.0,225000.0,215.0,592.0,2202.0
51,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,70,651.0,3936.0,15000.0,110000.0,44.0,140.0,733.0
59,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,78,221.0,65000.0,108333.0,150000.0,248.0,412.0,846.0
69,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,200,2516.0,120000.0,196000.0,280000.0,220.0,460.0,914.0
72,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,203,24.0,15500.0,45881.6,120000.0,29.5,80.0,240.0
73,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,204,93.0,8500.0,15000.0,65000.0,20.0,50.0,234.0
78,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,222,44.0,255943.2,290000.0,575000.0,163.5,199.0,286.0
79,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,223,5.0,3000.0,3000.0,3000.0,1301.0,1414.0,1720.0
80,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,240,39.0,125000.0,165000.0,212000.0,915.0,2154.0,4218.0
85,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,245,5.0,4160.0,4160.0,4160.0,58.0,416.0,1383.0
87,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,247,33.0,200.0,200.0,200.0,104.0,287.0,1603.0
89,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,261,7.0,100000.0,200000.0,300000.0,851.0,954.0,2910.0
93,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,265,5.0,60000.0,143636.5,227273.0,961.0,1035.0,1364.0
136,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,371,27.0,121000.0,300000.0,450000.0,378.0,677.0,1683.0
150,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,402,7.0,232500.0,445000.0,582500.0,223.0,423.0,2325.0
