,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,1,1004.0,6000.0,14035.48,30000.0,1700.5,3233.0,6618.0
1,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,2,558.0,3292.24,13324.5,33000.0,1387.0,3365.5,7458.0
2,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,3,152.0,2600.0,6457.13,14197.5,1080.0,2632.0,5467.0
3,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,4,225.0,3565.0,13470.0,45870.0,179.0,400.0,738.0
8,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,9,403.0,10575.0,18000.0,22500.0,916.0,2126.0,4560.0
9,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,10,99.0,11848.0,36000.0,112900.0,1140.0,2783.0,5160.0
28,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,36,6.0,10050.0,255275.0,500500.0,1000.0,1401.5,1645.0
48,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,67,15.0,102000.0,102000.0,102000.0,268.0,314.0,508.0
51,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,70,582.0,4900.0,25000.0,95000.0,36.0,195.5,1066.0
59,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,78,186.0,96500.0,170000.0,268006.51,403.0,619.0,941.0
65,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,164,11.0,400000.0,660000.0,920000.0,163.0,923.0,1343.0
69,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,200,3040.0,120000.0,210000.0,310000.0,221.0,480.0,948.0
72,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,203,43.0,5000.0,105000.0,205000.0,40.0,147.0,490.0
73,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,204,92.0,33000.0,76245.0,133333.33,21.0,43.0,186.5
78,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,222,52.0,245000.0,406500.0,525000.0,193.5,323.5,446.5
80,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,240,53.0,78693.94,165000.0,232500.0,1161.0,2028.0,4220.0
87,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,247,64.0,3600.0,25090.0,37500.0,84.5,261.5,1953.5
89,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,261,8.0,525000.0,525000.0,525000.0,257.5,586.5,1495.0
93,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,265,11.0,59000.0,120000.0,165000.0,200.0,677.0,1368.0
136,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,371,24.0,26250.0,112465.5,240000.0,266.0,757.0,1958.0
150,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,402,6.0,245000.0,287500.0,330000.0,100.0,1064.5,3351.0
154,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,406,6.0,129729.84,129729.84,129729.84,500.0,993.5,1712.0
155,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,407,97.0,150000.0,222000.0,302000.0,115.0,184.0,319.0
203,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,503,32.0,43750.0,80000.0,237000.0,84.0,252.5,1211.0
230,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,539,43.0,83000.0,210000.0,220000.0,134.0,751.0,1669.0
315,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,COMMUNAUTE,200,6847.0,237650.0,368825.0,500000.0,255.0,512.0,910.0
324,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,COMMUNAUTE,222,49.0,450000.0,450000.0,450000.0,160.0,237.0,315.0
492,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,1,3071.0,28490.0,75000.0,172000.0,1850.0,3811.0,7560.0
493,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,2,2006.0,21250.0,51725.0,120000.0,1660.0,3630.0,7600.0
494,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,3,421.0,13200.0,36250.0,66000.0,1050.0,2231.0,4845.0
495,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,4,353.0,3250.0,11500.0,50000.0,220.0,439.0,800.0
496,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,5,7.0,25000.0,132500.0,240000.0,293.0,564.0,838.0
500,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,9,1192.0,4236.0,8867.5,65000.0,810.0,1922.5,4292.5
501,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,10,225.0,20000.0,40000.0,75000.0,1080.0,2448.0,7053.0
519,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,35,114.0,30000.0,30000.0,30000.0,660.0,1535.5,3650.0
540,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,67,20.0,5000.0,5000.0,5000.0,412.5,706.0,1354.0
543,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,70,591.0,24000.0,67500.0,140000.0,336.0,813.0,1870.0
551,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,78,468.0,100000.0,141750.0,192830.0,431.5,774.0,1120.5
557,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,164,13.0,154000.0,476999.99,799999.98,220.0,270.0,397.0
561,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,200,4359.0,160000.0,250000.0,340000.0,240.0,561.5,1039.0
