,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,1,600.0,5000.0,15510.0,39373.33,1615.0,3323.0,6153.0
1,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,2,307.0,12162.5,22566.875,80000.0,1530.0,3290.0,7056.0
3,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,4,177.0,10000.0,20000.0,45000.0,191.0,388.0,670.0
8,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,9,114.0,2900.0,3570.0,10500.0,1660.0,3085.0,5302.0
9,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,10,58.0,2200.0,8000.0,110000.0,678.0,1376.0,4435.0
10,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,11,7.0,4500.0,6180.0,7860.0,1965.0,4490.0,4926.0
25,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,33,63.0,6000.0,6000.0,6000.0,121.0,373.0,1208.0
27,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,35,29.0,30000.0,127500.0,225000.0,280.0,510.0,2250.0
48,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,67,5.0,288.0,288.0,288.0,424.0,1489.0,3141.0
51,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,70,479.0,5000.0,40000.0,115000.0,45.0,154.0,683.0
59,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,78,137.0,33561.0,87083.0,240000.0,446.0,650.0,1047.0
69,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,200,2207.0,120000.0,200000.0,295000.0,218.0,443.0,884.0
