,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,1,970.0,10337.49,22400.0,55560.0,1530.0,3230.0,6600.0
1,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,2,677.0,11908.0,42513.0,86824.0,1460.0,3095.0,7083.0
2,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,3,207.0,4614.0,7514.0,12435.0,1430.0,2780.0,4410.0
3,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,4,232.0,900.0,1836.0,34841.25,140.5,340.0,651.0
8,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,9,314.0,15900.0,25000.0,55000.0,1260.0,2990.5,7060.0
9,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,10,106.0,22584.0,140000.0,210000.0,994.0,2562.0,4686.0
10,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,11,14.0,18080.0,18080.0,18080.0,3460.0,5685.0,13370.0
27,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,35,64.0,220.81,1277.07,2333.33,430.0,1230.0,3014.0
51,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,70,708.0,4315.0,56750.0,90000.0,28.0,143.5,778.5
52,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,71,8.0,130000.0,197000.0,264000.0,15.0,211.5,625.5
58,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,77,16.0,1000.0,1000.0,1000.0,63.5,148.5,559.5
59,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,78,235.0,59000.0,100000.0,201230.0,349.0,648.0,1035.0
69,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,200,3287.0,130000.0,218505.0,315000.0,218.0,465.0,910.0
72,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,203,37.0,23135.0,53135.0,108500.0,42.0,127.0,462.0
73,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,204,115.0,7000.0,14493.04,75000.0,19.0,36.0,181.0
78,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,222,56.0,240000.0,490000.0,944000.0,144.0,229.0,403.0
80,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,240,62.0,138500.0,205467.705,287500.0,962.0,1981.5,3360.0
87,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,247,71.0,50000.0,130000.0,215000.0,100.0,320.0,1393.0
93,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,265,11.0,285000.0,285000.0,285000.0,105.0,185.0,1015.0
136,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,371,25.0,59400.0,153061.0,275000.0,279.0,644.0,1873.0
150,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,402,7.0,81197.34,202500.0,297500.0,55.0,109.0,253.0
154,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,406,33.0,280000.0,280000.0,280000.0,351.0,759.0,1144.0
155,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,407,106.0,125000.0,226925.0,400000.0,105.0,182.0,509.0
203,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,503,30.0,25000.0,100000.0,190000.0,276.0,808.0,1630.0
211,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,520,7.0,800000.0,800000.0,800000.0,90.0,295.0,350.0
230,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,539,50.0,19500.0,50062.5,157590.0,9.0,251.0,864.0
297,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,COMMUNAUTE,70,550.0,15000.0,15000.0,15000.0,190.0,494.0,1025.0
315,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,COMMUNAUTE,200,6986.0,5338.5,128000.0,215000.0,242.0,500.0,887.0
401,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,COMMUNAUTE,407,139.0,240000.0,240000.0,240000.0,133.0,319.0,589.0
492,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,1,3648.0,24500.0,62600.0,150000.0,1940.0,3933.5,8140.0
493,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,2,2103.0,16220.0,80000.0,150000.0,1574.0,3520.0,8240.0
494,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,3,533.0,4600.0,50500.0,95000.0,1206.0,2320.0,3950.0
495,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,4,421.0,5250.0,25000.0,60000.0,238.0,430.0,704.0
496,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,5,8.0,73800.0,73800.0,73800.0,635.0,2994.0,5319.5
500,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,9,1240.0,6100.0,18150.0,137500.0,1103.5,2587.5,5841.5
501,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,10,202.0,37270.5,90000.0,152500.0,1140.0,2146.5,4160.0
506,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,DONATIMMEUB,18,8.0,15000.0,15000.0,15000.0,1143.0,6753.0,14281.0
