,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,1,512.0,9734.55,15660.0,43885.98,1860.0,3905.0,6750.0
1,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,2,188.0,5482.5,8500.0,38825.0,2349.0,4233.5,7654.5
2,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,3,60.0,4076.36,71988.18,139900.0,1320.0,3350.0,7047.5
3,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,4,93.0,2580.0,12926.85,40000.0,120.0,290.0,671.0
8,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,9,43.0,4031.0,6171.5,12000.0,1491.0,4180.0,8600.0
9,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,10,41.0,10000.0,152916.665,295833.33,810.0,1656.0,3310.0
27,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,35,36.0,10000.0,10000.0,10000.0,737.5,3205.5,8777.0
28,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,36,5.0,25714.28,36857.14,48000.0,3086.0,4028.0,9040.0
48,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,67,5.0,7200.0,7200.0,7200.0,215.0,592.0,716.0
51,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,70,525.0,3051.91,9126.33,110000.0,47.0,132.0,647.0
59,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,78,179.0,91679.42,121562.5,169200.0,240.0,339.0,750.0
69,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,200,1421.0,115000.0,205000.0,283000.0,225.0,466.0,885.0
72,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,203,10.0,15500.0,30690.8,45881.6,80.0,187.0,254.0
73,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,204,38.0,11250.0,15000.0,51940.0,19.0,119.5,349.0
78,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,222,31.0,280000.0,350000.0,420000.0,165.0,204.0,309.0
80,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,240,26.0,125000.0,192850.0,300000.0,1195.0,2198.0,4241.0
87,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,247,15.0,200.0,200.0,200.0,60.0,336.0,3651.0
89,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,261,5.0,100000.0,100000.0,100000.0,851.0,954.0,1608.0
136,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,371,21.0,160000.0,300000.0,350000.0,438.0,643.0,1527.0
150,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,402,6.0,232500.0,445000.0,582500.0,311.0,434.5,2325.0
155,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,407,57.0,73830.59,184444.44,245000.0,129.0,236.5,395.0
203,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,503,15.0,200000.0,201000.0,202000.0,263.0,759.0,1820.0
230,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,539,35.0,10000.0,16000.0,113333.34,124.0,632.0,1588.0
315,2000,Région flamande,Vlaams Gewest,Flämische Region,COMMUNAUTE,200,1521.0,43000.0,196500.0,350000.0,312.0,621.5,1095.0
492,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,1,1379.0,15000.0,100000.0,150000.0,2030.0,4026.0,7577.0
493,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,2,511.0,7000.0,70000.0,120000.0,1840.0,4552.0,9407.0
494,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,3,100.0,5580.0,15429.6,15800.0,1890.0,3787.5,6535.0
495,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,4,160.0,3131.0,5500.0,130000.0,251.0,466.0,672.5
500,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,9,85.0,2406.0,2819.25,5340.0,1427.0,2351.0,5152.0
501,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,10,54.0,125000.0,127500.0,130000.0,998.0,1707.0,3410.0
502,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,11,49.0,27720.0,27720.0,27720.0,2270.0,3260.0,5882.0
517,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,33,35.0,3700.0,3700.0,3700.0,200.0,400.0,692.0
520,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,36,12.0,120000.0,120000.0,120000.0,1248.5,2608.0,4838.0
543,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,70,242.0,9900.0,80110.0,137500.0,249.0,598.5,1200.0
551,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,78,292.0,125000.0,150000.0,200000.0,571.0,823.5,1095.0
561,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,200,2114.0,170000.0,230000.0,300000.0,264.0,557.0,1006.0
