,NISCode,Fictious,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
3,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,CESSION,4,5.0,15000.0,292500.0,570000.0,291.0,306.0,480.0
69,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,CESSION,200,153.0,325000.0,450000.0,610000.0,113.0,172.0,256.0
78,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,CESSION,222,5.0,420000.0,581000.0,635000.0,147.0,210.0,242.0
155,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,CESSION,407,18.0,250000.0,335000.0,635000.0,75.0,110.0,200.0
561,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,DONATIMMEUB,200,281.0,287500.0,380000.0,600000.0,139.0,194.0,319.0
570,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,DONATIMMEUB,222,23.0,257142.86,410000.0,575000.0,133.0,206.0,257.0
647,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,DONATIMMEUB,407,44.0,300000.0,450000.0,580000.0,61.5,92.5,142.5
807,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,OTHER,200,178.0,375000.0,450000.0,700000.0,112.0,165.0,253.0
816,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,OTHER,222,33.0,370000.0,800000.0,1230000.0,228.0,297.0,544.0
874,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,OTHER,371,7.0,780307.5,780307.5,780307.5,575.0,1290.0,1290.0
888,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,OTHER,402,9.0,11669732.22,49921461.61,88173191.0,385.0,512.0,3574.0
1053,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,PARTAGE,200,24.0,220200.0,455500.0,605000.0,73.0,191.5,339.5
1139,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,PARTAGE,407,9.0,390000.0,390000.0,390000.0,67.0,75.0,105.0
1281,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,SUCCNALAT,70,5.0,500000.0,500000.0,500000.0,180.0,298.0,760.0
1299,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,SUCCNALAT,200,295.0,350000.0,450000.0,580000.0,120.0,180.0,271.0
1303,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,SUCCNALAT,204,10.0,50000.0,100000.0,300000.0,21.0,56.0,115.0
1308,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,SUCCNALAT,222,26.0,470000.0,578900.0,1000000.0,174.0,213.5,267.0
1385,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,SUCCNALAT,407,28.0,367500.0,495000.0,575000.0,99.5,182.5,260.0
1479,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,4,28.0,230000.0,340000.0,500000.0,191.0,394.5,690.5
1527,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,70,28.0,60000.0,200000.0,359000.0,110.0,233.0,452.5
1535,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,78,23.0,250000.0,592500.0,1381727.04,126.0,243.0,476.0
1545,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,200,743.0,380000.0,499000.0,680000.0,110.0,160.0,238.0
1549,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,204,10.0,27000.0,65000.0,230000.0,23.0,53.0,99.0
1554,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,222,36.0,557500.0,982177.5,1825000.0,147.5,212.5,320.0
1569,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,265,9.0,184000.0,473000.0,1095000.0,225.0,294.0,405.0
1612,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,371,11.0,350000.0,400000.0,615000.0,115.0,342.0,684.0
1626,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,402,7.0,6000000.0,7500000.0,22565014.16,143.0,1758.0,8954.0
1631,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,407,106.0,380000.0,500000.0,700000.0,90.0,117.5,160.0
1706,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,539,8.0,140000.0,242500.0,600000.0,115.0,166.5,369.5
1791,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEPUBIMMEUB,200,23.0,364000.0,437000.0,598500.0,110.0,125.0,195.0
1969,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,2,5.0,315000.0,315000.0,315000.0,48.0,48.0,59.0
1971,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,4,56.0,230000.0,340000.0,500000.0,160.0,341.5,661.0
1981,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,17,24.0,82500.0,82500.0,82500.0,370.5,526.5,1224.5
2019,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,70,90.0,85000.0,245000.0,429500.0,155.0,292.5,744.0
2027,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,78,47.0,250000.0,585000.0,1381727.04,145.0,308.0,900.0
2033,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,164,26.0,3320000.0,3320000.0,3320000.0,140.0,264.0,760.0
2037,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,200,1799.0,350000.0,461000.0,636000.0,115.0,170.0,258.0
2040,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,203,7.0,150000.0,150000.0,150000.0,108.0,188.0,255.0
2041,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,204,30.0,27000.0,65000.0,230000.0,21.0,51.0,129.0
2046,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,222,133.0,410000.0,578900.0,1200000.0,165.0,239.0,320.0
2057,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,261,5.0,500000.0,580000.0,3500000.0,206.0,223.0,530.0
2061,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,265,17.0,190583.33,335083.33,784000.0,104.0,236.0,352.0
2104,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,371,19.0,350000.0,440000.0,780307.5,268.0,647.0,1075.0
2118,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,402,18.0,6000000.0,11669732.22,26689801.7,220.0,990.0,4164.0
2123,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,407,268.0,350000.0,492500.0,675000.0,80.0,117.5,170.0
2154,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,460,24.0,4800000.0,5575000.0,6350000.0,255.0,740.0,1650.0
2198,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,539,14.0,140000.0,242500.0,600000.0,98.0,166.5,555.0
2214,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,1,85.0,5670.0,22500.0,86666.67,1669.0,3360.0,6810.0
2215,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,2,43.0,15480.0,71873.335,128266.67,1610.0,2672.0,8588.0
2216,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,3,8.0,20080.0,20080.0,20080.0,1430.0,2412.5,5511.0
