,NISCode,Fictious,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
2214,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,1,102.0,15188.3,20144.15,25100.0,1475.0,4173.0,7195.0
2216,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,3,16.0,5000.0,12380.0,19760.0,3015.0,4587.0,10267.5
2217,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,4,16.0,5052.12,27526.06,50000.0,48.0,288.5,687.0
2222,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,9,45.0,5000.0,5000.0,5000.0,2810.0,4000.0,7200.0
2265,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,70,145.0,10000.0,16000.0,50100.0,38.0,158.0,581.0
2273,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,78,18.0,68250.0,150000.0,330000.0,453.0,689.5,910.0
2283,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,200,355.0,80000.0,217000.0,310000.0,200.0,400.0,839.0
2292,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,222,11.0,43945.75,108750.0,221250.0,141.0,259.0,382.0
2294,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,240,8.0,299000.0,314500.0,330000.0,1486.5,1974.0,3355.5
2369,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,407,10.0,300000.0,304500.0,309000.0,174.0,508.0,900.0
2417,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,503,7.0,17000.0,17000.0,17000.0,45.0,77.0,1826.0
2529,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,COMMUNAUTE,200,1042.0,350000.0,350000.0,350000.0,200.0,414.0,854.0
2706,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,1,150.0,61215.0,135000.0,225000.0,2210.0,4678.5,8280.0
2707,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,2,135.0,32500.0,739904.0,1600000.0,5527.0,9740.0,17170.0
2709,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,4,18.0,8280.0,79140.0,150000.0,122.0,357.5,1002.0
2714,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,9,39.0,4500.0,15000.0,137500.0,1710.0,3900.0,7550.0
2757,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,70,63.0,50000.0,150000.0,240000.0,465.0,833.0,1744.0
2765,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,78,81.0,120000.0,160000.0,195000.0,479.0,729.0,1018.0
2775,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,200,404.0,170000.0,245000.0,300000.0,236.0,575.0,1020.0
2779,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,204,25.0,15000.0,45000.0,115000.0,19.0,25.0,133.0
2784,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,222,33.0,260000.0,300000.0,425000.0,179.0,250.0,476.0
2786,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,240,5.0,180000.0,261093.75,342187.5,615.0,1289.0,3372.0
2793,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,247,14.0,127980.0,140715.0,153450.0,150.0,824.5,6247.0
2795,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,261,5.0,250000.0,250000.0,250000.0,1014.0,1795.0,6766.0
2861,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,407,16.0,160000.0,250000.0,250000.0,137.0,311.5,578.5
2909,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,503,7.0,30000.0,96500.0,163000.0,77.0,1200.0,1826.0
2936,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,539,5.0,150000.0,300000.0,450000.0,3384.0,10672.0,13569.0
2952,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,1,126.0,13752.0,15000.0,33000.0,507.0,1472.0,4307.0
2953,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,2,61.0,250.0,11125.0,22000.0,1785.0,4725.0,9710.0
2955,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,4,35.0,2500.0,28436.0,54372.0,300.0,457.0,690.0
2956,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,5,5.0,20000.0,50000.0,80000.0,3680.0,3971.0,7135.0
2960,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,9,31.0,3645.0,395197.5,786750.0,403.0,1256.0,2960.0
3003,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,70,221.0,75.0,1000.0,5000.0,145.0,285.0,893.0
3011,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,78,246.0,5897.56,37500.0,135000.0,226.0,417.5,760.0
3021,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,200,809.0,185000.0,267500.0,350000.0,220.0,484.0,948.0
3025,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,204,53.0,18000.0,96500.0,175000.0,18.0,30.0,228.0
3030,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,222,58.0,375000.0,1155500.0,1936000.0,202.0,296.5,469.0
3032,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,240,10.0,485000.0,485000.0,485000.0,1071.0,2627.5,5083.0
3045,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,265,5.0,1000.0,1000.0,1000.0,1559.0,2920.0,4400.0
3086,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,357,5.0,7800.0,7800.0,7800.0,19.0,21.0,15025.0
3088,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,371,37.0,25141.5,60541.5,82200.0,678.0,1296.0,4835.0
3107,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,407,61.0,155000.0,187500.0,220000.0,140.0,248.0,612.0
3113,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,413,6.0,425000.0,425000.0,425000.0,1085.0,3368.5,4880.0
3138,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,460,15.0,1500.0,1500.0,1500.0,594.0,2381.0,4859.0
3155,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,503,12.0,112500.0,170000.0,187500.0,1034.5,1361.0,2330.5
3182,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,539,29.0,11338.0,289788.0,6000000.0,37.0,588.5,5040.0
3198,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,1,73.0,10000.0,10000.0,10000.0,3708.0,6010.0,10020.0
3206,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,9,54.0,20020.0,20020.0,20020.0,2394.0,3562.5,6550.0
3257,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,78,32.0,110000.0,110000.0,110000.0,577.0,623.5,899.5
3267,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,200,86.0,140000.0,275000.0,355000.0,206.0,528.5,939.0
3444,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,1,492.0,10000.0,20000.0,44016.0,1186.5,3330.0,5585.5
3445,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,2,199.0,10058.0,24635.0,53091.0,2628.0,4407.0,7830.0
3446,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,3,96.0,9000.0,16500.0,21500.0,2275.0,3465.0,5482.5
3447,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,4,108.0,3250.0,22392.0,70000.0,287.5,585.0,984.0
3448,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,5,10.0,100.0,14364.0,49000.0,304.0,1365.5,2868.0
3452,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,9,157.0,3210.0,7420.0,16175.0,1599.0,2860.0,4620.0
3469,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,33,47.0,200.0,2318.0,21400.0,232.0,578.0,1260.0
3471,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,35,30.0,4000.0,7000.0,30000.0,1010.0,1437.0,2140.0
3472,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,36,27.0,1975.0,4489.375,40650.0,1054.0,2475.0,4030.0
3473,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,38,5.0,1125.0,1125.0,1125.0,450.0,1460.0,1630.0
3492,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,67,6.0,8500.0,25750.0,85500.0,966.0,1510.0,5057.0
3495,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,70,57.0,120000.0,120000.0,145000.0,200.0,600.0,1108.0
3503,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,78,77.0,112500.0,132500.0,180000.0,449.0,728.0,1110.0
3513,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,200,1753.0,183257.5,240000.0,300000.0,197.0,429.5,911.5
3516,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,203,17.0,6000.0,13989.0,17000.0,45.0,339.0,1859.0
3517,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,204,106.0,15000.0,23500.0,110000.0,18.0,34.0,175.0
3522,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,222,42.0,337500.0,430000.0,600000.0,161.0,272.0,543.0
3524,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,240,21.0,225000.0,282500.0,335000.0,1090.0,2230.0,2873.0
3531,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,247,14.0,500.0,125250.0,250000.0,100.0,185.0,1598.0
3580,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,371,14.0,440000.0,660000.0,1100000.0,639.0,1118.0,2140.0
3599,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,407,42.0,210000.0,295000.0,675000.0,148.0,347.0,631.0
3647,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,503,35.0,10000.0,20530.0,142500.0,730.0,1298.0,2118.0
3690,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,1,351.0,12600.0,32500.0,125775.0,928.0,2607.0,5064.0
3691,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,2,161.0,14730.0,35959.0,150076.0,2160.0,4559.0,8769.0
3692,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,3,76.0,10700.0,18121.345,40000.0,1544.5,3211.5,5650.0
3693,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,4,148.0,8325.0,17000.0,65000.0,136.5,342.0,603.5
3694,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,5,12.0,43613.08,75000.0,99250.0,500.0,965.5,2752.5
3698,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,9,127.0,6500.0,19500.0,102500.0,1411.0,2800.0,6250.0
3710,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,26,5.0,88350.0,88350.0,88350.0,1925.0,3629.0,6678.0
3717,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,35,35.0,7362.5,31387.5,121000.0,518.0,1487.0,4820.0
3718,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,36,7.0,14278.0,107139.0,200000.0,1375.0,4095.0,7139.0
3719,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,38,11.0,16000.0,16000.0,16000.0,2590.0,5310.0,7485.0
3728,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,50,5.0,124307.0,312047.0,563990.0,1247.0,2500.0,5653.0
3741,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,70,496.0,13650.0,85568.6,228600.0,129.0,363.5,1080.0
3749,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,78,533.0,130000.0,185000.0,285000.0,312.0,494.0,850.0
3759,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,200,3090.0,215000.0,280000.0,375000.0,154.5,300.0,719.0
3762,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,203,28.0,40000.0,120000.0,160000.0,135.5,416.5,1067.0
3763,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,204,146.0,15000.0,20000.0,75000.0,18.0,22.0,65.0
3768,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,222,83.0,325000.0,450000.0,720000.0,149.0,215.0,339.0
3770,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,240,24.0,405000.0,416650.0,550000.0,881.5,2729.0,4361.0
3775,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,245,6.0,100000.0,100000.0,100000.0,533.0,1526.0,2850.0
3777,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,247,19.0,60000.0,106350.0,152700.0,488.0,925.0,8974.0
3779,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,261,10.0,330000.0,568705.46,575000.0,519.0,1019.0,3145.0
3783,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,265,15.0,180000.0,400000.0,977356.74,183.0,847.0,2411.0
3824,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,357,5.0,750000.0,1675000.0,2600000.0,300.0,1255.0,14032.0
3826,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,371,61.0,260000.0,495000.0,740000.0,292.0,862.0,2588.0
3840,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,402,11.0,440000.0,992500.0,1700000.0,161.0,220.0,825.0
3845,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,407,163.0,195000.0,283500.0,395000.0,95.0,175.0,356.0
3851,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,413,8.0,63350.0,531700.0,1000050.0,802.0,2677.0,6915.0
3893,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,503,69.0,30000.0,45000.0,180000.0,580.5,975.5,1853.5
3920,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,539,46.0,60000.0,182000.0,450000.0,83.0,380.0,1403.0
3987,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEPUBIMMEUB,70,6.0,25125.0,95625.0,370500.0,156.0,1404.5,3762.0
3995,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEPUBIMMEUB,78,7.0,284000.0,284000.0,284000.0,423.0,492.0,784.0
4005,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEPUBIMMEUB,200,48.0,171000.0,211000.0,271000.0,140.0,275.0,996.0
4091,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEPUBIMMEUB,407,5.0,131000.0,180500.0,230000.0,225.0,225.0,310.0
4182,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,TOTAL,1,1359.0,11376.5,23739.0,73786.0,1166.0,3295.0,6019.0
