,NISCode,Fictious,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
51,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,CESSION,70,6.0,18360.0,18360.0,18360.0,131.0,149.5,311.0
69,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,CESSION,200,163.0,291188.3,362500.0,518000.0,125.0,185.0,260.0
78,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,CESSION,222,27.0,1000000.0,1600000.0,2200000.0,164.0,235.0,540.0
155,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,CESSION,407,23.0,290000.0,450000.0,900000.0,116.0,150.0,197.0
561,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,DONATIMMEUB,200,236.0,250000.0,350000.0,525000.0,141.0,203.0,293.0
565,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,DONATIMMEUB,204,9.0,100000.0,140000.0,180000.0,26.0,30.0,210.0
570,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,DONATIMMEUB,222,35.0,235000.0,340000.0,665000.0,171.0,196.0,318.0
647,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,DONATIMMEUB,407,22.0,287500.0,390000.0,650000.0,85.0,115.0,192.0
789,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,OTHER,70,33.0,4310055.56,4310055.56,4310055.56,407.0,2025.0,3190.0
805,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,OTHER,166,7.0,3100000.0,3100000.0,3100000.0,1271.0,8182.0,8182.0
807,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,OTHER,200,242.0,200000.0,275000.0,380000.0,139.0,200.0,265.0
816,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,OTHER,222,67.0,700000.0,700000.0,700000.0,150.0,230.0,369.0
893,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,OTHER,407,63.0,100406.25,400000.0,495000.0,90.0,143.0,200.0
980,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,OTHER,552,28.0,4520.0,4520.0,4520.0,360.0,612.0,1282.5
1053,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,PARTAGE,200,36.0,198000.0,265000.0,300000.0,111.0,167.5,220.0
1062,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,PARTAGE,222,6.0,809784.0,809784.0,809784.0,139.0,189.5,278.0
1233,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,SUCCNALAT,4,5.0,7000.0,7000.0,7000.0,320.0,463.0,1052.0
1281,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,SUCCNALAT,70,7.0,475.0,128500.0,175000.0,19.0,335.0,1574.0
1299,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,SUCCNALAT,200,419.0,232000.0,310000.0,400000.0,110.0,165.0,246.0
1308,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,SUCCNALAT,222,24.0,300000.0,487500.0,700000.0,185.0,231.0,293.5
1385,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,SUCCNALAT,407,45.0,300000.0,400000.0,650000.0,90.0,120.0,170.0
1479,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,4,14.0,7500.0,9500.0,20000.0,52.0,131.5,390.0
1489,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,17,10.0,185000.0,185000.0,185000.0,384.0,530.5,725.0
1527,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,70,22.0,15000.0,33440.0,218000.0,110.0,205.0,412.0
1535,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,78,27.0,113588.0,172559.5,398000.0,183.0,257.0,320.0
1545,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,200,772.0,280000.0,375000.0,515000.0,108.0,160.0,246.0
1549,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,204,16.0,73000.0,142500.0,787500.0,21.5,35.5,189.5
1554,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,222,53.0,390000.0,500000.0,795000.0,139.0,188.0,269.0
1569,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,265,15.0,200000.0,207500.0,275000.0,123.0,196.0,300.0
1612,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,371,10.0,517500.0,735000.0,1200000.0,410.0,736.5,1206.0
1626,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,402,9.0,725000.0,1196250.0,2650000.0,332.0,1242.0,2371.0
1631,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,407,89.0,300000.0,392500.0,510000.0,88.0,130.0,170.0
1706,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,539,11.0,62631.0,651631.0,3700000.0,45.5,92.0,1089.0
1791,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEPUBIMMEUB,200,26.0,204722.11,255373.76,376066.355,71.0,121.5,218.0
1968,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,1,16.0,9700.0,17500.0,312500.0,248.0,1173.0,2595.0
1971,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,4,32.0,7000.0,8500.0,20000.0,95.0,371.0,608.0
1972,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,5,6.0,15000.0,77500.0,130000.0,354.0,398.0,1283.0
1981,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,17,20.0,185000.0,185000.0,185000.0,379.5,518.0,1131.0
2019,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,70,72.0,15858.0,66700.0,223303.0,129.5,324.5,2227.5
2027,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,78,42.0,113588.0,172559.5,398000.0,160.0,227.5,374.0
2035,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,166,11.0,3100000.0,3100000.0,3100000.0,244.0,1271.0,8182.0
2037,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,200,1937.0,260000.0,350000.0,488000.0,119.0,174.0,258.0
2040,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,203,5.0,310000.0,310000.0,310000.0,140.0,147.0,235.0
2041,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,204,43.0,18750.0,130000.0,180000.0,22.0,28.0,153.0
2046,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,222,217.0,320000.0,500000.0,747500.0,151.0,215.0,330.0
2057,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,261,9.0,145000.0,145000.0,145000.0,212.0,270.0,652.0
2061,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,265,23.0,190000.0,207500.0,425000.0,150.0,200.0,364.0
2104,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,371,25.0,517500.0,735000.0,1200000.0,355.0,632.0,1206.0
2118,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,402,20.0,612500.0,1093950.41,2046250.0,326.0,1035.0,2921.5
2123,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,407,245.0,300000.0,397500.0,550000.0,90.0,130.0,190.0
2198,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,539,26.0,62631.0,651631.0,3700000.0,77.0,203.0,1975.0
2210,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,552,39.0,4520.0,79760.0,155000.0,210.0,506.0,1195.0
2214,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,1,58.0,14724.0,49407.0,76500.0,1112.0,2327.5,5175.0
2215,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,2,22.0,90000.0,90000.0,90000.0,1671.0,4240.0,12949.0
2216,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,3,9.0,5000.0,5000.0,5000.0,2860.0,4200.0,6251.0
2265,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,70,159.0,280.0,113024.0,225768.0,51.0,136.0,465.0
2273,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,78,36.0,92600.0,139000.0,180000.0,440.5,766.5,966.5
2283,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,200,407.0,205000.0,260000.0,325000.0,173.0,392.0,808.0
2287,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,204,18.0,15000.0,35000.0,55000.0,21.0,31.0,199.0
2292,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,222,16.0,150000.0,290000.0,370000.0,255.5,435.0,514.5
2294,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,240,5.0,90000.0,90000.0,90000.0,835.0,2160.0,2614.0
2369,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,407,15.0,200000.0,339000.0,445000.0,120.0,208.0,532.0
2417,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,503,7.0,20000.0,25250.0,30500.0,35.0,714.0,1116.0
2706,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,1,244.0,106500.0,150000.0,288330.0,1547.5,3883.5,8278.5
2707,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,2,121.0,38600.0,120000.0,127500.0,3480.0,6905.0,10323.0
2708,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,3,44.0,9939.0,9939.0,9939.0,2757.5,4270.0,6757.5
2709,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,4,48.0,1700.0,5000.0,5000.0,447.0,632.5,972.0
2714,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,9,47.0,7500.0,225000.0,250000.0,1792.0,3100.0,6100.0
2733,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,35,14.0,8050.0,8050.0,8050.0,375.0,1187.5,3220.0
2757,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,70,44.0,30865.0,63365.0,165000.0,499.0,727.5,1290.5
2765,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,78,99.0,145000.0,162500.0,180000.0,529.0,760.0,1028.0
2775,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,200,539.0,200000.0,250000.0,320000.0,234.0,579.5,1093.0
2779,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,204,24.0,10000.0,18000.0,55000.0,18.0,70.0,302.0
2784,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,222,45.0,300000.0,500000.0,665000.0,180.0,236.0,500.0
2786,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,240,9.0,225000.0,225000.0,225000.0,835.0,1419.0,2308.0
2790,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,244,5.0,52500.0,52500.0,52500.0,1869.0,4924.0,15000.0
2842,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,371,8.0,120000.0,180000.0,240000.0,272.5,355.0,642.5
2861,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,407,35.0,160000.0,275000.0,385000.0,112.0,242.0,335.0
2909,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,503,10.0,92900.0,165000.0,200000.0,1000.0,1065.5,2505.0
2936,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,539,5.0,20000.0,50000.0,144000.0,423.0,738.0,5247.0
2952,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,1,153.0,8700.0,14025.0,133429.0,1230.0,3310.0,5900.0
2953,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,2,99.0,16016.0,30873.0,65482.0,3730.0,6720.0,12259.0
2955,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,4,61.0,8000.0,27500.0,100000.0,100.0,360.0,785.0
2960,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,9,41.0,5229.5,11540.0,77500.0,1855.0,4225.0,9790.0
2979,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,35,7.0,3733.0,6866.5,10000.0,69.0,2240.0,4732.0
3003,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,70,173.0,1680.0,95625.0,150000.0,74.0,408.0,1500.0
3011,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,78,270.0,20000.0,160000.0,220000.0,266.0,488.0,1049.0
3021,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,200,843.0,200000.0,265000.0,330000.0,225.0,539.0,994.0
3030,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,222,69.0,2500.0,106250.0,210000.0,183.0,295.0,426.0
3032,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,240,14.0,40000.0,40000.0,40000.0,1337.0,2667.0,3886.0
3041,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,261,9.0,5000.0,5000.0,5000.0,314.0,333.0,857.0
3088,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,371,47.0,878625.14,1160875.26,1187760.0,1925.0,3316.0,6511.0
3107,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,407,67.0,240000.0,280000.0,320000.0,125.0,223.0,439.0
3113,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,413,6.0,5000.0,5000.0,5000.0,1061.0,4844.0,9658.0
3153,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,501,8.0,52.5,52.5,52.5,233.0,3344.0,11824.0
3182,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,539,36.0,168000.0,282204.39,556500.0,25.0,596.0,5428.0
3194,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,552,40.0,5000.0,5000.0,5000.0,246.0,528.0,939.5
3198,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,1,25.0,140000.0,205000.0,270000.0,2620.0,4824.0,9425.0
3199,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,2,9.0,5148.0,21874.0,38600.0,2322.0,7719.0,9740.0
3201,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,4,5.0,160000.0,160000.0,160000.0,430.0,460.0,468.0
3249,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,70,24.0,8640.0,8640.0,8640.0,787.5,1080.0,1080.0
3257,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,78,22.0,160000.0,160000.0,190000.0,522.0,582.5,855.0
3267,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,200,95.0,210000.0,277500.0,347000.0,225.0,598.0,893.0
3353,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,407,5.0,340000.0,340000.0,340000.0,114.0,133.0,242.0
