,NISCode,Fictious,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
2217,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,4,22.0,12179.0,18485.0,151750.0,237.0,337.5,530.0
2222,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,9,16.0,6771.875,11649.72,16987.22,1515.0,3932.0,4490.0
2242,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,36,6.0,10050.0,255275.0,500500.0,1000.0,1401.5,1645.0
2265,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,70,114.0,750.0,4900.0,30850.0,49.0,132.5,482.0
2273,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,78,33.0,98000.0,175000.0,498000.0,462.0,608.0,884.0
2283,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,200,407.0,115000.0,242500.0,353000.0,195.0,440.0,828.0
2287,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,204,11.0,133333.33,133333.33,133333.33,18.0,79.0,323.0
2292,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,222,11.0,280000.0,397500.0,471000.0,231.0,352.0,563.0
2301,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,247,5.0,25090.0,25090.0,25090.0,138.0,2485.0,2509.0
2369,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,407,14.0,289000.0,330000.0,350000.0,109.0,258.0,460.0
2417,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,503,13.0,50000.0,200000.0,274000.0,48.0,1157.0,1495.0
2706,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,1,243.0,50000.0,135000.0,250000.0,2015.0,4693.0,8640.0
2707,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,2,129.0,65280.0,95280.0,135000.0,4748.0,7480.0,18423.0
2709,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,4,34.0,174500.0,174500.0,174500.0,260.0,417.5,775.0
2714,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,9,58.0,23600.0,23600.0,23600.0,2255.0,3957.5,6769.0
2757,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,70,66.0,20000.0,150000.0,193000.0,318.0,666.5,1669.0
2765,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,78,117.0,135000.0,160000.0,200000.0,463.0,772.0,1025.0
2775,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,200,579.0,215000.0,290000.0,360000.0,282.0,627.0,1120.0
2778,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,203,11.0,623.52,150000.0,215000.0,30.0,111.0,606.0
2779,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,204,23.0,90000.0,95000.0,100000.0,18.0,42.0,398.0
2784,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,222,40.0,300000.0,400000.0,500000.0,211.0,344.5,649.5
2786,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,240,14.0,295000.0,350000.0,367125.0,1088.0,1330.0,3950.0
2842,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,371,7.0,200000.0,220000.0,416667.0,599.0,2106.0,8766.0
2861,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,407,19.0,120000.0,149997.0,250000.0,105.0,168.0,443.0
2909,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,503,21.0,50000.0,120000.0,150000.0,911.0,1067.0,1511.0
2952,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,1,147.0,10500.0,11000.0,54040.0,1282.0,3327.0,6194.0
2953,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,2,55.0,36000.0,81312.5,106312.5,2301.0,5250.0,9120.0
2954,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,3,19.0,5000.0,5000.0,5000.0,1924.0,3658.0,8095.0
2960,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,9,24.0,3775.0,9958.0,16141.0,2188.5,3335.0,8201.5
3003,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,70,310.0,12000.0,18000.0,150000.0,24.0,245.5,715.0
3011,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,78,269.0,10000.0,91500.0,225000.0,215.0,397.0,890.0
3021,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,200,633.0,175000.0,285000.0,355000.0,232.0,507.0,944.0
3024,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,203,10.0,200000.0,200000.0,200000.0,202.0,439.0,1353.0
3030,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,222,57.0,64401.0,64401.0,64401.0,164.0,256.0,455.0
3032,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,240,7.0,260000.0,260000.0,260000.0,816.0,1794.0,2809.0
3039,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,247,8.0,24750.0,24750.0,24750.0,172.5,985.0,3365.5
3041,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,261,6.0,1950675.0,1986541.1,2022407.2,5756.0,6718.5,7577.0
3045,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,265,9.0,12000.0,14924.165,17848.33,2125.0,2663.0,2992.0
3088,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,371,21.0,365855.66,365855.66,365855.66,1182.5,3485.5,6877.0
3102,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,402,10.0,27.0,116263.5,232500.0,285.0,474.0,1706.0
3107,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,407,75.0,320970.12,1043302.12,1962677.0,162.0,331.0,590.0
3153,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,501,5.0,675000.0,675000.0,675000.0,8754.0,18930.0,25693.0
3182,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,539,27.0,1250.0,8250.0,67500.0,109.0,691.5,1488.0
3198,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,1,21.0,4300.0,4300.0,4300.0,3610.0,4990.0,10540.0
3249,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,70,20.0,136500.0,136500.0,136500.0,290.0,1019.5,4976.5
3257,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,78,8.0,250500.0,250500.0,250500.0,1131.5,1522.0,2059.0
3267,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,200,90.0,212500.0,300000.0,375000.0,308.0,535.0,950.0
3444,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,1,236.0,11151.0,20000.0,30000.0,1227.0,3012.5,5967.5
3445,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,2,92.0,12050.0,27732.0,53275.5,2157.5,4666.0,7543.5
3446,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,3,48.0,8134.0,13458.0,24155.0,1491.5,2473.5,4240.0
3447,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,4,50.0,1400.0,1400.0,1400.0,333.0,599.5,1111.0
3452,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,9,40.0,6840.0,12764.5,20500.0,1801.0,3089.0,4122.0
3469,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,33,15.0,1000.0,4000.0,7000.0,167.0,230.0,1828.0
3471,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,35,9.0,1462.5,3750.0,8250.0,321.0,698.0,3300.0
3495,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,70,23.0,9025.0,100000.0,155000.0,295.0,691.0,1500.0
3503,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,78,38.0,120000.0,140000.0,155000.0,335.0,633.0,827.0
3513,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,200,682.0,210000.0,260000.0,320000.0,199.0,411.5,809.0
3516,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,203,7.0,7500.0,78750.0,150000.0,79.0,124.0,638.0
3522,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,222,21.0,415000.0,638000.0,1100000.0,208.0,303.0,605.0
3524,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,240,10.0,285000.0,472500.0,660000.0,530.0,1856.0,4660.0
3531,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,247,5.0,75000.0,77500.0,80000.0,525.0,1144.0,1246.0
3580,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,371,5.0,458000.0,458000.0,458000.0,444.0,1107.0,2797.0
3599,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,407,19.0,240000.0,307500.0,380000.0,78.0,205.0,1070.0
3647,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,503,17.0,10000.0,50000.0,90000.0,951.0,1153.0,1829.0
3690,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,1,390.0,25000.0,47485.125,101799.0,820.0,2727.0,5525.0
3691,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,2,183.0,16250.0,49117.125,140000.0,1200.0,3910.0,7978.0
3692,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,3,74.0,9567.5,15499.0,32040.0,1710.0,3692.5,5505.0
3693,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,4,168.0,10000.0,30000.0,60100.0,151.5,392.5,877.0
3694,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,5,16.0,30000.0,140000.0,270000.0,602.5,1200.5,3715.0
3698,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,9,174.0,10000.0,45000.0,180000.0,1380.0,3021.5,6818.0
3703,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,17,8.0,312500.0,312500.0,312500.0,670.5,2174.0,9674.0
3715,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,33,60.0,374.0,4000.0,90000.0,355.0,707.0,1272.5
3717,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,35,37.0,10000.0,19845.0,40000.0,398.0,1765.0,8330.0
3718,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,36,9.0,12700.0,17700.0,126250.0,1546.0,2647.0,7040.0
3741,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,70,576.0,10500.0,83655.0,215000.0,110.5,363.5,951.0
3742,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,71,5.0,20000.0,20000.0,20000.0,182.0,365.0,1730.0
3749,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,78,799.0,150000.0,225000.0,325000.0,306.0,480.0,786.0
3755,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,164,9.0,381000.0,518000.0,655000.0,77.0,235.0,543.0
3759,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,200,4176.0,246150.0,319000.0,420000.0,164.0,310.5,726.0
3762,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,203,35.0,21000.0,39910.0,133000.0,55.0,240.0,1131.0
3763,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,204,186.0,20000.0,27000.0,200000.0,18.0,20.0,60.0
3768,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,222,87.0,450000.0,645000.0,860000.0,188.0,240.0,352.0
3770,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,240,18.0,302750.0,375000.0,392500.0,953.0,2246.5,4062.0
3775,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,245,8.0,28000.0,28000.0,28000.0,530.0,1694.0,4657.0
3777,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,247,24.0,150000.0,155000.0,441000.0,211.0,595.0,3015.5
3781,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,263,5.0,122210.53,166105.265,210000.0,470.0,619.0,1174.0
3783,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,265,16.0,199000.0,220000.0,710000.0,309.5,416.0,1354.0
3826,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,371,40.0,300000.0,673975.0,957500.0,266.0,778.5,2864.5
3827,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,372,6.0,9800.0,9800.0,9800.0,15.0,21.5,34.0
3840,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,402,13.0,810000.0,1000000.0,1150000.0,322.0,532.0,3416.0
3845,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,407,192.0,250000.0,333000.0,435000.0,110.0,215.5,418.0
3891,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,501,5.0,364000.0,364000.0,364000.0,468.0,10051.0,23184.0
3893,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,503,111.0,22250.0,71000.0,128250.0,444.0,1148.5,2020.0
3920,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,539,63.0,191440.13,290000.0,400000.0,164.0,425.0,1736.0
3936,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEPUBIMMEUB,1,13.0,62820.0,92000.0,192000.0,815.0,2935.0,4500.0
3937,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEPUBIMMEUB,2,9.0,5000.0,5000.0,5000.0,1755.0,1939.0,5462.0
3944,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEPUBIMMEUB,9,8.0,5250.0,7500.0,9000.0,753.5,1662.5,3369.0
3987,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEPUBIMMEUB,70,12.0,163000.0,255000.0,276000.0,213.0,688.0,864.0
3995,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEPUBIMMEUB,78,11.0,70000.0,137000.0,238000.0,492.0,518.0,832.0
4005,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEPUBIMMEUB,200,140.0,197500.0,235500.0,302500.0,180.0,303.5,618.5
4182,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,TOTAL,1,1224.0,17560.0,38075.0,92000.0,1158.5,3218.0,6352.5
4183,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,TOTAL,2,546.0,12629.0,42767.0,112408.5,2184.0,5028.5,9501.0
4184,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,TOTAL,3,191.0,8606.0,14197.5,30000.0,1728.0,3305.0,5380.0
4185,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,TOTAL,4,364.0,10000.0,30000.0,83371.0,198.0,481.5,885.5
4186,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,TOTAL,5,31.0,85000.0,190000.0,255000.0,579.0,1208.0,3242.0
4190,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,TOTAL,9,345.0,9000.0,21904.0,150000.0,1691.0,3160.0,6703.0
4195,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,TOTAL,17,25.0,312500.0,312500.0,312500.0,1333.0,2460.0,7760.0
4202,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,TOTAL,26,7.0,7042.5,7042.5,7042.5,1815.0,3261.0,26025.0
4207,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,TOTAL,33,123.0,1000.0,4000.0,7000.0,347.0,698.0,1270.0
4209,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,TOTAL,35,72.0,6000.0,12342.0,40000.0,542.5,2621.0,7411.0
4210,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,TOTAL,36,35.0,12500.0,17700.0,230000.0,1256.0,1645.0,3620.0
4220,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,TOTAL,50,10.0,78390.0,145800.0,552960.0,400.0,865.0,5654.0
4230,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,TOTAL,67,15.0,102000.0,102000.0,102000.0,101.0,801.0,1872.0
4233,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,TOTAL,70,1204.0,10750.0,95000.0,213000.0,91.5,339.5,937.0
