,NISCode,Fictious,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
69,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,CESSION,200,196.0,300000.0,400000.0,540000.0,120.0,165.0,267.5
78,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,CESSION,222,10.0,125000.0,226000.0,327000.0,130.0,185.0,349.0
155,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,CESSION,407,22.0,355000.0,494365.01,638500.0,62.0,103.0,150.0
561,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,DONATIMMEUB,200,323.0,250000.0,350000.0,560000.0,130.0,198.0,300.0
570,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,DONATIMMEUB,222,23.0,400000.0,650000.0,900000.0,140.0,211.0,287.0
647,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,DONATIMMEUB,407,32.0,346505.0,475000.0,700000.0,70.5,113.5,183.5
789,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,OTHER,70,22.0,334162.5,334162.5,334162.5,109.0,333.0,683.0
803,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,OTHER,164,36.0,10000.0,10000.0,10000.0,160.0,256.0,1373.0
807,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,OTHER,200,165.0,320000.0,500000.0,572000.0,129.0,174.0,261.0
893,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,OTHER,407,57.0,605133.66,879400.0,985491.93,90.0,135.0,201.0
980,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,OTHER,552,22.0,60000.0,85000.0,110000.0,160.0,437.0,1209.0
1053,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,PARTAGE,200,31.0,260000.0,310000.0,455000.0,110.0,180.0,255.0
1139,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,PARTAGE,407,5.0,1100000.0,1100000.0,1100000.0,100.0,120.0,157.0
1299,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,SUCCNALAT,200,69.0,280000.0,500000.0,700000.0,127.0,195.0,330.0
1385,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,SUCCNALAT,407,6.0,530000.0,530000.0,530000.0,110.0,157.5,175.0
1479,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,4,26.0,17775.0,43200.0,560600.0,67.0,200.5,397.0
1527,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,70,34.0,17000.0,178750.0,260000.0,97.0,230.0,602.0
1535,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,78,27.0,355000.0,575000.0,705000.0,233.0,335.0,898.0
1545,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,200,822.0,355000.0,495000.0,730000.0,106.0,160.0,245.0
1549,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,204,18.0,55000.0,77000.0,600000.0,20.0,32.0,203.0
1554,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,222,36.0,465000.0,670000.0,1253000.0,111.5,170.0,260.0
1569,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,265,8.0,425000.0,453000.0,481000.0,150.0,235.5,443.5
1612,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,371,13.0,665000.0,1387500.0,1580000.0,275.0,430.0,2217.0
1626,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,402,10.0,746341.46,1990000.0,10000000.0,409.0,1135.0,6466.0
1631,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,407,103.0,325000.0,452000.0,665000.0,70.0,112.0,155.0
1706,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,539,7.0,350000.0,360000.0,375000.0,53.0,240.5,302.0
1791,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEPUBIMMEUB,200,29.0,336000.0,429000.0,575000.0,132.0,175.0,225.0
1877,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEPUBIMMEUB,407,7.0,305000.0,386000.0,754000.0,70.0,85.0,160.0
1968,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,1,12.0,175000.0,175000.0,175000.0,223.0,856.5,2280.5
1971,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,4,54.0,17775.0,43200.0,560600.0,90.0,295.0,435.0
2019,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,70,63.0,88000.0,207500.0,334162.5,125.0,311.0,663.0
2027,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,78,49.0,280000.0,575000.0,695000.0,244.0,416.0,858.0
2033,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,164,46.0,10000.0,207500.0,493000.0,140.0,240.0,999.0
2037,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,200,1748.0,319500.0,452000.0,650000.0,119.0,170.0,260.0
2041,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,204,40.0,55000.0,77000.0,600000.0,19.0,28.0,239.5
2046,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,222,113.0,435000.0,670000.0,1000000.0,135.0,198.0,310.0
2057,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,261,6.0,4000000.0,4000000.0,4000000.0,716.0,877.5,1701.0
2061,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,265,19.0,235000.0,425000.0,481000.0,142.0,210.0,337.0
2104,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,371,20.0,300000.0,1375000.0,1580000.0,274.0,571.5,2303.0
2118,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,402,35.0,746341.46,1990000.0,10000000.0,658.0,1670.0,5011.0
2123,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,407,237.0,325000.0,460000.0,680000.0,75.0,117.0,168.0
2146,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,434,6.0,4202000.0,10000000.0,25633080.0,1428.0,1504.0,1632.0
2150,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,443,6.0,1500000.0,3000000.0,4500000.0,842.0,918.0,918.0
2198,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,539,17.0,350000.0,367500.0,699745.9,226.0,255.0,9574.0
2210,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,552,22.0,60000.0,85000.0,110000.0,160.0,437.0,1209.0
2214,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,1,69.0,7031.0,16025.5,34949.0,1147.0,2843.0,6272.0
2215,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,2,45.0,21500.0,41533.33,200000.0,3475.0,5100.0,11905.0
2216,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,3,25.0,12857.14,12857.14,12857.14,1585.0,4003.0,4725.0
2217,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,4,15.0,1000.0,2120.6,10000.0,95.0,419.0,653.0
2222,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,9,18.0,1078.0,7800.0,65000.0,1191.0,3945.0,6218.0
2265,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,70,178.0,6250.0,21250.0,84937.33,45.0,141.5,437.0
2273,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,78,64.0,25498.8,105000.0,193250.0,509.5,600.0,879.0
2283,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,200,476.0,120000.0,241250.0,345000.0,186.0,384.5,871.5
2287,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,204,16.0,16666.66,38437.33,60208.0,17.5,109.5,235.0
2292,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,222,14.0,270000.0,309000.0,500000.0,127.0,236.0,473.0
2369,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,407,13.0,75744.0,200000.0,283600.0,92.0,136.0,296.0
2444,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,539,6.0,3500.0,176750.0,350000.0,46.0,965.0,2302.0
2706,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,1,254.0,100000.0,133500.0,150000.0,1289.0,3608.0,6545.0
2707,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,2,101.0,20000.0,30458.0,110000.0,2647.0,5175.0,10990.0
2708,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,3,38.0,3070.0,29035.0,55000.0,3500.0,4615.0,7230.0
2709,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,4,41.0,10000.0,114984.0,175000.0,284.0,679.0,1190.0
2714,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,9,39.0,3000.0,8850.0,50000.0,1269.0,2360.0,3995.0
2731,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,33,6.0,7250.0,7250.0,7250.0,228.0,483.0,805.0
