,NISCode,Fictious,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
1303,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,SUCCNALAT,204,7.0,55000.0,208700.0,362400.0,27.0,30.0,732.0
1308,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,SUCCNALAT,222,31.0,325000.0,472500.0,767000.0,128.0,167.0,250.0
1385,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,SUCCNALAT,407,48.0,290000.0,385000.0,479500.0,78.5,105.0,140.0
1479,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,4,18.0,17000.0,31500.0,170000.0,69.0,168.0,385.0
1527,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,70,36.0,80000.0,132000.0,260000.0,104.0,222.5,649.5
1535,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,78,14.0,136074.0,238250.0,312250.0,196.0,281.0,358.0
1545,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,200,796.0,290000.0,380000.0,525000.0,105.0,160.0,230.0
1549,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,204,25.0,35000.0,135000.0,405000.0,21.0,43.0,330.0
1554,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,222,38.0,575000.0,725000.0,975000.0,160.0,231.0,321.0
1569,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,265,12.0,210000.0,420000.0,715000.0,45.0,172.5,555.0
1612,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,371,14.0,695000.0,750000.0,2650000.0,236.0,882.5,2639.0
1626,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,402,11.0,2000000.0,2552000.0,6188000.0,706.0,1032.0,1822.0
1631,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,407,115.0,300000.0,425000.0,650000.0,75.0,110.0,155.0
1706,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEIMMEUB,539,15.0,90000.0,225000.0,12120500.0,83.0,158.0,285.0
1791,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,VENTEPUBIMMEUB,200,48.0,222638.0,282000.0,435220.0,90.0,136.5,205.5
1968,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,1,17.0,6170.0,9875.0,32695.0,188.0,1373.0,2480.0
1969,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,2,10.0,678.75,2220.0,3240.0,189.0,337.5,543.0
1971,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,4,53.0,16000.0,24000.0,105000.0,119.0,374.0,502.0
1972,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,5,16.0,10000.0,10000.0,180000.0,212.0,572.5,1126.0
2019,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,70,79.0,80000.0,155000.0,325000.0,102.0,291.0,717.0
2027,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,78,40.0,100000.0,190000.0,315500.0,249.5,378.0,1080.0
2037,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,200,1959.0,260000.0,349500.0,486200.0,110.0,163.0,244.0
2040,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,203,5.0,7300.0,7300.0,7300.0,75.0,115.0,366.0
2041,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,204,42.0,37000.0,135000.0,362400.0,24.0,43.0,514.0
2046,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,222,124.0,360000.0,562500.0,835000.0,130.5,212.5,277.5
2057,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,261,10.0,235000.0,400921.0,520000.0,306.0,586.5,1861.0
2061,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,265,26.0,281250.0,386250.0,567500.0,95.0,201.5,493.0
2104,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,371,29.0,491750.0,722500.0,1754934.2,320.0,650.0,2639.0
2118,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,402,31.0,2000000.0,2533500.0,6188000.0,785.0,1032.0,1554.0
2123,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,407,275.0,291060.5,415000.0,600000.0,80.0,110.0,159.0
2146,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,434,6.0,99.0,900049.5,1800000.0,823.0,1008.5,1188.0
2154,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,460,14.0,228500.0,714250.0,1200000.0,699.0,1205.0,5602.0
2198,4000,1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Region Brüssel-Hauptstadt,TOTAL,539,30.0,45049.5,157500.0,6172750.0,125.0,247.0,861.0
2214,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,1,61.0,6100.0,16000.0,30000.0,1274.0,3310.0,5985.0
2215,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,2,38.0,20000.0,100882.0,181764.0,3000.0,4819.0,10310.0
2216,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,3,9.0,4200.0,5500.0,16000.0,1300.0,2401.0,3235.0
2217,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,4,23.0,72500.0,72500.0,72500.0,23.0,62.0,602.0
2222,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,9,11.0,15000.0,15000.0,15000.0,2252.0,3295.0,4787.0
2265,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,70,163.0,11460.0,35218.0,58491.16,50.0,129.0,473.0
2273,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,78,94.0,40000.0,420000.0,800000.0,330.0,459.5,665.0
2283,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,200,375.0,85000.0,210000.0,295000.0,195.0,374.0,854.0
2292,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,222,11.0,153750.0,403750.0,630000.0,118.0,156.0,279.0
2369,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,CESSION,407,14.0,175000.0,317500.0,386000.0,103.0,118.0,496.0
2529,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,COMMUNAUTE,200,547.0,283000.0,283000.0,283000.0,251.0,527.0,958.0
2706,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,1,131.0,20000.0,62330.0,135000.0,1685.0,4428.0,9053.0
2707,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,2,86.0,56169.75,137500.0,176000.0,5506.0,8963.0,15731.0
2708,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,3,24.0,480.0,740.0,1000.0,1765.0,4447.0,7736.5
2709,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,4,26.0,96000.0,103000.0,110000.0,500.0,861.5,1428.0
2714,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,9,26.0,7500.0,7500.0,7500.0,1356.0,2914.5,5107.0
2733,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,35,5.0,3000.0,3000.0,3000.0,100.0,216.0,350.0
2757,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,70,58.0,15000.0,90000.0,150000.0,343.0,602.0,1995.0
2765,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,78,101.0,120000.0,157500.0,207500.0,483.0,730.0,1000.0
2775,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,200,404.0,165000.0,250000.0,300000.0,261.0,601.0,1080.0
2779,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,204,17.0,165000.0,165000.0,165000.0,20.0,45.0,86.0
2784,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,222,32.0,220000.0,395000.0,450000.0,201.5,284.5,364.0
2786,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,240,13.0,300000.0,400000.0,430000.0,1795.0,2190.0,2695.0
2793,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,247,11.0,30000.0,30000.0,30000.0,172.0,1863.0,8760.0
2861,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,407,20.0,295000.0,450000.0,600000.0,147.5,202.5,406.0
2909,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,503,10.0,35150.0,82500.0,155000.0,1521.0,2804.0,4040.0
2936,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,DONATIMMEUB,539,8.0,275000.0,281500.0,288000.0,6.5,263.0,665.0
2952,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,1,153.0,6921.0,8795.0,9254.0,1174.0,2930.0,6600.0
2953,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,2,107.0,12500.0,24625.0,36750.0,2200.0,4465.0,7495.0
2955,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,4,70.0,10.0,1820.0,50000.0,248.0,548.0,918.0
2960,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,9,17.0,3678.0,3678.0,3678.0,2028.0,3480.0,6967.0
3003,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,70,269.0,24255.0,94500.0,215000.0,142.0,474.0,1274.0
3011,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,78,287.0,1250.0,4250.0,9000.0,372.0,529.0,1109.0
3017,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,164,35.0,300.0,300.0,300.0,258.0,974.5,4818.5
3021,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,200,1200.0,195000.0,260000.0,320000.0,200.0,345.0,802.0
3024,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,203,12.0,15000.0,115000.0,215000.0,78.5,383.0,1422.0
3025,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,204,37.0,15000.0,117500.0,442500.0,47.0,109.0,325.0
3030,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,222,73.0,290000.0,290000.0,290000.0,180.0,297.0,448.0
3045,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,265,10.0,3000000.0,3244484.355,3488968.71,1079.0,3370.5,13968.0
3089,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,372,14.0,2.45,2.45,2.45,18.0,23.0,35.0
3102,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,402,7.0,892.42,946.21,1000.0,294.0,2067.0,2898.0
3106,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,406,8.0,80000.0,80000.0,80000.0,473.0,744.5,1379.5
3107,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,407,80.0,5000.0,152500.0,300000.0,141.0,258.5,439.5
3113,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,413,6.0,54536.57,54536.57,54536.57,496.0,4374.0,9690.0
3155,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,503,8.0,187500.0,212500.0,237500.0,1164.0,1871.0,2048.5
3156,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,504,16.0,3000.0,21500.0,40000.0,334.5,1043.5,2450.5
3159,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,507,13.0,220500.0,220500.0,220500.0,337.0,934.0,1616.0
3182,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,539,37.0,10000.0,80000.0,100000.0,117.0,428.5,1727.5
3194,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,OTHER,552,39.0,40000.0,290000.0,540000.0,180.0,319.0,726.0
3199,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,2,23.0,113142.86,113142.86,113142.86,3960.0,4620.0,8660.0
3249,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,70,7.0,164960.0,164960.0,164960.0,1500.0,1519.0,4913.0
3257,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,78,20.0,26050.34,135537.67,245025.0,564.0,824.5,1420.0
3267,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,PARTAGE,200,93.0,140000.0,210000.0,290000.0,253.5,577.5,1206.0
3444,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,1,512.0,8000.0,16698.5,43910.0,1557.5,3556.0,6615.0
3445,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,2,189.0,7848.0,20000.0,64740.0,2314.0,4610.0,10170.0
3446,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,3,83.0,7500.0,15000.0,26000.0,2895.0,4090.0,5640.0
3447,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,4,81.0,2186.25,11790.0,61000.0,206.0,510.0,852.0
3448,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,5,13.0,3270.0,10500.0,15000.0,980.0,1562.0,3250.0
3452,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,9,215.0,3925.0,7494.0,13242.5,1655.0,3199.0,5429.0
3469,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,33,35.0,390.0,5710.0,17400.0,174.0,357.0,764.0
3471,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,35,38.0,2350.0,3000.0,5000.0,550.0,1218.5,2309.0
3472,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,36,13.0,5500.0,26650.0,62550.0,1645.0,2085.0,4095.0
3495,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,70,53.0,5368.0,91000.0,145000.0,130.0,528.0,1011.0
3503,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,78,80.0,100000.0,145000.0,180000.0,583.0,735.0,1000.0
3513,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,200,1484.0,175000.0,224500.0,275000.0,197.5,428.5,932.5
3516,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,203,19.0,60000.0,120000.0,150000.0,33.0,800.0,1696.0
3517,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,204,67.0,12500.0,20000.0,25000.0,18.0,51.0,230.0
3522,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,222,46.0,260000.0,316562.5,425000.0,192.0,234.5,410.0
3524,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,240,33.0,185000.0,237500.0,300000.0,1030.0,1883.0,3333.0
3531,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,247,19.0,22125.0,62125.0,176750.0,65.0,480.0,738.0
3580,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,371,8.0,40453.5,156453.5,312000.0,362.0,721.0,2260.0
3599,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,407,44.0,150000.0,200000.0,375000.0,108.0,214.0,418.0
3647,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,SUCCNALAT,503,26.0,10000.0,18285.0,97500.0,241.0,1239.0,1704.5
3690,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,1,320.0,15000.0,50000.0,139000.0,838.0,2862.0,5249.0
3691,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,2,153.0,21350.0,72500.0,151000.0,2148.0,4760.0,9515.0
3692,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,3,69.0,10110.0,21000.0,70000.0,2599.0,4035.0,5699.0
3693,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,4,172.0,12872.5,50682.5,140000.0,97.0,417.5,694.0
3694,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,5,12.0,25000.0,162500.0,300000.0,314.0,1266.0,1916.5
3698,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,9,109.0,4586.25,9750.0,89896.865,1255.0,2535.0,5134.0
3699,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,10,5.0,8500.0,100870.0,193240.0,491.0,744.0,2855.0
3715,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,33,65.0,7200.0,7200.0,7200.0,268.0,690.0,1270.0
3717,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,35,28.0,2500.0,53000.0,275000.0,253.0,1256.5,2525.5
3718,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,36,11.0,80000.0,89000.0,135000.0,1398.0,2000.0,2645.0
3719,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,38,7.0,1472.0,1472.0,1472.0,1175.0,2115.0,4475.0
3728,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,50,7.0,82250.0,113287.5,403700.0,30.0,1100.0,2500.0
3741,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,70,583.0,8071.0,108412.35,187500.0,118.0,369.0,1189.0
3749,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,78,690.0,130000.0,167500.0,259000.0,300.0,466.5,796.0
3759,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,200,3554.0,200000.0,258000.0,335000.0,150.5,290.0,660.0
3762,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,203,21.0,115000.0,150000.0,195000.0,44.0,301.0,524.0
3763,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,204,119.0,18500.0,78750.0,139000.0,17.0,19.0,115.0
3768,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,222,93.0,270000.0,355000.0,485000.0,145.0,193.0,321.0
3770,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,240,18.0,225000.0,267500.0,300000.0,945.0,1780.5,3232.0
3777,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,247,13.0,24000.0,162000.0,170000.0,90.0,717.0,2177.0
3781,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,263,5.0,1900000.0,1900000.0,1900000.0,281.0,2216.0,2840.0
3783,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,265,12.0,375000.0,840000.0,905000.0,149.5,474.0,2296.5
3826,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,371,62.0,180000.0,475000.0,885000.0,298.0,665.5,3126.0
3827,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,372,5.0,3000.0,4500.0,6000.0,23.0,24.0,35.0
3840,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,402,13.0,367500.0,572500.0,1772500.0,557.0,1203.5,2436.0
3845,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,407,167.0,175000.0,250000.0,370000.0,105.0,173.0,321.0
3891,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,501,6.0,200000.0,200000.0,200000.0,285.0,3243.5,5655.0
3893,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,503,74.0,10600.0,46000.0,119000.0,717.0,1122.0,1772.0
3920,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEIMMEUB,539,70.0,157000.0,180700.0,250000.0,124.0,203.5,1073.0
3936,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEPUBIMMEUB,1,35.0,5000.0,9000.0,186000.0,745.0,2465.0,5400.0
3937,10000,0,Province d'Anvers,Provincie Antwerpen,Provinz Antwerpen,VENTEPUBIMMEUB,2,22.0,27125.0,58000.0,69500.0,2561.0,5537.0,7282.0
