,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
69,11001,Aartselaar,Aartselaar,Aartselaar,CESSION,200,6.0,40000.0,390000.0,435000.0,163.0,226.5,306.0
561,11001,Aartselaar,Aartselaar,Aartselaar,DONATIMMEUB,200,6.0,300000.0,310000.0,310000.0,527.0,622.5,1193.0
1299,11001,Aartselaar,Aartselaar,Aartselaar,SUCCNALAT,200,9.0,266000.0,400000.0,430000.0,221.0,288.0,463.0
1545,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,200,43.0,290000.0,354000.0,385000.0,207.0,277.0,500.0
1968,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,1,8.0,75000.0,75000.0,75000.0,1260.5,2557.0,6950.0
2019,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,70,7.0,825000.0,825000.0,825000.0,353.0,561.0,3266.0
2027,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,78,6.0,350000.0,370000.0,500000.0,210.0,1050.0,1464.0
2037,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,200,90.0,287500.0,352000.0,395000.0,208.0,307.0,580.0
2283,11002,Anvers,Antwerpen,Antwerpen,CESSION,200,74.0,190000.0,255000.0,303813.0,104.0,148.5,200.0
2292,11002,Anvers,Antwerpen,Antwerpen,CESSION,222,5.0,125434.0,375000.0,455000.0,72.0,139.0,167.0
2369,11002,Anvers,Antwerpen,Antwerpen,CESSION,407,7.0,29678.95,306506.135,583333.32,69.0,95.0,125.0
2775,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,200,71.0,211250.0,287500.0,338000.0,118.0,193.0,376.0
2784,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,222,20.0,380000.0,425000.0,518409.0,189.5,258.0,312.0
2861,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,407,13.0,242006.8,300000.0,500000.0,127.0,156.0,197.0
3021,11002,Anvers,Antwerpen,Antwerpen,OTHER,200,106.0,218000.0,268000.0,385000.0,116.0,181.5,300.0
3030,11002,Anvers,Antwerpen,Antwerpen,OTHER,222,21.0,395000.0,395000.0,395000.0,108.0,186.0,283.0
3194,11002,Anvers,Antwerpen,Antwerpen,OTHER,552,19.0,6318.0,6318.0,6318.0,213.0,360.0,699.0
3267,11002,Anvers,Antwerpen,Antwerpen,PARTAGE,200,12.0,235000.0,260000.0,280000.0,101.5,118.0,184.5
3513,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,200,118.0,220000.0,250000.0,300000.0,120.0,174.0,271.0
3517,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,204,15.0,15000.0,15000.0,15000.0,16.0,17.0,26.0
3522,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,222,17.0,365000.0,582500.0,800000.0,202.0,282.0,420.0
3599,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,407,9.0,225000.0,562500.0,900000.0,110.0,147.0,220.0
3690,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,1,8.0,11700.0,11700.0,11700.0,182.5,633.0,1682.5
3693,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,4,24.0,84000.0,84000.0,84000.0,31.0,58.0,328.5
3741,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,70,10.0,33000.0,91500.0,150000.0,58.0,236.0,1144.0
3749,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,78,21.0,342902.025,366220.255,410932.825,145.0,195.0,389.0
3759,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,200,1025.0,255000.0,315000.0,426000.0,99.0,157.5,227.5
3762,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,203,10.0,50000.0,100000.0,165000.0,70.0,114.5,165.0
3763,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,204,35.0,25000.0,33500.0,42000.0,15.0,18.0,26.0
