,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
561,11001,Aartselaar,Aartselaar,Aartselaar,DONATIMMEUB,200,9.0,275000.0,362500.0,500000.0,493.0,559.0,1034.0
807,11001,Aartselaar,Aartselaar,Aartselaar,OTHER,200,5.0,600000.0,600000.0,600000.0,192.0,235.0,246.0
1545,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,200,51.0,342000.0,393100.0,440000.0,210.0,305.0,464.0
2027,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,78,6.0,165000.0,270000.0,375000.0,318.0,802.0,1286.0
2037,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,200,81.0,342000.0,394550.0,470000.0,215.0,306.0,545.0
2283,11002,Anvers,Antwerpen,Antwerpen,CESSION,200,80.0,172000.0,235287.6,316280.0,116.0,166.0,244.0
2369,11002,Anvers,Antwerpen,Antwerpen,CESSION,407,9.0,90000.0,128824.68,300300.0,72.0,108.0,175.0
2775,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,200,97.0,220000.0,285984.0,374000.0,105.0,189.0,338.0
2779,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,204,12.0,28000.0,28000.0,28000.0,17.0,17.0,29.0
2784,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,222,9.0,387500.0,450000.0,589000.0,101.0,180.0,225.0
2861,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,407,9.0,168900.0,240000.0,400000.0,66.0,122.0,172.0
3017,11002,Anvers,Antwerpen,Antwerpen,OTHER,164,28.0,415000.0,415000.0,415000.0,95.0,509.0,2105.0
3021,11002,Anvers,Antwerpen,Antwerpen,OTHER,200,117.0,72500.0,169508.0,221000.0,123.0,160.0,250.0
3194,11002,Anvers,Antwerpen,Antwerpen,OTHER,552,24.0,152500.0,152500.0,152500.0,203.0,339.5,864.0
3267,11002,Anvers,Antwerpen,Antwerpen,PARTAGE,200,9.0,223500.0,305245.395,345750.0,119.0,145.0,272.0
