,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
69,11001,Aartselaar,Aartselaar,Aartselaar,CESSION,200,9.0,250000.0,265000.0,285000.0,210.0,261.0,315.0
561,11001,Aartselaar,Aartselaar,Aartselaar,DONATIMMEUB,200,8.0,150000.0,228750.0,290000.0,351.5,547.0,950.0
807,11001,Aartselaar,Aartselaar,Aartselaar,OTHER,200,5.0,180000.0,295000.0,425000.0,260.0,300.0,437.0
1299,11001,Aartselaar,Aartselaar,Aartselaar,SUCCNALAT,200,7.0,275000.0,287500.0,300000.0,205.0,206.0,244.0
1545,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,200,30.0,250000.0,315000.0,450000.0,260.0,363.0,770.0
2019,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,70,7.0,25000.0,25000.0,25000.0,122.0,559.0,2391.0
2027,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,78,8.0,175000.0,185000.0,345000.0,179.5,323.0,377.5
2037,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,200,71.0,244000.0,290000.0,340000.0,239.0,310.0,770.0
2283,11002,Anvers,Antwerpen,Antwerpen,CESSION,200,90.0,160000.0,235000.0,276000.0,121.0,168.0,268.0
2369,11002,Anvers,Antwerpen,Antwerpen,CESSION,407,7.0,183750.0,293750.0,425000.0,63.0,153.0,278.0
2775,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,200,76.0,185000.0,250000.0,322500.0,114.5,177.5,258.5
2784,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,222,14.0,285000.0,345000.0,400000.0,180.0,207.5,313.0
2861,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,407,8.0,125000.0,187500.0,300000.0,37.5,165.0,285.0
3003,11002,Anvers,Antwerpen,Antwerpen,OTHER,70,19.0,106342.5,170490.0,194147.5,56.0,155.0,286.0
3021,11002,Anvers,Antwerpen,Antwerpen,OTHER,200,143.0,170000.0,224000.0,279000.0,109.0,168.0,250.0
3030,11002,Anvers,Antwerpen,Antwerpen,OTHER,222,20.0,257500.0,518750.0,780000.0,135.5,221.0,326.0
3267,11002,Anvers,Antwerpen,Antwerpen,PARTAGE,200,9.0,200000.0,225500.0,280000.0,155.0,200.0,243.0
3513,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,200,221.0,187500.0,230000.0,270000.0,109.0,183.0,271.0
3517,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,204,20.0,15000.0,17500.0,35000.0,19.5,29.5,38.5
3522,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,222,20.0,240000.0,465000.0,625000.0,200.5,248.0,359.5
3599,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,407,12.0,190000.0,340000.0,600000.0,82.5,115.0,183.5
3690,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,1,7.0,18000.0,18000.0,18000.0,109.0,298.0,1837.0
3691,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,2,6.0,21500.0,21500.0,21500.0,240.0,8855.0,16075.0
3693,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,4,18.0,2323.28,151161.64,300000.0,38.0,101.5,209.0
3717,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,35,6.0,272500.0,285000.0,299500.0,162.0,391.5,4854.0
3741,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,70,20.0,45000.0,219500.0,302500.0,157.5,391.5,1347.0
3749,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,78,31.0,224750.0,297500.0,328500.0,149.0,158.0,991.0
3759,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,200,886.0,200000.0,250000.0,330000.0,94.0,150.0,215.0
3762,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,203,7.0,7500.0,83750.0,160000.0,21.0,39.0,240.0
3763,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,204,51.0,20500.0,25500.0,150000.0,16.0,19.0,79.0
3768,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,222,66.0,300000.0,382500.0,557000.0,112.0,166.5,224.0
3826,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,371,7.0,120000.0,260000.0,330000.0,271.0,461.5,863.0
3840,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,402,5.0,530000.0,660000.0,755000.0,126.0,250.0,320.0
3845,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,407,95.0,225000.0,320000.0,615000.0,75.0,105.0,180.0
3920,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,539,7.0,34200.0,295000.0,815000.0,142.0,440.0,1186.0
4005,11002,Anvers,Antwerpen,Antwerpen,VENTEPUBIMMEUB,200,29.0,153500.0,185000.0,241000.0,71.0,115.0,191.0
4182,11002,Anvers,Antwerpen,Antwerpen,TOTAL,1,18.0,18000.0,18000.0,18000.0,298.0,823.5,3644.0
4183,11002,Anvers,Antwerpen,Antwerpen,TOTAL,2,9.0,21500.0,21500.0,21500.0,240.0,1850.0,15860.0
4185,11002,Anvers,Antwerpen,Antwerpen,TOTAL,4,31.0,2323.28,151161.64,300000.0,79.0,156.0,340.0
4209,11002,Anvers,Antwerpen,Antwerpen,TOTAL,35,6.0,272500.0,285000.0,299500.0,162.0,391.5,4854.0
4233,11002,Anvers,Antwerpen,Antwerpen,TOTAL,70,68.0,65000.0,188295.0,240000.0,40.5,149.5,391.5
4241,11002,Anvers,Antwerpen,Antwerpen,TOTAL,78,41.0,224750.0,297500.0,328500.0,151.0,225.0,664.0
4251,11002,Anvers,Antwerpen,Antwerpen,TOTAL,200,1683.0,193000.0,248000.0,318250.0,100.0,160.0,235.0
4254,11002,Anvers,Antwerpen,Antwerpen,TOTAL,203,12.0,7500.0,83750.0,160000.0,34.0,102.0,325.0
4255,11002,Anvers,Antwerpen,Antwerpen,TOTAL,204,96.0,15000.0,23500.0,45500.0,17.0,21.0,40.0
4260,11002,Anvers,Antwerpen,Antwerpen,TOTAL,222,138.0,285000.0,362500.0,549000.0,127.0,191.0,279.0
4275,11002,Anvers,Antwerpen,Antwerpen,TOTAL,265,6.0,350000.0,350000.0,350000.0,293.0,341.0,2660.0
4318,11002,Anvers,Antwerpen,Antwerpen,TOTAL,371,15.0,120000.0,260000.0,330000.0,135.0,309.5,626.0
4332,11002,Anvers,Antwerpen,Antwerpen,TOTAL,402,9.0,530000.0,660000.0,755000.0,250.0,937.0,1035.0
4337,11002,Anvers,Antwerpen,Antwerpen,TOTAL,407,152.0,190000.0,305000.0,590000.0,76.5,125.5,190.0
4412,11002,Anvers,Antwerpen,Antwerpen,TOTAL,539,8.0,34200.0,295000.0,815000.0,185.0,363.0,913.0
5235,11004,Boechout,Boechout,Boechout,OTHER,200,8.0,12332.0,12332.0,12332.0,253.0,686.0,1143.5
5727,11004,Boechout,Boechout,Boechout,SUCCNALAT,200,9.0,225000.0,340000.0,385000.0,648.0,673.0,1363.0
5963,11004,Boechout,Boechout,Boechout,VENTEIMMEUB,78,8.0,283994.72,374380.53,382738.29,215.5,303.0,378.5
5973,11004,Boechout,Boechout,Boechout,VENTEIMMEUB,200,22.0,238750.0,347000.0,412500.0,256.0,441.0,1006.0
6396,11004,Boechout,Boechout,Boechout,TOTAL,1,12.0,56805.0,85902.5,115000.0,1802.5,4776.5,6993.5
6398,11004,Boechout,Boechout,Boechout,TOTAL,3,9.0,20000.0,38500.0,57000.0,1130.0,2973.0,8385.0
6455,11004,Boechout,Boechout,Boechout,TOTAL,78,14.0,283994.72,374380.53,382738.29,303.0,357.0,425.0
6465,11004,Boechout,Boechout,Boechout,TOTAL,200,58.0,231250.0,345000.0,385000.0,256.0,480.0,1037.0
6711,11005,Boom,Boom,Boom,CESSION,200,9.0,215000.0,230000.0,285000.0,129.0,145.0,195.0
7941,11005,Boom,Boom,Boom,SUCCNALAT,200,11.0,110000.0,160000.0,215000.0,110.0,230.0,252.0
8187,11005,Boom,Boom,Boom,VENTEIMMEUB,200,71.0,150000.0,200000.0,269000.0,109.0,159.0,235.0
8679,11005,Boom,Boom,Boom,TOTAL,200,112.0,153000.0,212500.0,269000.0,112.0,160.0,248.5
10155,11007,Borsbeek,Borsbeek,Borsbeek,SUCCNALAT,200,12.0,155000.0,220000.0,285000.0,156.5,208.5,234.5
10159,11007,Borsbeek,Borsbeek,Borsbeek,SUCCNALAT,204,5.0,15000.0,15000.0,152000.0,15.0,60.0,79.0
10164,11007,Borsbeek,Borsbeek,Borsbeek,SUCCNALAT,222,5.0,300000.0,385000.0,470000.0,176.0,180.0,188.0
10401,11007,Borsbeek,Borsbeek,Borsbeek,VENTEIMMEUB,200,15.0,216250.0,287000.0,363500.0,167.0,261.0,372.0
10893,11007,Borsbeek,Borsbeek,Borsbeek,TOTAL,200,42.0,237000.0,282500.0,325000.0,176.0,231.5,356.0
10897,11007,Borsbeek,Borsbeek,Borsbeek,TOTAL,204,6.0,15000.0,15000.0,152000.0,15.0,38.0,79.0
10902,11007,Borsbeek,Borsbeek,Borsbeek,TOTAL,222,7.0,150000.0,300000.0,470000.0,176.0,188.0,338.0
11139,11008,Brasschaat,Brasschaat,Brasschaat,CESSION,200,10.0,260000.0,360000.0,559600.0,286.0,453.0,950.0
11631,11008,Brasschaat,Brasschaat,Brasschaat,DONATIMMEUB,200,11.0,300000.0,320000.0,625000.0,342.0,1435.0,2680.0
11877,11008,Brasschaat,Brasschaat,Brasschaat,OTHER,200,23.0,275000.0,387500.0,450000.0,241.0,610.0,2130.0
12369,11008,Brasschaat,Brasschaat,Brasschaat,SUCCNALAT,200,30.0,285000.0,300000.0,400000.0,213.0,545.0,871.0
12373,11008,Brasschaat,Brasschaat,Brasschaat,SUCCNALAT,204,5.0,10000.0,10000.0,10000.0,18.0,20.0,72.0
12605,11008,Brasschaat,Brasschaat,Brasschaat,VENTEIMMEUB,78,8.0,120000.0,265000.0,415500.0,792.0,1605.5,2485.0
12615,11008,Brasschaat,Brasschaat,Brasschaat,VENTEIMMEUB,200,95.0,300000.0,400000.0,630000.0,286.0,577.5,1423.0
