,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
69,11001,Aartselaar,Aartselaar,Aartselaar,CESSION,200,6.0,250000.0,257500.0,265000.0,120.0,203.5,500.0
561,11001,Aartselaar,Aartselaar,Aartselaar,DONATIMMEUB,200,8.0,240000.0,300000.0,400000.0,226.5,546.5,809.5
807,11001,Aartselaar,Aartselaar,Aartselaar,OTHER,200,9.0,250000.0,368133.55,375000.0,481.0,535.0,786.0
1299,11001,Aartselaar,Aartselaar,Aartselaar,SUCCNALAT,200,7.0,247500.0,327500.0,430000.0,240.0,492.0,495.0
1545,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,200,31.0,270000.0,305000.0,433000.0,216.0,316.0,698.0
1968,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,1,6.0,16800.0,16800.0,16800.0,420.0,1450.0,4798.0
2019,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,70,6.0,280.0,100000.0,2000000.0,172.0,236.5,335.0
2027,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,78,8.0,122500.0,148750.0,175000.0,197.0,235.0,512.0
2037,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,200,67.0,255000.0,294000.0,393000.0,212.0,360.0,720.0
2104,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,371,7.0,2159243.75,2734243.75,3135660.0,1708.0,5000.0,6261.0
2283,11002,Anvers,Antwerpen,Antwerpen,CESSION,200,74.0,175000.0,230000.0,275000.0,90.0,144.0,203.0
2287,11002,Anvers,Antwerpen,Antwerpen,CESSION,204,6.0,15000.0,15000.0,15000.0,15.0,17.5,728.0
2292,11002,Anvers,Antwerpen,Antwerpen,CESSION,222,7.0,290000.0,330000.0,370000.0,112.0,308.0,505.0
2775,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,200,65.0,200000.0,225000.0,300000.0,124.0,188.0,285.0
2779,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,204,6.0,10000.0,10000.0,10000.0,32.0,37.0,173.0
2784,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,222,18.0,285000.0,320000.0,500000.0,138.0,188.0,295.0
2861,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,407,12.0,187500.0,342500.0,665000.0,60.5,120.0,218.0
3003,11002,Anvers,Antwerpen,Antwerpen,OTHER,70,5.0,150000.0,150000.0,150000.0,303.0,408.0,870.0
3021,11002,Anvers,Antwerpen,Antwerpen,OTHER,200,130.0,180000.0,200000.0,250000.0,110.0,178.0,250.0
3030,11002,Anvers,Antwerpen,Antwerpen,OTHER,222,34.0,210000.0,210000.0,210000.0,146.0,221.5,322.0
3041,11002,Anvers,Antwerpen,Antwerpen,OTHER,261,8.0,5000.0,5000.0,5000.0,212.0,584.5,1866.0
3107,11002,Anvers,Antwerpen,Antwerpen,OTHER,407,28.0,240000.0,240000.0,240000.0,102.5,158.5,227.5
3267,11002,Anvers,Antwerpen,Antwerpen,PARTAGE,200,10.0,200000.0,210000.0,280000.0,160.0,180.0,200.0
3513,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,200,241.0,160000.0,185000.0,250000.0,115.0,174.0,269.0
3517,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,204,15.0,12500.0,15000.0,16000.0,15.0,17.0,18.0
3522,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,222,14.0,200000.0,210000.0,245000.0,124.0,191.5,280.0
3599,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,407,14.0,180000.0,275000.0,295000.0,180.0,240.5,373.0
3690,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,1,11.0,10000.0,13000.0,16000.0,1280.0,1663.0,3130.0
3693,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,4,10.0,60000.0,77500.0,250000.0,35.0,77.0,174.0
3741,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,70,24.0,77100.245,144100.245,274000.0,74.0,288.0,669.0
3749,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,78,63.0,120000.0,234500.0,293067.59,110.0,152.0,294.0
3759,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,200,892.0,180500.0,233750.0,299000.0,100.0,150.0,223.5
