,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
807,11001,Aartselaar,Aartselaar,Aartselaar,OTHER,200,9.0,250000.0,300000.0,1450000.0,196.0,216.0,461.0
1299,11001,Aartselaar,Aartselaar,Aartselaar,SUCCNALAT,200,23.0,250000.0,280000.0,450000.0,234.0,273.0,543.0
1535,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,78,10.0,180000.0,185000.0,337310.0,225.0,628.0,1188.0
1545,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,200,43.0,258000.0,325000.0,415000.0,210.0,345.0,777.0
1968,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,1,6.0,10000.0,52640.0,340000.0,578.0,3524.5,7337.0
2027,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,78,13.0,180000.0,206250.0,337310.0,281.0,820.0,1188.0
2037,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,200,92.0,250000.0,297000.0,425000.0,213.0,330.0,613.5
2041,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,204,5.0,10000.0,80000.0,150000.0,17.0,35.0,51.0
2283,11002,Anvers,Antwerpen,Antwerpen,CESSION,200,84.0,183000.0,240000.0,298500.0,105.5,166.5,236.0
2292,11002,Anvers,Antwerpen,Antwerpen,CESSION,222,7.0,172049.61,251024.805,330000.0,64.0,157.0,215.0
2775,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,200,51.0,170000.0,270000.0,320000.0,134.0,205.0,378.0
2784,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,222,16.0,330000.0,437500.0,470000.0,155.0,174.0,241.5
2861,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,407,7.0,150000.0,225000.0,300000.0,84.0,115.0,158.0
3011,11002,Anvers,Antwerpen,Antwerpen,OTHER,78,67.0,522500.0,522500.0,522500.0,180.0,225.0,447.0
3021,11002,Anvers,Antwerpen,Antwerpen,OTHER,200,106.0,205000.0,240000.0,262500.0,113.0,183.0,297.0
3267,11002,Anvers,Antwerpen,Antwerpen,PARTAGE,200,8.0,190000.0,257500.0,416688.375,123.0,240.5,445.5
3447,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,4,6.0,94050.0,94050.0,94050.0,759.0,798.5,1170.0
3495,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,70,6.0,1000.0,50500.0,100000.0,104.0,157.5,852.0
3513,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,200,269.0,169000.0,220000.0,300000.0,115.0,172.0,242.0
3517,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,204,21.0,15000.0,15000.0,17000.0,16.0,26.0,35.0
3522,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,222,19.0,252500.0,310000.0,850000.0,146.0,194.0,245.0
3599,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,407,7.0,150000.0,225000.0,300000.0,65.0,110.0,166.0
3693,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,4,14.0,1000.0,1000.0,1000.0,77.0,418.5,633.0
3717,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,35,14.0,271000.0,295000.0,299950.0,129.0,132.0,151.0
3741,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,70,13.0,90000.0,135000.0,154000.0,225.0,270.0,443.0
3749,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,78,30.0,147500.0,277666.69,355000.0,150.0,185.0,320.0
3759,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,200,790.0,199900.0,250000.0,325000.0,99.0,150.0,224.0
3763,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,204,40.0,17500.0,25000.0,25000.0,16.0,19.5,34.0
3768,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,222,59.0,300000.0,397500.0,591000.0,121.0,179.0,288.0
3826,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,371,15.0,193811.5,439000.0,815000.0,229.0,546.0,1549.0
3840,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,402,11.0,647010.0,1010000.0,2775000.0,355.0,413.0,1682.0
3845,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,407,67.0,210000.0,281250.0,385000.0,65.0,100.0,144.0
3920,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,539,8.0,17500.0,225000.0,359000.0,24.5,194.0,366.5
4005,11002,Anvers,Antwerpen,Antwerpen,VENTEPUBIMMEUB,200,13.0,205000.0,275000.0,337000.0,165.0,226.0,281.0
4182,11002,Anvers,Antwerpen,Antwerpen,TOTAL,1,7.0,18000.0,18000.0,18000.0,41.0,1095.0,2860.0
4183,11002,Anvers,Antwerpen,Antwerpen,TOTAL,2,14.0,105000.0,105000.0,105000.0,875.0,2375.0,3520.0
4185,11002,Anvers,Antwerpen,Antwerpen,TOTAL,4,23.0,1000.0,47525.0,94050.0,77.0,435.0,797.0
4207,11002,Anvers,Antwerpen,Antwerpen,TOTAL,33,30.0,160000.0,160000.0,160000.0,483.0,881.0,2222.0
4209,11002,Anvers,Antwerpen,Antwerpen,TOTAL,35,27.0,271000.0,295000.0,299950.0,132.0,151.0,5715.0
4233,11002,Anvers,Antwerpen,Antwerpen,TOTAL,70,51.0,4750.0,100000.0,154000.0,104.0,284.0,1056.0
4241,11002,Anvers,Antwerpen,Antwerpen,TOTAL,78,105.0,147500.0,279500.0,364890.08,169.0,225.0,346.0
4251,11002,Anvers,Antwerpen,Antwerpen,TOTAL,200,1490.0,190000.0,248000.0,315000.0,106.5,163.0,240.0
4254,11002,Anvers,Antwerpen,Antwerpen,TOTAL,203,6.0,12000.0,12000.0,12000.0,67.0,520.5,846.0
4255,11002,Anvers,Antwerpen,Antwerpen,TOTAL,204,87.0,15000.0,17250.0,21500.0,16.0,19.0,34.0
4260,11002,Anvers,Antwerpen,Antwerpen,TOTAL,222,138.0,300000.0,387500.0,550000.0,130.0,176.5,255.0
4269,11002,Anvers,Antwerpen,Antwerpen,TOTAL,247,5.0,61000.0,61000.0,61000.0,42.0,42.0,1769.0
4271,11002,Anvers,Antwerpen,Antwerpen,TOTAL,261,5.0,300000.0,300000.0,300000.0,388.0,524.0,524.0
4275,11002,Anvers,Antwerpen,Antwerpen,TOTAL,265,5.0,80000.0,725000.0,1250000.0,924.0,1585.0,2054.0
4318,11002,Anvers,Antwerpen,Antwerpen,TOTAL,371,20.0,217623.0,315000.0,630000.0,219.0,469.0,1283.0
4332,11002,Anvers,Antwerpen,Antwerpen,TOTAL,402,14.0,600000.0,828505.0,2775000.0,271.5,412.0,1187.5
4337,11002,Anvers,Antwerpen,Antwerpen,TOTAL,407,117.0,210000.0,281250.0,367500.0,71.0,105.0,160.0
4412,11002,Anvers,Antwerpen,Antwerpen,TOTAL,539,20.0,17500.0,225000.0,359000.0,69.5,366.5,1350.0
5658,11004,Boechout,Boechout,Boechout,SUCCNALAT,1,5.0,7644.0,16806.0,149730.0,2801.0,3672.0,7434.0
5727,11004,Boechout,Boechout,Boechout,SUCCNALAT,200,6.0,300000.0,307500.0,315000.0,82.0,369.5,464.0
5904,11004,Boechout,Boechout,Boechout,VENTEIMMEUB,1,7.0,98000.0,98000.0,98000.0,490.0,5445.0,8222.0
5955,11004,Boechout,Boechout,Boechout,VENTEIMMEUB,70,5.0,850.0,26480.0,42837.92,505.0,1136.0,2041.0
5963,11004,Boechout,Boechout,Boechout,VENTEIMMEUB,78,5.0,315899.22,315899.22,315899.22,169.0,455.0,455.0
5973,11004,Boechout,Boechout,Boechout,VENTEIMMEUB,200,21.0,200000.0,288000.0,380000.0,226.0,299.0,575.0
6396,11004,Boechout,Boechout,Boechout,TOTAL,1,15.0,8640.0,16806.0,98000.0,1274.0,5445.0,7434.0
6397,11004,Boechout,Boechout,Boechout,TOTAL,2,13.0,8850.0,8850.0,8850.0,840.0,2773.0,4984.0
6399,11004,Boechout,Boechout,Boechout,TOTAL,4,9.0,15000.0,15000.0,15000.0,730.0,1086.0,1875.0
6447,11004,Boechout,Boechout,Boechout,TOTAL,70,14.0,850.0,26480.0,42837.92,489.0,539.5,637.0
6455,11004,Boechout,Boechout,Boechout,TOTAL,78,16.0,315899.22,315899.22,315899.22,455.0,508.5,557.0
6465,11004,Boechout,Boechout,Boechout,TOTAL,200,44.0,264000.0,320000.0,397500.0,229.5,414.0,763.5
6711,11005,Boom,Boom,Boom,CESSION,200,5.0,160000.0,210000.0,210000.0,130.0,170.0,181.0
7941,11005,Boom,Boom,Boom,SUCCNALAT,200,9.0,160000.0,229500.0,380000.0,133.0,180.0,189.0
8187,11005,Boom,Boom,Boom,VENTEIMMEUB,200,46.0,170000.0,210000.0,249000.0,112.0,161.0,205.0
8613,11005,Boom,Boom,Boom,TOTAL,4,5.0,800.0,800.0,800.0,45.0,66.0,135.0
8669,11005,Boom,Boom,Boom,TOTAL,78,6.0,58854.0,58854.0,58854.0,105.0,149.0,372.0
8679,11005,Boom,Boom,Boom,TOTAL,200,77.0,169000.0,208750.0,254500.0,123.0,175.0,216.0
10401,11007,Borsbeek,Borsbeek,Borsbeek,VENTEIMMEUB,200,18.0,240000.0,300000.0,345000.0,139.0,207.0,318.0
10893,11007,Borsbeek,Borsbeek,Borsbeek,TOTAL,200,35.0,218750.0,250000.0,318000.0,145.0,274.0,464.0
10902,11007,Borsbeek,Borsbeek,Borsbeek,TOTAL,222,10.0,462500.0,697500.0,902500.0,210.0,229.0,353.0
11139,11008,Brasschaat,Brasschaat,Brasschaat,CESSION,200,10.0,270000.0,302500.0,325000.0,235.0,415.0,661.0
11631,11008,Brasschaat,Brasschaat,Brasschaat,DONATIMMEUB,200,16.0,200000.0,265000.0,400000.0,261.5,847.5,1291.0
11877,11008,Brasschaat,Brasschaat,Brasschaat,OTHER,200,28.0,220000.0,285000.0,350000.0,230.0,372.0,633.0
12369,11008,Brasschaat,Brasschaat,Brasschaat,SUCCNALAT,200,37.0,260000.0,305000.0,412500.0,305.0,570.0,936.0
12597,11008,Brasschaat,Brasschaat,Brasschaat,VENTEIMMEUB,70,6.0,450000.0,450000.0,450000.0,111.0,449.0,775.0
12605,11008,Brasschaat,Brasschaat,Brasschaat,VENTEIMMEUB,78,7.0,95000.0,176250.0,350000.0,369.0,1153.0,3217.0
12615,11008,Brasschaat,Brasschaat,Brasschaat,VENTEIMMEUB,200,94.0,305000.0,375000.0,457500.0,327.0,558.0,960.0
12619,11008,Brasschaat,Brasschaat,Brasschaat,VENTEIMMEUB,204,7.0,25500.0,25500.0,25500.0,18.0,22.0,44.0
13041,11008,Brasschaat,Brasschaat,Brasschaat,TOTAL,4,7.0,62000.0,156000.0,250000.0,233.0,599.0,795.0
13089,11008,Brasschaat,Brasschaat,Brasschaat,TOTAL,70,15.0,233000.0,278000.0,370000.0,126.0,461.0,1182.0
13097,11008,Brasschaat,Brasschaat,Brasschaat,TOTAL,78,16.0,125000.0,181800.0,227500.0,576.0,660.5,1790.5
13107,11008,Brasschaat,Brasschaat,Brasschaat,TOTAL,200,222.0,270000.0,343500.0,425000.0,314.0,556.0,916.0
13111,11008,Brasschaat,Brasschaat,Brasschaat,TOTAL,204,12.0,25500.0,25500.0,25500.0,20.0,21.5,40.0
13193,11008,Brasschaat,Brasschaat,Brasschaat,TOTAL,407,8.0,175000.0,272500.0,367500.0,121.0,432.5,734.0
13353,11009,Brecht,Brecht,Brecht,CESSION,200,8.0,325000.0,332000.0,335000.0,453.0,626.0,1002.5
14091,11009,Brecht,Brecht,Brecht,OTHER,200,17.0,210000.0,250000.0,300000.0,833.0,910.0,1320.0
14514,11009,Brecht,Brecht,Brecht,SUCCNALAT,1,13.0,34000.0,34000.0,34000.0,1635.0,4120.0,7590.0
14515,11009,Brecht,Brecht,Brecht,SUCCNALAT,2,20.0,31195.0,56650.0,160000.0,3925.5,10173.0,27414.0
14522,11009,Brecht,Brecht,Brecht,SUCCNALAT,9,11.0,124000.0,130122.0,150000.0,1095.0,12750.0,17350.0
14565,11009,Brecht,Brecht,Brecht,SUCCNALAT,70,196.0,195000.0,195000.0,195000.0,85.0,108.5,306.0
14573,11009,Brecht,Brecht,Brecht,SUCCNALAT,78,7.0,145932.0,161822.0,190937.0,477.0,690.0,1206.0
14583,11009,Brecht,Brecht,Brecht,SUCCNALAT,200,36.0,210000.0,250000.0,320000.0,390.0,750.0,1488.0
14761,11009,Brecht,Brecht,Brecht,VENTEIMMEUB,2,10.0,120000.0,218000.0,285000.0,9275.0,12408.5,32346.0
14811,11009,Brecht,Brecht,Brecht,VENTEIMMEUB,70,8.0,53936.0,172436.0,419105.0,349.5,979.5,3754.0
14819,11009,Brecht,Brecht,Brecht,VENTEIMMEUB,78,11.0,147552.0,163863.0,198000.0,566.0,771.0,882.0
14829,11009,Brecht,Brecht,Brecht,VENTEIMMEUB,200,57.0,314000.0,375000.0,430000.0,595.0,858.0,1141.0
15252,11009,Brecht,Brecht,Brecht,TOTAL,1,24.0,34000.0,175000.0,240000.0,1131.0,4084.0,8545.0
15253,11009,Brecht,Brecht,Brecht,TOTAL,2,43.0,56650.0,140000.0,280000.0,6239.0,9866.0,20160.0
15255,11009,Brecht,Brecht,Brecht,TOTAL,4,7.0,147000.0,150000.0,185000.0,604.0,650.0,919.0
15260,11009,Brecht,Brecht,Brecht,TOTAL,9,15.0,83750.0,127061.0,140061.0,1095.0,8750.0,16770.0
15303,11009,Brecht,Brecht,Brecht,TOTAL,70,209.0,57872.0,187500.0,287000.0,85.0,119.0,331.0
15311,11009,Brecht,Brecht,Brecht,TOTAL,78,20.0,147552.0,163863.0,198000.0,527.5,767.5,902.5
15321,11009,Brecht,Brecht,Brecht,TOTAL,200,148.0,250000.0,329000.0,400000.0,593.0,858.0,1173.0
15455,11009,Brecht,Brecht,Brecht,TOTAL,503,7.0,174500.0,222000.0,277500.0,1200.0,1320.0,1711.0
15567,11013,Edegem,Edegem,Edegem,CESSION,200,6.0,252525.5,295000.0,415000.0,270.0,321.5,610.0
16059,11013,Edegem,Edegem,Edegem,DONATIMMEUB,200,5.0,175925.0,222750.0,246500.0,288.0,304.0,550.0
16305,11013,Edegem,Edegem,Edegem,OTHER,200,10.0,250000.0,250000.0,250000.0,228.0,430.0,596.0
16797,11013,Edegem,Edegem,Edegem,SUCCNALAT,200,20.0,245000.0,267500.0,287500.0,202.0,240.5,323.5
17033,11013,Edegem,Edegem,Edegem,VENTEIMMEUB,78,13.0,136500.0,163000.0,172000.0,196.0,270.0,288.0
17043,11013,Edegem,Edegem,Edegem,VENTEIMMEUB,200,45.0,270000.0,326500.0,385000.0,195.0,270.0,390.0
17525,11013,Edegem,Edegem,Edegem,TOTAL,78,16.0,136500.0,163000.0,172000.0,196.0,270.0,316.0
