,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
561,11001,Aartselaar,Aartselaar,Aartselaar,DONATIMMEUB,200,7.0,250000.0,380000.0,501109.17,215.0,322.0,1967.0
797,11001,Aartselaar,Aartselaar,Aartselaar,OTHER,78,11.0,5000.0,11500.0,18000.0,300.0,562.0,755.0
807,11001,Aartselaar,Aartselaar,Aartselaar,OTHER,200,10.0,300000.0,300000.0,300000.0,209.0,214.5,306.0
1299,11001,Aartselaar,Aartselaar,Aartselaar,SUCCNALAT,200,19.0,290000.0,310000.0,530000.0,215.0,350.0,593.0
1535,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,78,8.0,345000.0,450000.0,3455000.0,202.0,356.5,1009.0
1545,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,200,52.0,330000.0,400000.0,530000.0,228.5,309.0,752.5
1968,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,1,7.0,277020.0,277020.0,277020.0,894.0,1347.0,14156.0
2027,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,78,24.0,18000.0,345000.0,450000.0,300.0,506.0,824.0
2037,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,200,110.0,310000.0,385000.0,501109.17,219.0,303.5,692.0
2123,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,407,6.0,240000.0,240000.0,240000.0,120.0,774.5,1194.0
2283,11002,Anvers,Antwerpen,Antwerpen,CESSION,200,78.0,105000.0,200000.0,305000.0,95.0,161.5,295.0
2287,11002,Anvers,Antwerpen,Antwerpen,CESSION,204,6.0,15000.0,15000.0,15000.0,16.0,25.0,51.0
2292,11002,Anvers,Antwerpen,Antwerpen,CESSION,222,5.0,220000.0,220000.0,220000.0,141.0,206.0,206.0
2369,11002,Anvers,Antwerpen,Antwerpen,CESSION,407,7.0,250000.0,255000.0,350000.0,106.0,145.0,230.0
2709,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,4,13.0,480000.0,480000.0,480000.0,189.0,365.0,975.0
2775,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,200,94.0,210000.0,290000.0,460000.0,124.0,205.0,336.0
2784,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,222,15.0,200000.0,320000.0,550000.0,116.0,165.0,208.0
2861,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,407,8.0,200000.0,250000.0,450000.0,117.0,158.5,190.0
3003,11002,Anvers,Antwerpen,Antwerpen,OTHER,70,16.0,45000.0,254347.0,463694.0,114.5,306.0,655.0
3011,11002,Anvers,Antwerpen,Antwerpen,OTHER,78,15.0,390000.0,390000.0,390000.0,20.0,282.0,388.0
3021,11002,Anvers,Antwerpen,Antwerpen,OTHER,200,145.0,209464.0,265000.0,350000.0,129.0,195.0,294.0
3025,11002,Anvers,Antwerpen,Antwerpen,OTHER,204,10.0,9500.0,134750.0,260000.0,17.0,59.0,242.0
3030,11002,Anvers,Antwerpen,Antwerpen,OTHER,222,35.0,435000.0,435000.0,435000.0,115.0,165.0,284.0
3088,11002,Anvers,Antwerpen,Antwerpen,OTHER,371,18.0,287263.17,814000.0,1328000.0,1853.0,3727.0,8039.0
3267,11002,Anvers,Antwerpen,Antwerpen,PARTAGE,200,11.0,190000.0,300000.0,320000.0,105.0,183.0,347.0
3444,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,1,5.0,5550.0,30000.0,38000.0,655.0,813.0,5575.0
3495,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,70,6.0,6500.0,17500.0,140000.0,443.0,1153.0,1682.0
3503,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,78,5.0,90000.0,135000.0,160000.0,40.0,266.0,600.0
3513,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,200,320.0,205000.0,250000.0,300000.0,116.0,171.0,238.0
3517,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,204,28.0,15000.0,15000.0,16500.0,15.0,16.0,21.0
3522,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,222,25.0,241500.0,321300.0,375000.0,158.0,227.0,260.0
3599,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,407,18.0,250000.0,282000.0,422000.0,115.0,134.0,315.0
3693,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,4,25.0,5725.0,19000.0,30250.0,32.0,98.0,190.0
3741,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,70,31.0,24500.0,60000.0,115000.0,85.0,178.0,347.0
3749,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,78,56.0,123333.34,190000.0,345200.0,132.0,184.5,293.5
3759,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,200,982.0,220000.0,285000.0,375000.0,100.0,156.0,230.0
3762,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,203,5.0,105000.0,105000.0,105000.0,83.0,88.0,108.0
3763,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,204,46.0,20000.0,23000.0,153000.0,16.0,20.5,33.0
3768,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,222,68.0,315000.0,425000.0,720000.0,105.0,158.0,227.0
3826,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,371,9.0,300000.0,325000.0,370000.0,398.0,1701.5,4322.0
3845,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,407,97.0,250000.0,344500.0,480000.0,85.0,129.0,190.0
3920,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,539,9.0,10000.0,234000.0,340000.0,18.0,220.0,446.0
4005,11002,Anvers,Antwerpen,Antwerpen,VENTEPUBIMMEUB,200,25.0,167000.0,202000.0,250000.0,100.0,123.0,165.0
4182,11002,Anvers,Antwerpen,Antwerpen,TOTAL,1,9.0,5550.0,30000.0,38000.0,655.0,3625.0,5575.0
4183,11002,Anvers,Antwerpen,Antwerpen,TOTAL,2,7.0,1900000.0,1900000.0,1900000.0,1355.0,1740.0,6943.0
4185,11002,Anvers,Antwerpen,Antwerpen,TOTAL,4,54.0,10000.0,28000.0,32500.0,47.0,173.0,430.0
4233,11002,Anvers,Antwerpen,Antwerpen,TOTAL,70,67.0,24500.0,100000.0,135000.0,133.0,253.0,655.0
4234,11002,Anvers,Antwerpen,Antwerpen,TOTAL,71,5.0,40000.0,40000.0,40000.0,28.0,85.0,134.0
4240,11002,Anvers,Antwerpen,Antwerpen,TOTAL,77,9.0,2012.5,2012.5,2012.5,562.0,805.0,805.0
4241,11002,Anvers,Antwerpen,Antwerpen,TOTAL,78,88.0,123333.33,160000.0,345200.0,132.0,193.0,318.0
4251,11002,Anvers,Antwerpen,Antwerpen,TOTAL,200,1901.0,215000.0,270000.0,355000.0,109.0,165.0,245.0
4254,11002,Anvers,Antwerpen,Antwerpen,TOTAL,203,8.0,10000.0,57500.0,105000.0,81.5,98.0,479.5
4255,11002,Anvers,Antwerpen,Antwerpen,TOTAL,204,101.0,15000.0,15750.0,24000.0,16.0,20.0,37.0
4260,11002,Anvers,Antwerpen,Antwerpen,TOTAL,222,155.0,305000.0,395000.0,600000.0,116.0,179.0,250.0
4275,11002,Anvers,Antwerpen,Antwerpen,TOTAL,265,5.0,385000.0,385000.0,385000.0,429.0,1080.0,1654.0
4318,11002,Anvers,Antwerpen,Antwerpen,TOTAL,371,32.0,293631.585,347500.0,1071000.0,622.0,2765.0,4917.0
4332,11002,Anvers,Antwerpen,Antwerpen,TOTAL,402,10.0,600000.0,788000.0,1950000.0,443.0,640.0,1150.0
4337,11002,Anvers,Antwerpen,Antwerpen,TOTAL,407,166.0,240000.0,320000.0,450000.0,90.0,135.5,190.0
4412,11002,Anvers,Antwerpen,Antwerpen,TOTAL,539,15.0,10000.0,234000.0,340000.0,20.0,319.0,2400.0
4497,11004,Boechout,Boechout,Boechout,CESSION,200,5.0,342500.0,366500.0,394000.0,208.0,251.0,1429.0
4989,11004,Boechout,Boechout,Boechout,DONATIMMEUB,200,5.0,148750.0,275000.0,430000.0,375.0,443.0,515.0
5235,11004,Boechout,Boechout,Boechout,OTHER,200,7.0,285000.0,542500.0,800000.0,395.0,491.0,883.0
5658,11004,Boechout,Boechout,Boechout,SUCCNALAT,1,6.0,17500.0,25465.0,53091.0,1226.0,3915.0,6323.0
5727,11004,Boechout,Boechout,Boechout,SUCCNALAT,200,10.0,260000.0,320000.0,525000.0,163.0,403.0,848.0
5906,11004,Boechout,Boechout,Boechout,VENTEIMMEUB,3,5.0,14900.0,14900.0,14900.0,3284.0,4020.0,4400.0
5955,11004,Boechout,Boechout,Boechout,VENTEIMMEUB,70,7.0,8200.0,30000.0,432311.58,323.0,750.0,3031.0
