,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
807,11001,Aartselaar,Aartselaar,Aartselaar,OTHER,200,7.0,230000.0,250000.0,300000.0,307.0,347.0,902.0
1299,11001,Aartselaar,Aartselaar,Aartselaar,SUCCNALAT,200,12.0,250000.0,265000.0,300000.0,211.5,286.0,755.5
1527,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,70,6.0,21345.27,68172.635,180000.0,350.0,1432.0,1606.0
1545,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,200,35.0,270000.0,307500.0,382500.0,235.0,392.0,700.0
2019,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,70,7.0,21345.27,115000.0,240000.0,350.0,1432.0,1606.0
2027,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,78,7.0,92500.0,130000.0,225000.0,220.0,350.0,4150.0
2037,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,200,71.0,258000.0,300000.0,375000.0,228.0,354.0,759.0
2123,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,407,5.0,318000.0,318000.0,318000.0,256.0,345.0,345.0
2283,11002,Anvers,Antwerpen,Antwerpen,CESSION,200,71.0,145417.0,213750.0,262000.0,109.0,146.0,210.0
2292,11002,Anvers,Antwerpen,Antwerpen,CESSION,222,7.0,399000.0,410000.0,434300.0,249.0,299.0,433.0
2775,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,200,75.0,175000.0,216000.0,250000.0,113.0,160.0,244.0
2784,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,222,23.0,300000.0,340000.0,399000.0,159.0,245.0,409.0
2861,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,407,13.0,142500.0,222500.0,367500.0,65.0,130.0,248.0
3021,11002,Anvers,Antwerpen,Antwerpen,OTHER,200,97.0,182500.0,237000.0,349000.0,112.5,163.5,279.0
3030,11002,Anvers,Antwerpen,Antwerpen,OTHER,222,44.0,644489.0,644489.0,644489.0,115.0,224.5,319.0
3088,11002,Anvers,Antwerpen,Antwerpen,OTHER,371,11.0,891588.12,2235100.0,2242874.78,140.0,1258.0,4722.0
3182,11002,Anvers,Antwerpen,Antwerpen,OTHER,539,6.0,70000.0,70000.0,70000.0,22.0,346.5,4086.0
3194,11002,Anvers,Antwerpen,Antwerpen,OTHER,552,20.0,12500.0,12500.0,12500.0,242.5,456.0,698.5
3267,11002,Anvers,Antwerpen,Antwerpen,PARTAGE,200,16.0,200000.0,235000.0,303000.0,156.5,212.0,442.0
3444,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,1,5.0,3465.0,4232.5,5000.0,360.0,770.0,1445.0
3445,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,2,6.0,11940.0,14070.0,15990.0,2000.0,2342.5,2665.0
3513,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,200,250.0,150000.0,185000.0,243000.0,110.0,155.5,225.0
3517,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,204,24.0,12500.0,15000.0,15000.0,18.0,22.0,40.5
3522,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,222,20.0,310000.0,380000.0,450000.0,163.0,176.5,262.5
3599,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,407,20.0,240000.0,250000.0,300000.0,117.0,151.0,309.0
