,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
561,11001,Aartselaar,Aartselaar,Aartselaar,DONATIMMEUB,200,10.0,245000.0,261000.0,307500.0,223.0,381.5,934.0
807,11001,Aartselaar,Aartselaar,Aartselaar,OTHER,200,11.0,280000.0,360000.0,440000.0,227.0,407.0,554.0
1299,11001,Aartselaar,Aartselaar,Aartselaar,SUCCNALAT,200,14.0,150000.0,275000.0,325000.0,225.0,330.5,803.0
1527,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,70,9.0,600000.0,600000.0,600000.0,177.0,392.0,2792.0
1535,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,78,7.0,145000.0,162500.0,249000.0,202.0,517.0,830.0
1545,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,200,26.0,265000.0,337000.0,390000.0,210.0,401.5,792.0
1968,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,1,11.0,6571.2,10961.0,41641.0,1805.0,6060.0,10155.0
2019,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,70,11.0,600000.0,600000.0,600000.0,57.0,392.0,2851.0
2027,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,78,9.0,145000.0,162500.0,249000.0,390.0,517.0,797.0
2037,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,200,71.0,250000.0,290000.0,360000.0,215.0,336.0,739.0
2041,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,204,8.0,70000.0,70000.0,185000.0,110.0,274.0,1317.5
2283,11002,Anvers,Antwerpen,Antwerpen,CESSION,200,74.0,180000.0,245000.0,300000.0,127.0,170.5,292.0
2292,11002,Anvers,Antwerpen,Antwerpen,CESSION,222,10.0,340000.0,360000.0,480000.0,126.0,186.0,250.0
2369,11002,Anvers,Antwerpen,Antwerpen,CESSION,407,8.0,190000.0,285000.0,400000.0,93.0,156.5,364.0
2775,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,200,99.0,170000.0,225000.0,300000.0,122.0,178.0,255.0
2784,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,222,28.0,220000.0,360000.0,500000.0,129.0,190.5,282.0
2861,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,407,5.0,200000.0,278900.0,450000.0,38.0,150.0,293.0
3011,11002,Anvers,Antwerpen,Antwerpen,OTHER,78,85.0,18102.5,18102.5,18102.5,132.0,163.0,225.0
3021,11002,Anvers,Antwerpen,Antwerpen,OTHER,200,135.0,190000.0,225000.0,295000.0,122.0,180.0,280.0
3025,11002,Anvers,Antwerpen,Antwerpen,OTHER,204,10.0,15000.0,17500.0,20000.0,15.0,23.0,163.0
3030,11002,Anvers,Antwerpen,Antwerpen,OTHER,222,31.0,246500.0,355750.0,465000.0,117.0,181.0,242.0
3088,11002,Anvers,Antwerpen,Antwerpen,OTHER,371,11.0,943750.0,2271250.0,3284322.33,195.0,1358.0,5543.0
3194,11002,Anvers,Antwerpen,Antwerpen,OTHER,552,26.0,80000.0,80000.0,80000.0,210.0,276.0,613.0
3267,11002,Anvers,Antwerpen,Antwerpen,PARTAGE,200,6.0,246100.0,249000.0,300000.0,190.0,222.0,240.0
3495,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,70,6.0,1400.0,20000.0,23115.0,67.0,542.5,1144.0
3513,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,200,217.0,150000.0,190000.0,240000.0,110.0,167.0,260.0
3517,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,204,16.0,12000.0,14000.0,15000.0,17.0,18.5,27.0
3522,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,222,34.0,240000.0,286350.0,420000.0,148.0,194.5,279.0
3599,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,407,19.0,200000.0,225000.0,350000.0,65.0,135.0,228.0
3691,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,2,12.0,16000.0,45500.0,75000.0,2005.5,4274.0,9165.0
