,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
561,11001,Aartselaar,Aartselaar,Aartselaar,DONATIMMEUB,200,5.0,166250.0,240000.0,290000.0,470.0,535.0,618.0
807,11001,Aartselaar,Aartselaar,Aartselaar,OTHER,200,8.0,260000.0,350000.0,475000.0,287.5,687.5,1085.5
1299,11001,Aartselaar,Aartselaar,Aartselaar,SUCCNALAT,200,12.0,245000.0,315000.0,400000.0,271.0,384.0,684.0
1479,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,4,6.0,44100.0,44100.0,44100.0,48.0,223.5,552.0
1527,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,70,5.0,525000.0,629750.0,734500.0,430.0,727.0,1432.0
1545,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,200,37.0,258100.0,287000.0,330000.0,206.0,296.0,396.0
1971,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,4,8.0,44100.0,44100.0,44100.0,48.0,223.5,656.0
2019,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,70,6.0,525000.0,629750.0,734500.0,430.0,607.5,1432.0
2037,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,200,74.0,254050.0,287000.0,339500.0,232.0,342.0,599.0
2265,11002,Anvers,Antwerpen,Antwerpen,CESSION,70,7.0,12015.0,12015.0,12015.0,281.0,952.0,4670.0
2283,11002,Anvers,Antwerpen,Antwerpen,CESSION,200,99.0,135000.0,210000.0,275000.0,111.0,175.0,265.0
2292,11002,Anvers,Antwerpen,Antwerpen,CESSION,222,13.0,125150.0,239000.0,277500.0,192.0,219.0,240.0
2775,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,200,63.0,160000.0,205000.0,300000.0,119.0,180.0,270.0
2784,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,222,8.0,256627.0,350000.0,400000.0,179.5,233.5,294.5
3003,11002,Anvers,Antwerpen,Antwerpen,OTHER,70,33.0,569943.0,569943.0,569943.0,128.0,391.0,2466.0
3011,11002,Anvers,Antwerpen,Antwerpen,OTHER,78,28.0,235000.0,235000.0,235000.0,351.0,365.5,587.5
3021,11002,Anvers,Antwerpen,Antwerpen,OTHER,200,174.0,185000.0,240000.0,300000.0,121.0,188.0,300.0
3025,11002,Anvers,Antwerpen,Antwerpen,OTHER,204,10.0,14500.0,17000.0,6600000.0,16.0,18.0,31.0
3030,11002,Anvers,Antwerpen,Antwerpen,OTHER,222,45.0,348549.0,404579.0,613544.0,156.0,206.0,344.0
3107,11002,Anvers,Antwerpen,Antwerpen,OTHER,407,33.0,84981.44,84981.44,84981.44,80.0,114.0,206.0
3267,11002,Anvers,Antwerpen,Antwerpen,PARTAGE,200,12.0,165000.0,230000.0,340000.0,147.5,209.0,324.5
3469,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,33,6.0,1000.0,1000.0,1000.0,430.0,882.5,1016.0
3513,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,200,257.0,170000.0,210000.0,258000.0,110.0,160.0,234.0
3517,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,204,8.0,15000.0,15000.0,17500.0,15.5,16.5,24.0
3522,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,222,17.0,250000.0,317500.0,405000.0,185.0,205.0,309.0
3599,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,407,16.0,220000.0,412500.0,730000.0,70.0,99.5,164.5
3690,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,1,5.0,600000.0,600000.0,600000.0,515.0,588.0,3195.0
3693,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,4,17.0,10000.0,10000.0,10000.0,48.0,96.0,491.0
3717,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,35,11.0,287500.0,290000.0,302000.0,148.0,151.0,2565.0
3741,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,70,41.0,30000.0,65000.0,105000.0,130.0,680.0,4456.0
3749,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,78,19.0,205000.0,256022.41,283837.14,131.0,187.0,408.0
3755,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,164,5.0,660000.0,660000.0,660000.0,71.0,89.0,136.0
3759,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,200,868.0,195000.0,245000.0,330000.0,92.0,146.5,215.0
3762,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,203,6.0,80000.0,80000.0,80000.0,193.0,361.5,730.0
3763,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,204,47.0,18750.0,23000.0,45000.0,16.0,17.0,19.0
3768,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,222,77.0,300000.0,410000.0,600000.0,138.0,189.0,255.0
3826,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,371,16.0,377500.0,758676.985,1736000.0,216.0,574.0,1525.0
3845,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,407,89.0,210000.0,296000.0,520000.0,80.0,123.0,164.0
3920,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,539,10.0,14000.0,1325000.0,1600000.0,24.0,225.0,917.0
4005,11002,Anvers,Antwerpen,Antwerpen,VENTEPUBIMMEUB,200,21.0,128000.0,142500.0,175000.0,96.0,150.0,180.0
4182,11002,Anvers,Antwerpen,Antwerpen,TOTAL,1,13.0,300.0,10000.0,600000.0,515.0,588.0,3352.0
4185,11002,Anvers,Antwerpen,Antwerpen,TOTAL,4,30.0,10000.0,10000.0,10000.0,52.0,136.5,570.0
4207,11002,Anvers,Antwerpen,Antwerpen,TOTAL,33,28.0,1000.0,1000.0,1000.0,619.0,827.5,1603.5
4208,11002,Anvers,Antwerpen,Antwerpen,TOTAL,34,5.0,1000.0,1000.0,1000.0,54.0,366.0,974.0
4209,11002,Anvers,Antwerpen,Antwerpen,TOTAL,35,14.0,287500.0,290000.0,302000.0,148.0,151.0,2565.0
4233,11002,Anvers,Antwerpen,Antwerpen,TOTAL,70,86.0,25000.0,65000.0,115000.0,150.0,429.0,2760.0
4240,11002,Anvers,Antwerpen,Antwerpen,TOTAL,77,10.0,22.0,22.0,22.0,341.0,533.5,805.0
4241,11002,Anvers,Antwerpen,Antwerpen,TOTAL,78,50.0,205000.0,256022.41,360000.0,153.0,351.0,577.0
4247,11002,Anvers,Antwerpen,Antwerpen,TOTAL,164,22.0,660000.0,660000.0,660000.0,114.0,174.0,373.0
4251,11002,Anvers,Antwerpen,Antwerpen,TOTAL,200,1674.0,181750.0,235000.0,300000.0,104.0,157.0,231.0
4254,11002,Anvers,Antwerpen,Antwerpen,TOTAL,203,7.0,300.0,40150.0,80000.0,193.0,379.0,730.0
4255,11002,Anvers,Antwerpen,Antwerpen,TOTAL,204,81.0,15000.0,18125.0,37500.0,16.0,17.0,21.0
4260,11002,Anvers,Antwerpen,Antwerpen,TOTAL,222,167.0,275000.0,375000.0,590000.0,150.0,203.0,297.0
4271,11002,Anvers,Antwerpen,Antwerpen,TOTAL,261,17.0,485000.0,670000.0,4400000.0,877.0,3155.0,4043.0
4275,11002,Anvers,Antwerpen,Antwerpen,TOTAL,265,7.0,85000.0,517500.0,950000.0,308.0,427.0,1043.0
4316,11002,Anvers,Antwerpen,Antwerpen,TOTAL,357,5.0,90000.0,90000.0,90000.0,103.0,26326.0,80764.0
4318,11002,Anvers,Antwerpen,Antwerpen,TOTAL,371,28.0,340000.0,617353.97,1147000.0,280.0,562.0,1525.0
4332,11002,Anvers,Antwerpen,Antwerpen,TOTAL,402,16.0,900000.0,900000.0,900000.0,474.5,1004.5,1371.5
4337,11002,Anvers,Antwerpen,Antwerpen,TOTAL,407,155.0,202500.0,294000.0,550000.0,80.0,118.0,176.0
4338,11002,Anvers,Antwerpen,Antwerpen,TOTAL,408,8.0,8500.0,1050000.0,1065000.0,519.5,1130.0,1671.5
4412,11002,Anvers,Antwerpen,Antwerpen,TOTAL,539,14.0,12000.0,669500.0,1462500.0,24.0,225.0,1048.0
4989,11004,Boechout,Boechout,Boechout,DONATIMMEUB,200,8.0,260000.0,325000.0,350000.0,277.5,469.5,789.0
5235,11004,Boechout,Boechout,Boechout,OTHER,200,6.0,250000.0,315000.0,360000.0,468.0,641.5,1721.0
5727,11004,Boechout,Boechout,Boechout,SUCCNALAT,200,11.0,185000.0,215000.0,350000.0,131.0,277.0,800.0
5904,11004,Boechout,Boechout,Boechout,VENTEIMMEUB,1,5.0,130000.0,368176.53,376938.99,270.0,290.0,322.0
5905,11004,Boechout,Boechout,Boechout,VENTEIMMEUB,2,5.0,20000.0,70251.0,120502.0,3863.0,5793.0,7215.0
5955,11004,Boechout,Boechout,Boechout,VENTEIMMEUB,70,8.0,23150.0,23150.0,23150.0,284.5,562.5,4162.5
5963,11004,Boechout,Boechout,Boechout,VENTEIMMEUB,78,5.0,222750.0,256375.0,290000.0,495.0,600.0,600.0
5973,11004,Boechout,Boechout,Boechout,VENTEIMMEUB,200,35.0,350000.0,387000.0,460000.0,325.0,587.0,1046.0
6396,11004,Boechout,Boechout,Boechout,TOTAL,1,8.0,130000.0,368176.53,376938.99,280.0,322.0,4522.5
6397,11004,Boechout,Boechout,Boechout,TOTAL,2,5.0,20000.0,70251.0,120502.0,3863.0,5793.0,7215.0
6447,11004,Boechout,Boechout,Boechout,TOTAL,70,17.0,23150.0,75000.0,195000.0,183.0,543.0,4784.0
6455,11004,Boechout,Boechout,Boechout,TOTAL,78,10.0,222750.0,256375.0,290000.0,250.0,480.5,600.0
6465,11004,Boechout,Boechout,Boechout,TOTAL,200,77.0,250000.0,350000.0,422500.0,250.0,540.0,965.0
6711,11005,Boom,Boom,Boom,CESSION,200,7.0,180000.0,260000.0,296087.0,65.0,175.0,310.0
7449,11005,Boom,Boom,Boom,OTHER,200,11.0,140000.0,165000.0,180000.0,112.0,201.0,286.0
