,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
561,11001,Aartselaar,Aartselaar,Aartselaar,DONATIMMEUB,200,5.0,220000.0,283333.33,340000.0,355.0,640.0,876.0
1527,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,70,5.0,8000.0,63500.0,119000.0,95.0,335.0,365.0
1535,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,78,9.0,250500.0,339355.67,372915.715,300.0,304.0,327.0
1545,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,200,38.0,342500.0,370000.0,558500.0,228.0,284.5,775.0
2019,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,70,8.0,8000.0,63500.0,119000.0,136.0,294.0,350.0
2027,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,78,13.0,250500.0,339355.67,372915.715,300.0,300.0,326.0
2037,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,200,74.0,310000.0,353500.0,518000.0,228.0,297.0,775.0
2283,11002,Anvers,Antwerpen,Antwerpen,CESSION,200,87.0,185000.0,251500.0,346000.0,121.0,170.0,278.0
2292,11002,Anvers,Antwerpen,Antwerpen,CESSION,222,5.0,347500.0,460500.0,524900.0,231.0,329.0,382.0
2369,11002,Anvers,Antwerpen,Antwerpen,CESSION,407,6.0,309500.0,340000.0,455000.0,88.0,116.5,291.0
2775,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,200,56.0,200000.0,275000.0,380000.0,135.5,195.0,317.0
2784,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,222,12.0,300000.0,421000.0,625000.0,194.5,257.5,428.0
2861,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,407,7.0,95000.0,134925.0,207425.0,56.0,126.0,168.0
3021,11002,Anvers,Antwerpen,Antwerpen,OTHER,200,99.0,220000.0,285000.0,346000.0,125.0,194.0,319.0
3030,11002,Anvers,Antwerpen,Antwerpen,OTHER,222,30.0,64401.0,64401.0,64401.0,120.0,187.0,300.0
3102,11002,Anvers,Antwerpen,Antwerpen,OTHER,402,7.0,27.0,27.0,27.0,249.0,293.0,1682.0
3107,11002,Anvers,Antwerpen,Antwerpen,OTHER,407,17.0,320970.12,1043302.12,1962677.0,89.0,287.0,423.0
3267,11002,Anvers,Antwerpen,Antwerpen,PARTAGE,200,6.0,135875.0,268000.0,314500.0,130.0,187.0,270.0
3513,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,200,104.0,225000.0,268000.0,300000.0,128.0,181.5,266.0
3522,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,222,11.0,357500.0,526500.0,901500.0,146.0,210.0,392.0
3599,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,407,5.0,380000.0,380000.0,380000.0,40.0,65.0,138.0
3690,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,1,10.0,4800.0,4800.0,4800.0,253.0,586.0,1264.0
3691,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,2,16.0,280000.0,280000.0,280000.0,290.0,710.0,3142.0
3693,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,4,18.0,5727.0,6000.0,90000.0,38.0,154.0,640.0
3715,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,33,22.0,4000.0,4000.0,4000.0,444.0,804.0,1275.0
3741,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,70,22.0,2000.0,85000.0,140000.0,76.0,255.0,853.0
3749,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,78,27.0,150000.0,360683.27,375226.88,137.0,195.0,289.0
3759,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,200,952.0,245000.0,310000.0,388500.0,100.0,153.0,220.0
3763,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,204,51.0,16500.0,26000.0,58000.0,17.0,19.0,48.0
3768,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,222,50.0,440000.0,625000.0,910000.0,176.0,211.5,283.0
3783,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,265,5.0,220000.0,300000.0,710000.0,257.0,299.0,329.0
3826,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,371,9.0,320000.0,517950.0,965000.0,222.0,455.0,807.0
3845,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,407,69.0,300000.0,400000.0,600000.0,72.0,114.5,246.0
3920,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,539,13.0,350000.0,429531.5,509063.0,77.0,115.5,425.0
4005,11002,Anvers,Antwerpen,Antwerpen,VENTEPUBIMMEUB,200,41.0,214500.0,235500.0,271000.0,135.0,180.0,230.0
4182,11002,Anvers,Antwerpen,Antwerpen,TOTAL,1,21.0,4800.0,48400.0,92000.0,353.0,839.0,8215.0
4183,11002,Anvers,Antwerpen,Antwerpen,TOTAL,2,22.0,280000.0,280000.0,280000.0,405.0,1920.5,5250.0
