,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
807,11001,Aartselaar,Aartselaar,Aartselaar,OTHER,200,9.0,580000.0,632500.0,685000.0,354.0,463.0,840.0
1299,11001,Aartselaar,Aartselaar,Aartselaar,SUCCNALAT,200,8.0,185000.0,317500.0,450000.0,229.5,320.0,713.0
1527,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,70,5.0,165000.0,165000.0,165000.0,290.0,290.0,421.0
1545,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,200,27.0,286000.0,310000.0,380000.0,213.0,264.0,778.0
2019,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,70,8.0,150000.0,157500.0,165000.0,194.5,290.0,1369.5
2037,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,200,63.0,292500.0,334750.0,450000.0,227.0,312.0,766.0
2283,11002,Anvers,Antwerpen,Antwerpen,CESSION,200,74.0,190000.0,247500.0,335000.0,97.0,155.5,239.0
2369,11002,Anvers,Antwerpen,Antwerpen,CESSION,407,7.0,22000.0,186000.0,300000.0,70.0,114.0,216.0
2775,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,200,58.0,158000.0,230000.0,325000.0,120.0,193.0,246.0
2784,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,222,17.0,300000.0,380000.0,600000.0,173.0,225.0,338.0
2861,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,407,6.0,300000.0,315000.0,330000.0,80.0,87.5,121.0
3021,11002,Anvers,Antwerpen,Antwerpen,OTHER,200,120.0,200000.0,256000.0,290000.0,125.0,182.5,252.0
3030,11002,Anvers,Antwerpen,Antwerpen,OTHER,222,29.0,11973.0,11973.0,11973.0,128.0,184.0,304.0
3107,11002,Anvers,Antwerpen,Antwerpen,OTHER,407,28.0,46000.0,46000.0,46000.0,98.5,151.5,248.0
