,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
561,11001,Aartselaar,Aartselaar,Aartselaar,DONATIMMEUB,200,5.0,400000.0,420000.0,675000.0,510.0,551.0,567.0
1535,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,78,5.0,280000.0,312500.0,345000.0,600.0,703.0,800.0
1545,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,200,32.0,380000.0,457000.0,575000.0,199.0,311.0,775.0
2019,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,70,7.0,195000.0,510000.0,825000.0,1000.0,1783.0,4911.0
2027,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,78,8.0,280000.0,312500.0,345000.0,510.0,651.5,800.0
2037,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,200,59.0,360000.0,430000.0,567000.0,213.0,320.0,670.0
2283,11002,Anvers,Antwerpen,Antwerpen,CESSION,200,74.0,178200.0,280000.0,350000.0,115.0,192.0,255.0
2292,11002,Anvers,Antwerpen,Antwerpen,CESSION,222,8.0,178215.0,365000.0,594000.0,131.0,170.0,266.5
2369,11002,Anvers,Antwerpen,Antwerpen,CESSION,407,10.0,117000.0,267500.0,290000.0,150.0,192.0,285.0
2775,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,200,63.0,185000.0,300000.0,435000.0,144.0,190.0,350.0
2784,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,222,7.0,350000.0,401500.0,531250.0,205.0,268.0,396.0
2861,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,407,5.0,280000.0,396944.0,513888.0,80.0,86.0,105.0
3021,11002,Anvers,Antwerpen,Antwerpen,OTHER,200,69.0,150000.0,273500.0,400000.0,98.0,150.0,325.0
3194,11002,Anvers,Antwerpen,Antwerpen,OTHER,552,19.0,134400.0,134400.0,134400.0,196.0,370.0,585.0
3267,11002,Anvers,Antwerpen,Antwerpen,PARTAGE,200,13.0,250000.0,295000.0,300000.0,144.0,201.0,250.0
3690,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,1,9.0,7320.0,30000.0,124245.0,175.0,260.0,732.0
3693,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,4,16.0,1500.0,1500.0,1500.0,26.5,69.0,168.0
3741,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,70,17.0,35000.0,125500.0,240109.0,59.0,101.0,169.0
3749,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,78,28.0,335500.0,352000.0,412745.745,133.0,143.0,210.5
3759,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,200,817.0,262000.0,335000.0,428428.0,90.0,145.0,210.0
3763,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,204,43.0,18875.0,24500.0,34000.0,16.0,19.0,40.0
3768,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,222,42.0,400000.0,510000.0,920000.0,109.0,181.0,273.0
3783,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,265,6.0,400000.0,850000.0,1300000.0,338.0,1188.0,1907.0
3826,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,371,5.0,362500.0,610160.0,757660.0,256.0,269.0,706.0
