,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
807,11001,Aartselaar,Aartselaar,Aartselaar,OTHER,200,7.0,265000.0,265000.0,265000.0,227.0,365.0,895.0
1299,11001,Aartselaar,Aartselaar,Aartselaar,SUCCNALAT,200,13.0,306372.0,380000.0,700000.0,286.0,407.0,611.0
1545,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,200,27.0,330000.0,380000.0,425000.0,210.0,261.0,515.0
2037,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,200,65.0,306372.0,375000.0,419000.0,210.0,288.0,611.0
2283,11002,Anvers,Antwerpen,Antwerpen,CESSION,200,79.0,135000.0,215500.0,270000.0,102.0,145.0,225.0
2292,11002,Anvers,Antwerpen,Antwerpen,CESSION,222,6.0,284596.25,400000.0,500000.0,105.0,170.0,426.0
2775,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,200,61.0,198000.0,255000.0,325000.0,109.0,191.0,302.0
2784,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,222,7.0,385000.0,553000.0,790500.0,106.0,168.0,184.0
2861,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,407,6.0,554760.0,554760.0,554760.0,64.0,104.5,175.0
3021,11002,Anvers,Antwerpen,Antwerpen,OTHER,200,146.0,225000.0,282500.0,340000.0,132.0,205.5,309.0
3030,11002,Anvers,Antwerpen,Antwerpen,OTHER,222,32.0,600000.0,600000.0,600000.0,122.0,186.0,240.0
3088,11002,Anvers,Antwerpen,Antwerpen,OTHER,371,8.0,5580300.0,5857318.2,6134336.4,419.0,910.5,5709.0
3107,11002,Anvers,Antwerpen,Antwerpen,OTHER,407,26.0,385053.0,385053.0,385053.0,62.0,102.0,154.0
3156,11002,Anvers,Antwerpen,Antwerpen,OTHER,504,5.0,15000.0,15000.0,15000.0,393.0,517.0,1211.0
3267,11002,Anvers,Antwerpen,Antwerpen,PARTAGE,200,5.0,130000.0,205000.0,250000.0,92.0,99.0,113.0
3495,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,70,7.0,300000.0,300000.0,300000.0,343.0,428.0,690.0
3513,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,200,226.0,180000.0,241200.0,290000.0,110.0,161.5,235.0
3517,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,204,20.0,18000.0,24000.0,30000.0,17.0,18.0,30.0
3522,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,222,12.0,220000.0,300000.0,320000.0,136.5,205.0,235.0
3599,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,407,19.0,200000.0,300000.0,480000.0,110.0,128.0,198.0
3690,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,1,8.0,14800.0,20900.0,27000.0,137.0,844.0,9505.0
