,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
561,11001,Aartselaar,Aartselaar,Aartselaar,DONATIMMEUB,200,6.0,265000.0,320000.0,350000.0,336.0,621.0,1105.0
1545,11001,Aartselaar,Aartselaar,Aartselaar,VENTEIMMEUB,200,35.0,345000.0,410000.0,539000.0,213.0,337.0,759.0
2037,11001,Aartselaar,Aartselaar,Aartselaar,TOTAL,200,85.0,340000.0,397500.0,509000.0,213.0,347.0,759.0
2283,11002,Anvers,Antwerpen,Antwerpen,CESSION,200,94.0,157395.0,273000.0,350000.0,108.0,163.5,243.0
2775,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,200,96.0,176250.0,258750.0,300000.0,111.0,165.0,248.5
2784,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,222,12.0,250000.0,300000.0,450000.0,94.0,191.5,290.0
2861,11002,Anvers,Antwerpen,Antwerpen,DONATIMMEUB,407,8.0,300000.0,325000.0,350000.0,77.5,129.0,325.5
3021,11002,Anvers,Antwerpen,Antwerpen,OTHER,200,184.0,40000.0,167500.0,290000.0,115.0,177.0,248.5
3030,11002,Anvers,Antwerpen,Antwerpen,OTHER,222,31.0,300000.0,480000.0,660000.0,156.0,190.0,281.0
3107,11002,Anvers,Antwerpen,Antwerpen,OTHER,407,25.0,10000.0,10000.0,10000.0,107.0,140.0,209.0
3156,11002,Anvers,Antwerpen,Antwerpen,OTHER,504,5.0,72000.0,361000.0,650000.0,172.0,172.0,210.0
3159,11002,Anvers,Antwerpen,Antwerpen,OTHER,507,5.0,362000.0,362000.0,362000.0,530.0,804.0,1635.0
3267,11002,Anvers,Antwerpen,Antwerpen,PARTAGE,200,24.0,210000.0,259000.0,400000.0,95.0,147.5,224.0
3513,11002,Anvers,Antwerpen,Antwerpen,SUCCNALAT,200,73.0,229000.0,229000.0,229000.0,125.0,180.0,223.0
3693,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,4,24.0,7000.0,7000.0,10000.0,54.0,105.0,310.0
3715,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,33,19.0,8000.0,8000.0,8000.0,479.0,903.0,1482.0
3741,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,70,9.0,19309.5,295000.0,418000.0,63.0,428.0,1494.0
3749,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,78,22.0,82500.0,315393.79,683245.94,140.0,261.5,403.0
3759,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,200,874.0,260000.0,334500.0,433500.0,100.0,158.0,235.0
3763,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,204,40.0,19000.0,20000.0,20000.0,15.0,16.5,23.5
3768,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,222,52.0,405000.0,547500.0,935000.0,146.0,188.0,260.0
3826,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,371,9.0,652786.0,1067500.0,1600000.0,233.5,1000.0,2330.0
3840,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,402,6.0,550000.0,1074159.025,1611659.025,147.0,255.5,347.5
3845,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,407,59.0,237500.0,362500.0,495000.0,65.0,99.0,155.0
3921,11002,Anvers,Antwerpen,Antwerpen,VENTEIMMEUB,540,7.0,13000.0,1430990.0,2848980.0,30.0,33.0,105.0
4005,11002,Anvers,Antwerpen,Antwerpen,VENTEPUBIMMEUB,200,40.0,206000.0,249000.0,383500.0,93.5,147.0,185.0
4182,11002,Anvers,Antwerpen,Antwerpen,TOTAL,1,9.0,13000.0,25115.0,26115.0,120.0,208.0,810.0
4185,11002,Anvers,Antwerpen,Antwerpen,TOTAL,4,39.0,7000.0,8500.0,35000.0,65.0,117.0,425.0
4207,11002,Anvers,Antwerpen,Antwerpen,TOTAL,33,31.0,8000.0,8000.0,8000.0,444.0,903.0,1796.0
4233,11002,Anvers,Antwerpen,Antwerpen,TOTAL,70,27.0,19309.5,295000.0,418000.0,94.0,593.0,1682.0
4241,11002,Anvers,Antwerpen,Antwerpen,TOTAL,78,35.0,105000.0,225000.0,416491.88,140.0,300.0,418.0
4247,11002,Anvers,Antwerpen,Antwerpen,TOTAL,164,24.0,430000.0,430000.0,430000.0,111.0,249.0,1021.0
4251,11002,Anvers,Antwerpen,Antwerpen,TOTAL,200,1614.0,240000.0,319350.0,415000.0,103.0,163.0,236.0
4255,11002,Anvers,Antwerpen,Antwerpen,TOTAL,204,95.0,18500.0,19500.0,20000.0,15.0,17.0,29.0
4260,11002,Anvers,Antwerpen,Antwerpen,TOTAL,222,113.0,379500.0,500000.0,663750.0,138.0,190.0,261.0
4318,11002,Anvers,Antwerpen,Antwerpen,TOTAL,371,18.0,290000.0,668893.0,1525000.0,184.0,650.5,2330.0
4332,11002,Anvers,Antwerpen,Antwerpen,TOTAL,402,11.0,550000.0,1074159.025,1611659.025,249.0,319.0,1620.0
4337,11002,Anvers,Antwerpen,Antwerpen,TOTAL,407,111.0,237500.0,345000.0,487500.0,76.0,125.0,170.0
