,NISCode,Fictious,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
188013,11002F65-,0,PIUS X (KIEL),PIUS X (KIEL),PIUS X (KIEL),TOTAL,200,9.0,185000.0,230000.0,239000.0,100.0,121.0,187.0
194163,11002G51-,0,ST.-LAURENTIUS (ZUIDWIJK),ST.-LAURENTIUS (ZUIDWIJK),ST.-LAURENTIUS (ZUIDWIJK),VENTEIMMEUB,200,5.0,247500.0,327500.0,480000.0,120.0,125.0,145.0
194655,11002G51-,0,ST.-LAURENTIUS (ZUIDWIJK),ST.-LAURENTIUS (ZUIDWIJK),ST.-LAURENTIUS (ZUIDWIJK),TOTAL,200,10.0,305000.0,350000.0,540000.0,90.0,135.0,225.0
196377,11002G522,0,FRANSEN PLAATS (ZUIDWIJK),FRANSEN PLAATS (ZUIDWIJK),FRANSEN PLAATS (ZUIDWIJK),VENTEIMMEUB,200,5.0,319000.0,340000.0,435000.0,65.0,90.0,108.0
196869,11002G522,0,FRANSEN PLAATS (ZUIDWIJK),FRANSEN PLAATS (ZUIDWIJK),FRANSEN PLAATS (ZUIDWIJK),TOTAL,200,6.0,319000.0,340000.0,435000.0,65.0,99.0,190.0
199083,11002G53-,0,HARMONIE (ZUIDWIJK),HARMONIE (ZUIDWIJK),HARMONIE (ZUIDWIJK),TOTAL,200,8.0,281750.0,400750.0,475000.0,86.5,102.0,153.0
212367,11002G74-,0,DEN BRANDT (WILRIJKSPLEIN),DEN BRANDT (WILRIJKSPLEIN),DEN BRANDT (WILRIJKSPLEIN),TOTAL,200,6.0,1038000.0,1280000.0,1800000.0,1036.0,1308.5,1434.0
218517,11002H40-,0,ST.-AMANDUS (NOORDWIJK),ST.-AMANDUS (NOORDWIJK),ST.-AMANDUS (NOORDWIJK),VENTEIMMEUB,200,5.0,115000.0,190000.0,260000.0,55.0,85.0,106.0
219009,11002H40-,0,ST.-AMANDUS (NOORDWIJK),ST.-AMANDUS (NOORDWIJK),ST.-AMANDUS (NOORDWIJK),TOTAL,200,6.0,115000.0,190000.0,260000.0,55.0,95.5,156.0
221223,11002H41-,0,STUIVENBERG-WEST,STUIVENBERG-WEST,STUIVENBERG-WEST,TOTAL,200,5.0,170000.0,215000.0,241250.0,99.0,147.0,147.0
222945,11002H43-,0,ST.-JANSPLEIN-TRAPSTR.(N.WIJK),ST.-JANSPLEIN-TRAPSTR.(N.WIJK),ST.-JANSPLEIN-TRAPSTR.(N.WIJK),VENTEIMMEUB,200,7.0,90000.0,105000.0,121000.0,30.0,33.0,54.0
223437,11002H43-,0,ST.-JANSPLEIN-TRAPSTR.(N.WIJK),ST.-JANSPLEIN-TRAPSTR.(N.WIJK),ST.-JANSPLEIN-TRAPSTR.(N.WIJK),TOTAL,200,14.0,90001.0,165500.0,360000.0,33.0,61.5,125.0
229587,11002H83-,0,SLACHTHUISWIJK (DAM-SCHIJNPOORT),SLACHTHUISWIJK (DAM-SCHIJNPOORT),SLACHTHUISWIJK (DAM-SCHIJNPOORT),VENTEIMMEUB,200,5.0,156500.0,202500.0,220000.0,67.0,84.0,84.0
230079,11002H83-,0,SLACHTHUISWIJK (DAM-SCHIJNPOORT),SLACHTHUISWIJK (DAM-SCHIJNPOORT),SLACHTHUISWIJK (DAM-SCHIJNPOORT),TOTAL,200,8.0,175750.0,201250.0,235000.0,75.5,84.5,99.5
243363,11002J83-,0,DUBOISSTRAAT (NOORDWIJK),DUBOISSTRAAT (NOORDWIJK),DUBOISSTRAAT (NOORDWIJK),TOTAL,200,5.0,215000.0,270000.0,297500.0,57.0,71.0,113.0
252219,11002J8AN,0,AN-LUCHTBAL-NOORD,AN-LUCHTBAL-NOORD,AN-LUCHTBAL-NOORD,TOTAL,200,7.0,147000.0,155000.0,170000.0,120.0,139.0,143.0
276081,11002L000,0,ZANDVLIET-KERN(ZANDVL.-5 DIST),ZANDVLIET-KERN(ZANDVL.-5 DIST),ZANDVLIET-KERN(ZANDVL.-5 DIST),VENTEIMMEUB,200,12.0,180000.0,217000.0,245000.0,133.5,225.0,265.0
276573,11002L000,0,ZANDVLIET-KERN(ZANDVL.-5 DIST),ZANDVLIET-KERN(ZANDVL.-5 DIST),ZANDVLIET-KERN(ZANDVL.-5 DIST),TOTAL,200,17.0,180000.0,206000.0,237500.0,203.0,235.0,625.0
278295,11002L011,0,STALSHOEK(ZANDVLIET-5 DISTR. ),STALSHOEK(ZANDVLIET-5 DISTR. ),STALSHOEK(ZANDVLIET-5 DISTR. ),VENTEIMMEUB,200,6.0,85000.0,172500.0,203000.0,200.0,293.5,443.0
278787,11002L011,0,STALSHOEK(ZANDVLIET-5 DISTR. ),STALSHOEK(ZANDVLIET-5 DISTR. ),STALSHOEK(ZANDVLIET-5 DISTR. ),TOTAL,200,8.0,97500.0,172500.0,216500.0,245.0,326.5,513.0
286905,11002L100,0,BERENDRECHT - KERN (BERENDRECHT - 4,BERENDRECHT - KERN (BERENDRECHT,BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),SUCCNALAT,200,6.0,150000.0,220000.0,240000.0,250.0,302.0,600.0
287151,11002L100,0,BERENDRECHT - KERN (BERENDRECHT - 4,BERENDRECHT - KERN (BERENDRECHT,BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),VENTEIMMEUB,200,8.0,163000.0,245000.0,395000.0,411.5,677.5,862.5
287643,11002L100,0,BERENDRECHT - KERN (BERENDRECHT - 4,BERENDRECHT - KERN (BERENDRECHT,BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),TOTAL,200,16.0,161500.0,230000.0,312500.0,235.0,452.5,765.0
289365,11002L111,0,STEENHOVENSTRAAT (BERENDRECHT - 4 DI,STEENHOVENSTRAAT (BERENDRECHT -,STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT),VENTEIMMEUB,200,5.0,219000.0,275000.0,290000.0,324.0,344.0,1520.0
289857,11002L111,0,STEENHOVENSTRAAT (BERENDRECHT - 4 DI,STEENHOVENSTRAAT (BERENDRECHT -,STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT),TOTAL,200,6.0,219000.0,275000.0,290000.0,324.0,340.0,1520.0
292071,11002L122,0,VISWATER(BERENDRECHT - 4 DIST),VISWATER(BERENDRECHT - 4 DIST),VISWATER(BERENDRECHT - 4 DIST),TOTAL,200,10.0,222500.0,242000.0,267000.0,246.0,395.0,516.0
304863,11002P00-,0,EKEREN-CENTRUM,EKEREN-CENTRUM,EKEREN-CENTRUM,VENTEIMMEUB,200,7.0,135000.0,242500.0,265000.0,160.0,220.0,325.0
305355,11002P00-,0,EKEREN-CENTRUM,EKEREN-CENTRUM,EKEREN-CENTRUM,TOTAL,200,9.0,132500.0,236250.0,262500.0,160.0,200.0,265.0
307077,11002P01-,0,EKEREN-DORP,EKEREN-DORP,EKEREN-DORP,VENTEIMMEUB,200,11.0,170000.0,235000.0,260000.0,125.0,150.0,228.0
307569,11002P01-,0,EKEREN-DORP,EKEREN-DORP,EKEREN-DORP,TOTAL,200,13.0,170000.0,235000.0,260000.0,135.0,160.0,228.0
311505,11002P03-,0,DE GEESTEN,DE GEESTEN,DE GEESTEN,VENTEIMMEUB,200,7.0,120000.0,199000.0,345000.0,190.0,251.0,360.0
311997,11002P03-,0,DE GEESTEN,DE GEESTEN,DE GEESTEN,TOTAL,200,15.0,153750.0,200500.0,287500.0,175.0,240.0,298.0
316425,11002P05-,0,LEERHOEKSLAAN,LEERHOEKSLAAN,LEERHOEKSLAAN,TOTAL,200,5.0,200000.0,225000.0,278750.0,215.0,217.0,313.0
320361,11002P100,0,MARIABURG,MARIABURG,MARIABURG,VENTEIMMEUB,200,9.0,235000.0,255000.0,310000.0,155.0,221.0,424.0
320853,11002P100,0,MARIABURG,MARIABURG,MARIABURG,TOTAL,200,11.0,219000.0,247000.0,310000.0,155.0,221.0,450.0
323067,11002P111,0,DE BIST,DE BIST,DE BIST,TOTAL,200,9.0,230000.0,282500.0,290000.0,175.0,292.0,301.0
329217,11002P20-,0,HOEKAKKER,HOEKAKKER,HOEKAKKER,VENTEIMMEUB,200,7.0,210000.0,257000.0,264000.0,177.0,290.0,493.0
329709,11002P20-,0,HOEKAKKER,HOEKAKKER,HOEKAKKER,TOTAL,200,10.0,210000.0,237500.0,259000.0,205.0,297.5,493.0
331923,11002P22-,0,PRINSHOEVELAND,PRINSHOEVELAND,PRINSHOEVELAND,TOTAL,200,5.0,236000.0,257000.0,275000.0,175.0,182.0,189.0
334141,11002P23-,0,LAGE BIST,LAGE BIST,LAGE BIST,TOTAL,204,6.0,10000.0,10000.0,10000.0,15.0,17.0,21.0
340287,11002P2AP,0,EK-LUCASWIJK,EK-LUCASWIJK,EK-LUCASWIJK,VENTEIMMEUB,200,6.0,205000.0,324000.0,390000.0,330.0,403.0,550.0
340779,11002P2AP,0,EK-LUCASWIJK,EK-LUCASWIJK,EK-LUCASWIJK,TOTAL,200,14.0,222500.0,352000.0,385000.0,341.0,550.0,744.0
354063,11002P6BK,0,EK-SCHOONBROEK - TWEEKRONEN,EK-SCHOONBROEK - TWEEKRONEN,EK-SCHOONBROEK - TWEEKRONEN,TOTAL,200,6.0,201000.0,210000.0,220000.0,195.0,198.5,204.0
355785,11002P6CK,0,EK-SCHOONBROEK HANDBOOG,EK-SCHOONBROEK HANDBOOG,EK-SCHOONBROEK HANDBOOG,VENTEIMMEUB,200,7.0,192500.0,210000.0,272000.0,193.0,199.0,204.0
356277,11002P6CK,0,EK-SCHOONBROEK HANDBOOG,EK-SCHOONBROEK HANDBOOG,EK-SCHOONBROEK HANDBOOG,TOTAL,200,8.0,192500.0,210000.0,272000.0,196.0,199.5,248.5
357999,11002P6DK,0,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,EK-GR.HAGELKRUIS-L.BAEKELANDSTRA,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,VENTEIMMEUB,200,5.0,210000.0,225000.0,245000.0,195.0,195.0,215.0
358491,11002P6DK,0,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,EK-GR.HAGELKRUIS-L.BAEKELANDSTRA,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,TOTAL,200,8.0,212500.0,222500.0,247500.0,178.5,195.0,207.0
366855,11002Q001,0,OUD MERKSEM,OUD MERKSEM,OUD MERKSEM,VENTEIMMEUB,200,8.0,149500.0,185000.0,225000.0,98.5,110.0,139.5
367347,11002Q001,0,OUD MERKSEM,OUD MERKSEM,OUD MERKSEM,TOTAL,200,12.0,150000.0,171500.0,220000.0,93.0,110.0,199.5
368823,11002Q012,0,MERKSEM-CENTRUM,MERKSEM-CENTRUM,MERKSEM-CENTRUM,SUCCNALAT,200,6.0,170000.0,170000.0,190000.0,115.0,145.0,145.0
369069,11002Q012,0,MERKSEM-CENTRUM,MERKSEM-CENTRUM,MERKSEM-CENTRUM,VENTEIMMEUB,200,10.0,150000.0,162500.0,186500.0,90.0,127.5,160.0
369561,11002Q012,0,MERKSEM-CENTRUM,MERKSEM-CENTRUM,MERKSEM-CENTRUM,TOTAL,200,18.0,160000.0,170000.0,190000.0,113.0,145.0,185.0
373497,11002Q03-,0,GAGELVELDEN,GAGELVELDEN,GAGELVELDEN,VENTEIMMEUB,200,9.0,195000.0,215750.0,277500.0,150.0,209.0,228.0
373989,11002Q03-,0,GAGELVELDEN,GAGELVELDEN,GAGELVELDEN,TOTAL,200,12.0,195000.0,232000.0,285000.0,157.5,197.5,219.5
375711,11002Q04-,0,KLUIZEVELDEN,KLUIZEVELDEN,KLUIZEVELDEN,VENTEIMMEUB,200,6.0,220000.0,227500.0,235000.0,120.0,159.0,223.0
376203,11002Q04-,0,KLUIZEVELDEN,KLUIZEVELDEN,KLUIZEVELDEN,TOTAL,200,9.0,210000.0,227500.0,238362.0,123.0,134.0,207.0
384567,11002Q10-,0,OUDE BAREEL,OUDE BAREEL,OUDE BAREEL,VENTEIMMEUB,200,7.0,180000.0,220000.0,250000.0,120.0,152.0,270.0
385059,11002Q10-,0,OUDE BAREEL,OUDE BAREEL,OUDE BAREEL,TOTAL,200,12.0,180000.0,200000.0,223000.0,120.5,149.5,214.5
387273,11002Q11-,0,MERKSEMHEIDE,MERKSEMHEIDE,MERKSEMHEIDE,TOTAL,200,6.0,165000.0,269000.0,355000.0,108.0,241.5,264.0
388749,11002Q12-,0,KROONWIJK,KROONWIJK,KROONWIJK,SUCCNALAT,200,6.0,120000.0,240000.0,250000.0,113.0,179.5,191.0
388995,11002Q12-,0,KROONWIJK,KROONWIJK,KROONWIJK,VENTEIMMEUB,200,11.0,205000.0,221500.0,234000.0,100.0,202.0,258.0
389487,11002Q12-,0,KROONWIJK,KROONWIJK,KROONWIJK,TOTAL,200,22.0,190000.0,212500.0,234000.0,115.0,196.0,242.0
391701,11002Q13-,0,MELGESDREEF,MELGESDREEF,MELGESDREEF,TOTAL,200,7.0,145000.0,230000.0,249000.0,120.0,239.0,302.0
393423,11002Q14-,0,TUINWIJK,TUINWIJK,TUINWIJK,VENTEIMMEUB,200,8.0,160000.0,165000.0,228000.0,172.0,226.0,264.5
393915,11002Q14-,0,TUINWIJK,TUINWIJK,TUINWIJK,TOTAL,200,10.0,162000.0,168750.0,224000.0,149.0,226.0,252.0
397851,11002Q201,0,LAMBRECHTSHOEKEN,LAMBRECHTSHOEKEN,LAMBRECHTSHOEKEN,VENTEIMMEUB,200,8.0,223500.0,249500.0,262000.0,185.5,196.0,227.0
398343,11002Q201,0,LAMBRECHTSHOEKEN,LAMBRECHTSHOEKEN,LAMBRECHTSHOEKEN,TOTAL,200,17.0,190000.0,245500.0,250000.0,184.0,198.0,210.0
400557,11002Q212,0,LAARSE BAAN-WEST,LAARSE BAAN-WEST,LAARSE BAAN-WEST,TOTAL,200,8.0,210000.0,218500.0,250000.0,180.0,181.0,195.5
424419,11002R01-,0,PLANKENBERG,PLANKENBERG,PLANKENBERG,VENTEIMMEUB,200,8.0,176000.0,215000.0,237000.0,90.0,92.5,150.0
424911,11002R01-,0,PLANKENBERG,PLANKENBERG,PLANKENBERG,TOTAL,200,14.0,177500.0,215000.0,237000.0,90.0,125.0,195.0
428847,11002R03-,0,GALLIFORT,GALLIFORT,GALLIFORT,VENTEIMMEUB,200,11.0,168000.0,180000.0,235000.0,85.0,95.0,187.0
429339,11002R03-,0,GALLIFORT,GALLIFORT,GALLIFORT,TOTAL,200,14.0,168750.0,180000.0,217500.0,95.0,130.0,187.0
433275,11002R05-,0,TER RIVIEREN,TER RIVIEREN,TER RIVIEREN,VENTEIMMEUB,200,7.0,154500.0,213500.0,230000.0,150.0,150.0,165.0
433767,11002R05-,0,TER RIVIEREN,TER RIVIEREN,TER RIVIEREN,TOTAL,200,13.0,180000.0,213500.0,230000.0,150.0,150.0,162.0
437703,11002R101,0,KRONENBURG,KRONENBURG,KRONENBURG,VENTEIMMEUB,200,7.0,168000.0,173000.0,233000.0,113.0,125.0,165.0
438195,11002R101,0,KRONENBURG,KRONENBURG,KRONENBURG,TOTAL,200,11.0,172500.0,183000.0,225000.0,113.0,140.0,157.0
442131,11002R12-,0,CONFORTA,CONFORTA,CONFORTA,VENTEIMMEUB,200,12.0,151000.0,157500.0,188500.0,106.0,111.0,130.0
442623,11002R12-,0,CONFORTA,CONFORTA,CONFORTA,TOTAL,200,18.0,150000.0,155000.0,169000.0,102.0,111.0,125.0
444345,11002R13-,0,TEN EEKHOVE,TEN EEKHOVE,TEN EEKHOVE,VENTEIMMEUB,200,12.0,174000.0,205000.0,238500.0,124.0,137.5,180.0
444837,11002R13-,0,TEN EEKHOVE,TEN EEKHOVE,TEN EEKHOVE,TOTAL,200,17.0,170000.0,175000.0,238000.0,115.0,135.0,210.0
453702,11002R20-,0,VENNEBORG,VENNEBORG,VENNEBORG,TOTAL,222,5.0,305000.0,400000.0,400000.0,250.0,269.0,270.0
455916,11002R21-,0,MORTELHOEK,MORTELHOEK,MORTELHOEK,TOTAL,222,5.0,365000.0,375000.0,397500.0,245.0,245.0,269.0
471405,11002R31-,0,DRIEKONINGEN,DRIEKONINGEN,DRIEKONINGEN,TOTAL,200,8.0,235000.0,269000.0,350000.0,140.0,212.5,260.5
475341,11002R33-,0,KRIEKENHOF,KRIEKENHOF,KRIEKENHOF,VENTEIMMEUB,200,6.0,190000.0,210000.0,257500.0,164.0,168.0,179.0
475833,11002R33-,0,KRIEKENHOF,KRIEKENHOF,KRIEKENHOF,TOTAL,200,8.0,185000.0,205000.0,257500.0,137.0,168.0,178.5
478047,11002R34-,0,MUGGENBERG,MUGGENBERG,MUGGENBERG,TOTAL,200,6.0,212000.0,264000.0,320000.0,129.0,162.5,192.0
484197,11002R401,0,BOEKENBERG,BOEKENBERG,BOEKENBERG,VENTEIMMEUB,200,9.0,279500.0,290000.0,305000.0,200.0,225.0,260.0
484689,11002R401,0,BOEKENBERG,BOEKENBERG,BOEKENBERG,TOTAL,200,14.0,279500.0,290000.0,305000.0,205.0,234.0,260.0
486411,11002R41-,0,DRAKENHOF,DRAKENHOF,DRAKENHOF,VENTEIMMEUB,200,7.0,225000.0,259000.0,276000.0,109.0,159.0,260.0
486903,11002R41-,0,DRAKENHOF,DRAKENHOF,DRAKENHOF,TOTAL,200,15.0,230000.0,259500.0,278000.0,117.0,159.0,292.0
493053,11002R44-,0,BOTERLAAR - SILSBURG,BOTERLAAR - SILSBURG,BOTERLAAR - SILSBURG,VENTEIMMEUB,200,5.0,175000.0,241250.0,271250.0,177.0,201.0,295.0
493545,11002R44-,0,BOTERLAAR - SILSBURG,BOTERLAAR - SILSBURG,BOTERLAAR - SILSBURG,TOTAL,200,7.0,180000.0,205000.0,257500.0,154.0,201.0,295.0
500187,11002S00-,0,BORGERHOUT - GEMEENTEHUIS,BORGERHOUT - GEMEENTEHUIS,BORGERHOUT - GEMEENTEHUIS,TOTAL,200,5.0,163000.0,248000.0,496000.0,95.0,122.0,122.0
501909,11002S01-,0,FONTEINSTRAAT,FONTEINSTRAAT,FONTEINSTRAAT,VENTEIMMEUB,200,6.0,179000.0,221000.0,285000.0,76.0,92.0,153.0
502401,11002S01-,0,FONTEINSTRAAT,FONTEINSTRAAT,FONTEINSTRAAT,TOTAL,200,9.0,180500.0,222500.0,272500.0,76.0,90.0,111.0
508551,11002S04-,0,HET LAAR,HET LAAR,HET LAAR,VENTEIMMEUB,200,11.0,157000.0,240000.0,270000.0,55.0,83.0,126.0
509043,11002S04-,0,HET LAAR,HET LAAR,HET LAAR,TOTAL,200,16.0,157000.0,240000.0,270000.0,56.0,74.5,123.0
510765,11002S05-,0,KATTENBERG,KATTENBERG,KATTENBERG,VENTEIMMEUB,200,5.0,105000.0,256000.0,376000.0,50.0,75.0,123.0
511257,11002S05-,0,KATTENBERG,KATTENBERG,KATTENBERG,TOTAL,200,7.0,150000.0,187500.0,357000.0,50.0,123.0,233.0
515193,11002S11-,0,COLLEGE,COLLEGE,COLLEGE,VENTEIMMEUB,200,5.0,210000.0,236000.0,247000.0,145.0,156.0,157.0
