,NISCode,Fictious,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
61815,11002A13-,0,STADSWAAG-BEGIJNHOF(SP.WALLEN),STADSWAAG-BEGIJNHOF(SP.WALLEN),STADSWAAG-BEGIJNHOF(SP.WALLEN),TOTAL,200,5.0,227159.0,230079.5,233000.0,21.0,21.0,24.0
75099,11002B71-,0,LINKEROEVER - STATION,LINKEROEVER - STATION,LINKEROEVER - STATION,TOTAL,200,8.0,300000.0,399500.0,499000.0,273.5,325.0,495.0
76821,11002B721,0,LINKEROEVER-NOORD,LINKEROEVER-NOORD,LINKEROEVER-NOORD,VENTEIMMEUB,200,6.0,287500.0,307500.5,365000.5,156.0,156.5,157.0
77313,11002B721,0,LINKEROEVER-NOORD,LINKEROEVER-NOORD,LINKEROEVER-NOORD,TOTAL,200,10.0,191631.25,287500.0,310001.0,156.0,157.0,160.0
90095,11002B813,0,BLANCEFLOERLAAN  (LINKEROEVER),BLANCEFLOERLAAN  (LINKEROEVER),BLANCEFLOERLAAN  (LINKEROEVER),VENTEIMMEUB,78,11.0,352600.0,352600.0,352600.0,136.0,147.0,155.0
90587,11002B813,0,BLANCEFLOERLAAN  (LINKEROEVER),BLANCEFLOERLAAN  (LINKEROEVER),BLANCEFLOERLAAN  (LINKEROEVER),TOTAL,78,15.0,352600.0,352600.0,352600.0,136.0,147.0,155.0
90597,11002B813,0,BLANCEFLOERLAAN  (LINKEROEVER),BLANCEFLOERLAAN  (LINKEROEVER),BLANCEFLOERLAAN  (LINKEROEVER),TOTAL,200,5.0,123736.5,400000.0,460000.0,192.0,200.0,204.0
97239,11002C21-,0,ATHENEUM (STATIONSWIJK),ATHENEUM (STATIONSWIJK),ATHENEUM (STATIONSWIJK),TOTAL,200,10.0,187500.0,347500.0,1042450.0,66.0,96.0,115.0
101667,11002C23-,0,OFFERANDESTRAAT(STATIONSWIJK ),OFFERANDESTRAAT(STATIONSWIJK ),OFFERANDESTRAAT(STATIONSWIJK ),TOTAL,200,6.0,219000.0,305000.0,550000.0,63.0,130.0,180.0
103881,11002C24-,0,PROVINCIESTRAAT(STATIONSWIJK ),PROVINCIESTRAAT(STATIONSWIJK ),PROVINCIESTRAAT(STATIONSWIJK ),TOTAL,200,6.0,200000.0,292000.0,650000.0,53.0,90.5,176.0
114459,11002C41-,0,DAMBRUGGESTRAAT-N.(STATIONSW.),DAMBRUGGESTRAAT-N.(STATIONSW.),DAMBRUGGESTRAAT-N.(STATIONSW.),VENTEIMMEUB,200,8.0,255000.0,347500.0,430000.0,47.5,129.5,153.5
114951,11002C41-,0,DAMBRUGGESTRAAT-N.(STATIONSW.),DAMBRUGGESTRAAT-N.(STATIONSW.),DAMBRUGGESTRAAT-N.(STATIONSW.),TOTAL,200,10.0,255000.0,347500.0,430000.0,50.0,149.0,180.0
117165,11002C42-,0,DE ZAVEL (NOORDWIJK ),DE ZAVEL (NOORDWIJK ),DE ZAVEL (NOORDWIJK ),TOTAL,200,9.0,126000.0,219000.0,327000.0,45.0,102.0,144.0
118887,11002C43-,0,ST.-WILLEBRORDUS (NOORDWIJK ),ST.-WILLEBRORDUS (NOORDWIJK ),ST.-WILLEBRORDUS (NOORDWIJK ),VENTEIMMEUB,200,6.0,160000.0,177000.0,350000.0,60.0,88.5,95.0
119379,11002C43-,0,ST.-WILLEBRORDUS (NOORDWIJK ),ST.-WILLEBRORDUS (NOORDWIJK ),ST.-WILLEBRORDUS (NOORDWIJK ),TOTAL,200,8.0,125000.0,168500.0,350000.0,71.0,87.0,95.0
123807,11002C45-,0,STUIVENBERG ZIEKENHUIS(NOORDW),STUIVENBERG ZIEKENHUIS(NOORDW),STUIVENBERG ZIEKENHUIS(NOORDW),TOTAL,200,7.0,175000.0,217000.0,240000.0,55.0,64.0,68.0
128235,11002D30-,0,CHARLOTTALEI (OOSTWIJK),CHARLOTTALEI (OOSTWIJK),CHARLOTTALEI (OOSTWIJK),TOTAL,200,5.0,529500.0,662500.0,890000.0,185.0,214.0,243.0
136599,11002D34-,0,DAGERAADPLAATS - OOSTSTATIE (OOSTWIJ,DAGERAADPLAATS - OOSTSTATIE (OOS,DAGERAADPLAATS - OOSTSTATIE (OOSTWIJK),VENTEIMMEUB,200,14.0,415000.0,461000.0,605000.0,65.0,94.5,115.0
137091,11002D34-,0,DAGERAADPLAATS - OOSTSTATIE (OOSTWIJ,DAGERAADPLAATS - OOSTSTATIE (OOS,DAGERAADPLAATS - OOSTSTATIE (OOSTWIJK),TOTAL,200,20.0,387500.0,461000.0,605000.0,69.5,95.5,126.5
143733,11002D41-,0,STAPPAERTS - KRIJGSHOSPITAAL (OOSTWI,STAPPAERTS - KRIJGSHOSPITAAL (OO,STAPPAERTS - KRIJGSHOSPITAAL (OOSTWIJK),TOTAL,200,9.0,450000.0,500000.0,636500.0,95.0,103.0,140.0
145455,11002D42-,0,LAMORINIERESTR.-ZUID (EBES) (OOSTWIJ,LAMORINIERESTR.-ZUID (EBES) (OOS,LAMORINIERESTR.-ZUID (EBES) (OOSTWIJK),VENTEIMMEUB,200,6.0,295000.0,440400.0,490000.0,55.0,71.0,142.0
145947,11002D42-,0,LAMORINIERESTR.-ZUID (EBES) (OOSTWIJ,LAMORINIERESTR.-ZUID (EBES) (OOS,LAMORINIERESTR.-ZUID (EBES) (OOSTWIJK),TOTAL,200,15.0,225000.0,262500.0,440400.0,55.0,55.0,72.0
152097,11002E14-,0,MUSEUMWIJK (ZUIDWIJK),MUSEUMWIJK (ZUIDWIJK),MUSEUMWIJK (ZUIDWIJK),VENTEIMMEUB,200,11.0,700000.0,770000.0,982900.0,53.0,101.0,146.0
152589,11002E14-,0,MUSEUMWIJK (ZUIDWIJK),MUSEUMWIJK (ZUIDWIJK),MUSEUMWIJK (ZUIDWIJK),TOTAL,200,22.0,535000.0,770000.0,982900.0,101.0,132.0,153.0
158739,11002E50-,0,BELL (ZUIDWIJK),BELL (ZUIDWIJK),BELL (ZUIDWIJK),VENTEIMMEUB,200,11.0,462000.0,555500.0,600000.0,105.0,116.0,155.0
159231,11002E50-,0,BELL (ZUIDWIJK),BELL (ZUIDWIJK),BELL (ZUIDWIJK),TOTAL,200,24.0,440000.0,550000.0,600000.0,76.0,110.0,129.5
160953,11002E521,0,LANGE ELZENSTRAAT (ZUIDWIJK),LANGE ELZENSTRAAT (ZUIDWIJK),LANGE ELZENSTRAAT (ZUIDWIJK),VENTEIMMEUB,200,11.0,275000.0,308750.0,355000.0,79.0,100.0,126.0
161445,11002E521,0,LANGE ELZENSTRAAT (ZUIDWIJK),LANGE ELZENSTRAAT (ZUIDWIJK),LANGE ELZENSTRAAT (ZUIDWIJK),TOTAL,200,13.0,240000.0,307500.0,355000.0,79.0,88.0,123.0
163167,11002E53-,0,TROONPLAATS (ZUIDWIJK),TROONPLAATS (ZUIDWIJK),TROONPLAATS (ZUIDWIJK),VENTEIMMEUB,200,5.0,391000.0,496000.0,717500.0,74.0,74.0,140.0
163659,11002E53-,0,TROONPLAATS (ZUIDWIJK),TROONPLAATS (ZUIDWIJK),TROONPLAATS (ZUIDWIJK),TOTAL,200,11.0,391000.0,496000.0,717500.0,74.0,140.0,175.0
165381,11002E551,0,GERECHTSHOF (ZUIDWIJK),GERECHTSHOF (ZUIDWIJK),GERECHTSHOF (ZUIDWIJK),VENTEIMMEUB,200,7.0,630000.0,655000.0,680000.0,82.0,91.0,133.0
165873,11002E551,0,GERECHTSHOF (ZUIDWIJK),GERECHTSHOF (ZUIDWIJK),GERECHTSHOF (ZUIDWIJK),TOTAL,200,9.0,630000.0,655000.0,680000.0,82.0,91.0,133.0
169809,11002F11-,0,ST.-CATHARINA (KIEL),ST.-CATHARINA (KIEL),ST.-CATHARINA (KIEL),VENTEIMMEUB,200,5.0,278000.0,290000.0,290000.0,114.0,114.0,131.0
170301,11002F11-,0,ST.-CATHARINA (KIEL),ST.-CATHARINA (KIEL),ST.-CATHARINA (KIEL),TOTAL,200,7.0,278000.0,290000.0,290000.0,108.0,114.0,135.0
174729,11002F21-,0,KOLONIELAAN (CAM. HUYSMANSL.),KOLONIELAAN (CAM. HUYSMANSL.),KOLONIELAAN (CAM. HUYSMANSL.),TOTAL,200,5.0,343250.0,609561.5,847561.5,150.0,186.0,474.0
178665,11002F60-,0,KIEL - CENTRUM (KIEL),KIEL - CENTRUM (KIEL),KIEL - CENTRUM (KIEL),VENTEIMMEUB,200,5.0,220000.0,294000.0,300000.0,92.0,132.0,132.0
179157,11002F60-,0,KIEL - CENTRUM (KIEL),KIEL - CENTRUM (KIEL),KIEL - CENTRUM (KIEL),TOTAL,200,5.0,220000.0,294000.0,300000.0,92.0,132.0,132.0
180879,11002F61-,0,BOOMSE STWG-BEERSCHOT (KIEL),BOOMSE STWG-BEERSCHOT (KIEL),BOOMSE STWG-BEERSCHOT (KIEL),VENTEIMMEUB,200,15.0,225000.0,255000.0,290000.0,65.0,118.0,132.0
181371,11002F61-,0,BOOMSE STWG-BEERSCHOT (KIEL),BOOMSE STWG-BEERSCHOT (KIEL),BOOMSE STWG-BEERSCHOT (KIEL),TOTAL,200,17.0,225000.0,252500.0,290000.0,93.0,118.0,132.0
183585,11002F62-,0,BEERSCHOT - STADION (KIEL),BEERSCHOT - STADION (KIEL),BEERSCHOT - STADION (KIEL),TOTAL,200,5.0,210000.0,235000.0,255000.0,88.0,126.0,126.0
188013,11002F65-,0,PIUS X (KIEL),PIUS X (KIEL),PIUS X (KIEL),TOTAL,200,5.0,329000.0,350000.0,390000.0,131.0,138.0,165.0
199083,11002G53-,0,HARMONIE (ZUIDWIJK),HARMONIE (ZUIDWIJK),HARMONIE (ZUIDWIJK),TOTAL,200,5.0,484500.0,645000.0,732500.0,125.0,160.0,173.0
201297,11002G54-,0,KAREL OOMSTRAAT,KAREL OOMSTRAAT,KAREL OOMSTRAAT,TOTAL,200,5.0,520000.0,737500.0,1000000.0,93.0,107.0,182.0
218517,11002H40-,0,ST.-AMANDUS (NOORDWIJK),ST.-AMANDUS (NOORDWIJK),ST.-AMANDUS (NOORDWIJK),VENTEIMMEUB,200,8.0,255000.0,295295.2,350000.0,53.5,66.0,106.5
219009,11002H40-,0,ST.-AMANDUS (NOORDWIJK),ST.-AMANDUS (NOORDWIJK),ST.-AMANDUS (NOORDWIJK),TOTAL,200,9.0,250000.0,290590.4,335000.0,54.0,56.0,93.0
220731,11002H41-,0,STUIVENBERG-WEST,STUIVENBERG-WEST,STUIVENBERG-WEST,VENTEIMMEUB,200,8.0,180000.0,260000.0,370000.0,54.0,81.0,102.5
221223,11002H41-,0,STUIVENBERG-WEST,STUIVENBERG-WEST,STUIVENBERG-WEST,TOTAL,200,16.0,180000.0,260000.0,370000.0,44.0,81.0,102.5
223437,11002H43-,0,ST.-JANSPLEIN-TRAPSTR.(N.WIJK),ST.-JANSPLEIN-TRAPSTR.(N.WIJK),ST.-JANSPLEIN-TRAPSTR.(N.WIJK),TOTAL,200,6.0,230000.0,355000.0,487500.0,61.0,70.0,90.0
225651,11002H44-,0,STUIVENBERGPLEIN (NOORDWIJK),STUIVENBERGPLEIN (NOORDWIJK),STUIVENBERGPLEIN (NOORDWIJK),TOTAL,200,7.0,201000.0,240000.0,480000.0,44.0,150.0,169.0
230079,11002H83-,0,SLACHTHUISWIJK (DAM-SCHIJNPOORT),SLACHTHUISWIJK (DAM-SCHIJNPOORT),SLACHTHUISWIJK (DAM-SCHIJNPOORT),TOTAL,200,6.0,245000.0,255000.0,280000.0,62.0,80.0,93.0
252219,11002J8AN,0,AN-LUCHTBAL-NOORD,AN-LUCHTBAL-NOORD,AN-LUCHTBAL-NOORD,TOTAL,200,7.0,290000.0,290000.0,290000.0,101.0,173.0,245.0
276081,11002L000,0,ZANDVLIET-KERN(ZANDVL.-5 DIST),ZANDVLIET-KERN(ZANDVL.-5 DIST),ZANDVLIET-KERN(ZANDVL.-5 DIST),VENTEIMMEUB,200,9.0,185000.0,204000.0,260000.0,422.0,464.0,547.0
276573,11002L000,0,ZANDVLIET-KERN(ZANDVL.-5 DIST),ZANDVLIET-KERN(ZANDVL.-5 DIST),ZANDVLIET-KERN(ZANDVL.-5 DIST),TOTAL,200,18.0,185000.0,204000.0,260000.0,422.0,462.0,547.0
278295,11002L011,0,STALSHOEK(ZANDVLIET-5 DISTR. ),STALSHOEK(ZANDVLIET-5 DISTR. ),STALSHOEK(ZANDVLIET-5 DISTR. ),VENTEIMMEUB,200,14.0,253000.0,397500.0,432500.0,335.0,472.0,670.0
278787,11002L011,0,STALSHOEK(ZANDVLIET-5 DISTR. ),STALSHOEK(ZANDVLIET-5 DISTR. ),STALSHOEK(ZANDVLIET-5 DISTR. ),TOTAL,200,25.0,253000.0,397500.0,432500.0,335.0,442.0,670.0
287151,11002L100,0,BERENDRECHT - KERN (BERENDRECHT - 4,BERENDRECHT - KERN (BERENDRECHT,BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),VENTEIMMEUB,200,8.0,160000.0,297500.0,325000.0,257.5,348.5,634.5
287643,11002L100,0,BERENDRECHT - KERN (BERENDRECHT - 4,BERENDRECHT - KERN (BERENDRECHT,BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT),TOTAL,200,19.0,160000.0,315000.0,400000.0,285.0,480.0,936.0
289857,11002L111,0,STEENHOVENSTRAAT (BERENDRECHT - 4 DI,STEENHOVENSTRAAT (BERENDRECHT -,STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT),TOTAL,200,7.0,320000.0,320000.0,320000.0,443.0,623.0,987.0
291579,11002L122,0,VISWATER(BERENDRECHT - 4 DIST),VISWATER(BERENDRECHT - 4 DIST),VISWATER(BERENDRECHT - 4 DIST),VENTEIMMEUB,200,11.0,229300.0,282500.0,332500.0,240.0,328.0,499.0
292071,11002L122,0,VISWATER(BERENDRECHT - 4 DIST),VISWATER(BERENDRECHT - 4 DIST),VISWATER(BERENDRECHT - 4 DIST),TOTAL,200,17.0,210000.0,257500.0,330000.0,234.0,328.0,433.0
305355,11002P00-,0,EKEREN-CENTRUM,EKEREN-CENTRUM,EKEREN-CENTRUM,TOTAL,200,7.0,212500.0,262500.0,325000.0,130.0,148.0,192.0
307077,11002P01-,0,EKEREN-DORP,EKEREN-DORP,EKEREN-DORP,VENTEIMMEUB,200,5.0,220000.0,379000.0,475000.0,130.0,150.0,294.0
307569,11002P01-,0,EKEREN-DORP,EKEREN-DORP,EKEREN-DORP,TOTAL,200,11.0,205107.92,299500.0,427000.0,130.0,294.0,490.0
309291,11002P02-,0,SCHOONBROEK,SCHOONBROEK,SCHOONBROEK,VENTEIMMEUB,200,11.0,259000.0,300000.0,370000.0,202.0,245.0,376.0
309783,11002P02-,0,SCHOONBROEK,SCHOONBROEK,SCHOONBROEK,TOTAL,200,13.0,259000.0,300000.0,370000.0,235.0,255.0,376.0
311505,11002P03-,0,DE GEESTEN,DE GEESTEN,DE GEESTEN,VENTEIMMEUB,200,11.0,245000.0,320000.0,352000.0,179.0,216.0,250.0
311997,11002P03-,0,DE GEESTEN,DE GEESTEN,DE GEESTEN,TOTAL,200,16.0,245000.0,320000.0,352000.0,178.5,222.5,250.0
314211,11002P04-,0,HET ZAND,HET ZAND,HET ZAND,TOTAL,200,6.0,315000.0,450500.0,458000.0,209.0,308.5,350.0
320361,11002P100,0,MARIABURG,MARIABURG,MARIABURG,VENTEIMMEUB,200,6.0,250000.0,265000.0,350000.0,174.0,190.0,283.0
320853,11002P100,0,MARIABURG,MARIABURG,MARIABURG,TOTAL,200,10.0,250000.0,302500.0,350000.0,174.0,195.0,281.0
323067,11002P111,0,DE BIST,DE BIST,DE BIST,TOTAL,200,5.0,395000.0,440000.0,724000.0,300.0,300.0,1455.0
329709,11002P20-,0,HOEKAKKER,HOEKAKKER,HOEKAKKER,TOTAL,200,7.0,199000.0,255325.0,515000.0,48.0,65.0,263.0
331923,11002P22-,0,PRINSHOEVELAND,PRINSHOEVELAND,PRINSHOEVELAND,TOTAL,200,5.0,296000.0,438000.0,485000.0,178.0,178.0,314.0
333645,11002P23-,0,LAGE BIST,LAGE BIST,LAGE BIST,VENTEIMMEUB,200,8.0,260000.0,294500.0,329000.0,203.5,235.5,285.5
334137,11002P23-,0,LAGE BIST,LAGE BIST,LAGE BIST,TOTAL,200,16.0,245000.0,260000.0,329000.0,203.5,232.0,283.0
340287,11002P2AP,0,EK-LUCASWIJK,EK-LUCASWIJK,EK-LUCASWIJK,VENTEIMMEUB,200,5.0,440000.0,510000.0,580000.0,542.0,550.0,668.0
340779,11002P2AP,0,EK-LUCASWIJK,EK-LUCASWIJK,EK-LUCASWIJK,TOTAL,200,10.0,425000.0,440000.0,580000.0,550.0,668.0,900.0
345207,11002P500,0,LEUGENBERG,LEUGENBERG,LEUGENBERG,TOTAL,200,7.0,289000.0,298500.0,308000.0,200.0,400.0,903.0
354063,11002P6BK,0,EK-SCHOONBROEK - TWEEKRONEN,EK-SCHOONBROEK - TWEEKRONEN,EK-SCHOONBROEK - TWEEKRONEN,TOTAL,200,5.0,240662.84,295000.0,379000.0,204.0,204.0,285.0
356277,11002P6CK,0,EK-SCHOONBROEK HANDBOOG,EK-SCHOONBROEK HANDBOOG,EK-SCHOONBROEK HANDBOOG,TOTAL,200,5.0,291500.0,306500.0,320000.0,183.0,200.0,260.0
357999,11002P6DK,0,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,EK-GR.HAGELKRUIS-L.BAEKELANDSTRA,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,VENTEIMMEUB,200,7.0,270000.0,270000.0,305000.0,175.0,195.0,265.0
358491,11002P6DK,0,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,EK-GR.HAGELKRUIS-L.BAEKELANDSTRA,EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT,TOTAL,200,10.0,195000.0,270000.0,305000.0,195.0,217.0,265.0
366855,11002Q001,0,OUD MERKSEM,OUD MERKSEM,OUD MERKSEM,VENTEIMMEUB,200,7.0,215000.0,230000.0,275000.0,67.0,102.0,110.0
367347,11002Q001,0,OUD MERKSEM,OUD MERKSEM,OUD MERKSEM,TOTAL,200,10.0,177500.0,222500.0,252500.0,90.0,106.0,110.0
369561,11002Q012,0,MERKSEM-CENTRUM,MERKSEM-CENTRUM,MERKSEM-CENTRUM,TOTAL,200,10.0,185000.0,253000.0,267000.0,75.0,105.0,135.0
375711,11002Q04-,0,KLUIZEVELDEN,KLUIZEVELDEN,KLUIZEVELDEN,VENTEIMMEUB,200,5.0,298950.0,347750.0,377000.0,170.0,171.0,179.0
376203,11002Q04-,0,KLUIZEVELDEN,KLUIZEVELDEN,KLUIZEVELDEN,TOTAL,200,8.0,325000.0,328000.0,367500.0,161.0,175.0,179.0
384567,11002Q10-,0,OUDE BAREEL,OUDE BAREEL,OUDE BAREEL,VENTEIMMEUB,200,11.0,274500.0,306500.0,330000.0,115.0,162.0,220.0
385059,11002Q10-,0,OUDE BAREEL,OUDE BAREEL,OUDE BAREEL,TOTAL,200,19.0,274500.0,306500.0,330000.0,114.0,147.0,215.0
388995,11002Q12-,0,KROONWIJK,KROONWIJK,KROONWIJK,VENTEIMMEUB,200,18.0,250000.0,320000.0,344000.0,109.0,146.0,173.0
389487,11002Q12-,0,KROONWIJK,KROONWIJK,KROONWIJK,TOTAL,200,21.0,250000.0,320000.0,344000.0,109.0,148.0,173.0
391701,11002Q13-,0,MELGESDREEF,MELGESDREEF,MELGESDREEF,TOTAL,200,5.0,200000.0,246000.0,322500.0,109.0,120.0,148.0
393423,11002Q14-,0,TUINWIJK,TUINWIJK,TUINWIJK,VENTEIMMEUB,200,10.0,269000.0,280000.0,315000.0,148.0,199.0,231.0
393915,11002Q14-,0,TUINWIJK,TUINWIJK,TUINWIJK,TOTAL,200,18.0,210000.0,269500.0,315000.0,160.0,228.0,250.0
397851,11002Q201,0,LAMBRECHTSHOEKEN,LAMBRECHTSHOEKEN,LAMBRECHTSHOEKEN,VENTEIMMEUB,200,5.0,256000.0,301000.0,357500.0,171.0,192.0,194.0
398343,11002Q201,0,LAMBRECHTSHOEKEN,LAMBRECHTSHOEKEN,LAMBRECHTSHOEKEN,TOTAL,200,10.0,262000.0,294500.0,340000.0,171.0,193.0,211.0
400065,11002Q212,0,LAARSE BAAN-WEST,LAARSE BAAN-WEST,LAARSE BAAN-WEST,VENTEIMMEUB,200,6.0,312500.0,331000.0,366000.0,166.0,180.0,225.0
400557,11002Q212,0,LAARSE BAAN-WEST,LAARSE BAAN-WEST,LAARSE BAAN-WEST,TOTAL,200,9.0,310000.0,331000.0,365000.0,166.0,180.0,225.0
411135,11002Q2AA,0,'T LAAR,'T LAAR,'T LAAR,VENTEIMMEUB,200,7.0,360000.0,360000.0,365000.0,180.0,180.0,211.0
411627,11002Q2AA,0,'T LAAR,'T LAAR,'T LAAR,TOTAL,200,12.0,310000.0,360000.0,365000.0,180.0,180.0,207.0
428847,11002R03-,0,GALLIFORT,GALLIFORT,GALLIFORT,VENTEIMMEUB,200,9.0,225000.0,239500.0,250000.0,87.0,133.0,170.0
429339,11002R03-,0,GALLIFORT,GALLIFORT,GALLIFORT,TOTAL,200,12.0,225000.0,239500.0,250000.0,76.0,133.0,152.5
431553,11002R04-,0,KREGLINGER,KREGLINGER,KREGLINGER,TOTAL,200,10.0,190000.0,272500.0,355000.0,150.0,164.5,275.0
433275,11002R05-,0,TER RIVIEREN,TER RIVIEREN,TER RIVIEREN,VENTEIMMEUB,200,6.0,279000.0,309900.0,315000.0,94.0,103.5,147.0
433767,11002R05-,0,TER RIVIEREN,TER RIVIEREN,TER RIVIEREN,TOTAL,200,9.0,279000.0,312450.0,315000.0,94.0,107.0,150.0
437703,11002R101,0,KRONENBURG,KRONENBURG,KRONENBURG,VENTEIMMEUB,200,14.0,216000.0,247500.0,315000.0,112.0,129.0,144.0
438195,11002R101,0,KRONENBURG,KRONENBURG,KRONENBURG,TOTAL,200,19.0,205000.0,247500.0,310000.0,112.0,125.0,145.0
442131,11002R12-,0,CONFORTA,CONFORTA,CONFORTA,VENTEIMMEUB,200,11.0,200000.0,239000.0,251000.0,98.0,110.0,130.0
442623,11002R12-,0,CONFORTA,CONFORTA,CONFORTA,TOTAL,200,15.0,190600.0,229500.0,251000.0,98.0,110.0,130.0
444345,11002R13-,0,TEN EEKHOVE,TEN EEKHOVE,TEN EEKHOVE,VENTEIMMEUB,200,16.0,235000.0,314703.13,355000.0,142.5,152.0,200.0
444837,11002R13-,0,TEN EEKHOVE,TEN EEKHOVE,TEN EEKHOVE,TOTAL,200,22.0,201000.0,280000.0,335000.0,141.0,152.0,200.0
453201,11002R20-,0,VENNEBORG,VENNEBORG,VENNEBORG,VENTEIMMEUB,200,10.0,300000.0,330000.0,375000.0,167.0,225.0,246.0
453693,11002R20-,0,VENNEBORG,VENNEBORG,VENNEBORG,TOTAL,200,14.0,297500.0,315000.0,365000.0,167.0,225.0,246.0
459843,11002R23-,0,ZWARTE AREND,ZWARTE AREND,ZWARTE AREND,VENTEIMMEUB,200,5.0,305000.0,312600.0,316000.0,139.0,156.0,174.0
460335,11002R23-,0,ZWARTE AREND,ZWARTE AREND,ZWARTE AREND,TOTAL,200,5.0,305000.0,312600.0,316000.0,139.0,156.0,174.0
462057,11002R24-,0,SCHOTENSTEENWEG,SCHOTENSTEENWEG,SCHOTENSTEENWEG,VENTEIMMEUB,200,6.0,265000.0,320000.0,375000.0,129.0,135.0,144.0
462549,11002R24-,0,SCHOTENSTEENWEG,SCHOTENSTEENWEG,SCHOTENSTEENWEG,TOTAL,200,12.0,275000.0,300000.0,320000.0,122.0,135.0,146.5
471405,11002R31-,0,DRIEKONINGEN,DRIEKONINGEN,DRIEKONINGEN,TOTAL,200,7.0,215000.0,241500.0,250000.0,150.0,165.0,250.0
475341,11002R33-,0,KRIEKENHOF,KRIEKENHOF,KRIEKENHOF,VENTEIMMEUB,200,8.0,250000.0,336500.0,395000.0,126.0,213.0,246.5
475833,11002R33-,0,KRIEKENHOF,KRIEKENHOF,KRIEKENHOF,TOTAL,200,12.0,250000.0,336500.0,395000.0,116.0,171.5,246.5
484197,11002R401,0,BOEKENBERG,BOEKENBERG,BOEKENBERG,VENTEIMMEUB,200,10.0,310000.0,432276.28,520000.0,160.0,214.5,290.0
484689,11002R401,0,BOEKENBERG,BOEKENBERG,BOEKENBERG,TOTAL,200,20.0,305000.0,366276.28,520000.0,170.5,245.5,313.0
