,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
807,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,OTHER,200,6.0,265000.0,265000.0,265000.0,227.0,296.0,413.0
1299,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,SUCCNALAT,200,8.0,700000.0,700000.0,700000.0,239.0,467.0,718.5
1545,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,VENTEIMMEUB,200,19.0,330000.0,380000.0,425000.0,192.0,245.0,427.0
2037,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,TOTAL,200,44.0,315000.0,380000.0,425000.0,210.0,261.0,471.0
4337,11002,ANTWERPEN  1 AFD,ANTWERPEN  1 AFD,ANTWERPEN  1 AFD,TOTAL,407,7.0,80000.0,490000.0,900000.0,20.0,72.0,112.0
5727,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,SUCCNALAT,200,5.0,240000.0,285000.0,330000.0,95.0,110.0,121.0
5973,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,VENTEIMMEUB,200,22.0,200000.0,355000.0,415000.0,73.0,94.5,126.0
6059,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,VENTEIMMEUB,407,5.0,240000.0,340000.0,360000.0,84.0,86.0,90.0
6465,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,TOTAL,200,47.0,200000.0,250125.0,397500.0,73.0,95.0,125.0
6551,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,TOTAL,407,10.0,240000.0,340000.0,360000.0,86.0,101.0,105.0
7203,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,DONATIMMEUB,200,5.0,134750.0,244750.0,370000.0,285.0,468.0,595.0
7941,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,SUCCNALAT,200,7.0,320000.0,435000.0,540000.0,478.0,840.0,1499.0
8177,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,VENTEIMMEUB,78,6.0,372533.315,378750.0,396750.0,199.0,242.5,246.0
8187,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,VENTEIMMEUB,200,17.0,298000.0,585000.0,865000.0,181.0,270.0,745.0
8610,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,TOTAL,1,9.0,356315.62,356515.03,367737.06,249.0,8708.0,12978.0
8613,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,TOTAL,4,6.0,2000.0,263500.0,525000.0,175.0,470.5,653.0
8669,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,TOTAL,78,10.0,372533.315,378750.0,396750.0,199.0,245.0,795.0
8679,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,TOTAL,200,40.0,299000.0,400000.0,585000.0,238.0,397.0,940.0
10401,11005,BOOM  1 AFD,BOOM  1 AFD,BOOM  1 AFD,VENTEIMMEUB,200,14.0,155000.0,185000.0,270000.0,85.0,123.0,175.0
10875,11005,BOOM  1 AFD,BOOM  1 AFD,BOOM  1 AFD,TOTAL,70,5.0,5000.0,1102500.0,2200000.0,7720.0,7720.0,7720.0
10893,11005,BOOM  1 AFD,BOOM  1 AFD,BOOM  1 AFD,TOTAL,200,21.0,155000.0,191750.0,310000.0,90.0,149.0,180.0
11631,11006,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,DONATIMMEUB,200,5.0,3000.0,180000.0,260000.0,140.0,191.0,217.0
12369,11006,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,SUCCNALAT,200,8.0,150000.0,235000.0,312000.0,66.0,93.0,134.0
12615,11006,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,VENTEIMMEUB,200,25.0,210000.0,300000.0,395000.0,80.0,109.0,162.0
13107,11006,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,TOTAL,200,52.0,180000.0,275000.0,345000.0,79.0,108.0,163.5
13116,11006,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,TOTAL,222,9.0,357500.0,437500.0,519000.0,100.0,113.0,135.0
14583,11007,BORSBEEK,BORSBEEK,BORSBEEK,SUCCNALAT,200,8.0,174603.0,210000.0,375000.0,167.5,244.5,536.0
14829,11007,BORSBEEK,BORSBEEK,BORSBEEK,VENTEIMMEUB,200,17.0,212000.0,272500.0,320000.0,116.0,212.0,279.0
15303,11007,BORSBEEK,BORSBEEK,BORSBEEK,TOTAL,70,5.0,146000.0,146000.0,146000.0,195.0,224.0,1527.0
15321,11007,BORSBEEK,BORSBEEK,BORSBEEK,TOTAL,200,36.0,210000.0,280000.0,375000.0,150.5,229.0,341.5
15330,11007,BORSBEEK,BORSBEEK,BORSBEEK,TOTAL,222,6.0,300000.0,300000.0,300000.0,198.0,221.5,244.0
16797,11008,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,SUCCNALAT,200,8.0,220000.0,225000.0,450000.0,398.5,686.5,1487.5
17043,11008,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,VENTEIMMEUB,200,25.0,339000.0,439000.0,535000.0,320.0,677.0,1000.0
17525,11008,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,TOTAL,78,5.0,150000.0,245000.0,395000.0,579.0,715.0,715.0
17535,11008,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,TOTAL,200,53.0,250000.0,383000.0,520000.0,320.0,641.0,1000.0
19011,11009,BRECHT  1 AFD,BRECHT  1 AFD,BRECHT  1 AFD,SUCCNALAT,200,5.0,355000.0,355000.0,355000.0,684.0,1014.0,2063.0
19257,11009,BRECHT  1 AFD,BRECHT  1 AFD,BRECHT  1 AFD,VENTEIMMEUB,200,18.0,233000.0,359500.0,429000.0,658.0,912.5,1150.0
19688,11009,BRECHT  1 AFD,BRECHT  1 AFD,BRECHT  1 AFD,TOTAL,9,5.0,540.0,82520.0,164500.0,909.0,3227.0,3227.0
19731,11009,BRECHT  1 AFD,BRECHT  1 AFD,BRECHT  1 AFD,TOTAL,70,6.0,185000.0,185000.0,185000.0,95.0,179.0,450.0
19739,11009,BRECHT  1 AFD,BRECHT  1 AFD,BRECHT  1 AFD,TOTAL,78,6.0,150000.0,242000.0,250000.0,714.0,870.5,1336.0
19749,11009,BRECHT  1 AFD,BRECHT  1 AFD,BRECHT  1 AFD,TOTAL,200,39.0,233000.0,355000.0,440000.0,658.0,969.0,1250.0
19883,11009,BRECHT  1 AFD,BRECHT  1 AFD,BRECHT  1 AFD,TOTAL,503,5.0,10000.0,180000.0,195000.0,1000.0,1000.0,1295.0
21461,11010,RANST  3 AFD/BROECHEM/,RANST  3 AFD/BROECHEM/,RANST  3 AFD/BROECHEM/,VENTEIMMEUB,78,5.0,174000.0,175000.0,192500.0,520.0,741.0,750.0
21471,11010,RANST  3 AFD/BROECHEM/,RANST  3 AFD/BROECHEM/,RANST  3 AFD/BROECHEM/,VENTEIMMEUB,200,9.0,355000.0,368500.0,371500.0,414.0,973.0,1212.0
21953,11010,RANST  3 AFD/BROECHEM/,RANST  3 AFD/BROECHEM/,RANST  3 AFD/BROECHEM/,TOTAL,78,9.0,174000.0,175000.0,192500.0,500.0,520.0,750.0
21963,11010,RANST  3 AFD/BROECHEM/,RANST  3 AFD/BROECHEM/,RANST  3 AFD/BROECHEM/,TOTAL,200,19.0,342000.0,368000.0,369000.0,330.0,542.0,1212.0
23439,11011,ZWIJNDRECHT  2 AFD/BURCHT/,ZWIJNDRECHT  2 AFD/BURCHT/,ZWIJNDRECHT  2 AFD/BURCHT/,SUCCNALAT,200,7.0,240000.0,260000.0,270000.0,225.0,294.0,325.0
23685,11011,ZWIJNDRECHT  2 AFD/BURCHT/,ZWIJNDRECHT  2 AFD/BURCHT/,ZWIJNDRECHT  2 AFD/BURCHT/,VENTEIMMEUB,200,10.0,173750.0,219000.0,267500.0,145.0,217.5,248.0
24177,11011,ZWIJNDRECHT  2 AFD/BURCHT/,ZWIJNDRECHT  2 AFD/BURCHT/,ZWIJNDRECHT  2 AFD/BURCHT/,TOTAL,200,25.0,165000.0,225000.0,270000.0,207.0,228.0,294.0
25899,11012,ANTWERPEN 27 AFD/DEURNE  1 AFD/,ANTWERPEN 27 AFD/DEURNE  1 AFD/,ANTWERPEN 27 AFD/DEURNE  1 AFD/,VENTEIMMEUB,200,16.0,219000.0,245000.0,290000.0,107.5,143.0,162.5
26391,11012,ANTWERPEN 27 AFD/DEURNE  1 AFD/,ANTWERPEN 27 AFD/DEURNE  1 AFD/,ANTWERPEN 27 AFD/DEURNE  1 AFD/,TOTAL,200,27.0,219000.0,245000.0,269000.0,112.0,149.0,180.0
27375,11013,EDEGEM  1 AFD,EDEGEM  1 AFD,EDEGEM  1 AFD,OTHER,200,6.0,325000.0,355000.0,380000.0,232.0,242.5,274.0
27867,11013,EDEGEM  1 AFD,EDEGEM  1 AFD,EDEGEM  1 AFD,SUCCNALAT,200,7.0,280000.0,290000.0,350000.0,205.0,287.0,533.0
28113,11013,EDEGEM  1 AFD,EDEGEM  1 AFD,EDEGEM  1 AFD,VENTEIMMEUB,200,26.0,338000.0,368000.0,400000.0,213.0,285.0,408.0
28587,11013,EDEGEM  1 AFD,EDEGEM  1 AFD,EDEGEM  1 AFD,TOTAL,70,5.0,365000.0,365000.0,365000.0,128.0,135.0,486.0
28605,11013,EDEGEM  1 AFD,EDEGEM  1 AFD,EDEGEM  1 AFD,TOTAL,200,57.0,280000.0,345000.0,380000.0,205.0,265.0,324.0
30327,11014,ANTWERPEN 33 AFD/DL EKEREN 1 AFD,ANTWERPEN 33 AFD/DL EKEREN 1 AFD,ANTWERPEN 33 AFD/DL EKEREN 1 AFD,VENTEIMMEUB,200,7.0,244500.0,357000.0,475000.0,274.0,519.0,1303.0
30819,11014,ANTWERPEN 33 AFD/DL EKEREN 1 AFD,ANTWERPEN 33 AFD/DL EKEREN 1 AFD,ANTWERPEN 33 AFD/DL EKEREN 1 AFD,TOTAL,200,16.0,249000.0,270000.0,465000.0,211.0,358.0,646.5
30823,11014,ANTWERPEN 33 AFD/DL EKEREN 1 AFD,ANTWERPEN 33 AFD/DL EKEREN 1 AFD,ANTWERPEN 33 AFD/DL EKEREN 1 AFD,TOTAL,204,7.0,42000.0,42000.0,42000.0,18.0,18.0,18.0
32295,11015,RANST  4 AFD/EMBLEM/,RANST  4 AFD/EMBLEM/,RANST  4 AFD/EMBLEM/,SUCCNALAT,200,7.0,175000.0,216500.0,258000.0,135.0,286.0,604.0
32531,11015,RANST  4 AFD/EMBLEM/,RANST  4 AFD/EMBLEM/,RANST  4 AFD/EMBLEM/,VENTEIMMEUB,78,5.0,140000.0,165000.0,200000.0,379.0,485.0,755.0
32541,11015,RANST  4 AFD/EMBLEM/,RANST  4 AFD/EMBLEM/,RANST  4 AFD/EMBLEM/,VENTEIMMEUB,200,9.0,355000.0,385000.0,430000.0,286.0,485.0,756.0
32964,11015,RANST  4 AFD/EMBLEM/,RANST  4 AFD/EMBLEM/,RANST  4 AFD/EMBLEM/,TOTAL,1,6.0,12500.0,12500.0,12500.0,1378.0,2032.5,2234.0
33023,11015,RANST  4 AFD/EMBLEM/,RANST  4 AFD/EMBLEM/,RANST  4 AFD/EMBLEM/,TOTAL,78,8.0,165000.0,200000.0,216000.0,432.0,568.0,778.0
33033,11015,RANST  4 AFD/EMBLEM/,RANST  4 AFD/EMBLEM/,RANST  4 AFD/EMBLEM/,TOTAL,200,28.0,240000.0,308750.0,385000.0,283.5,442.0,665.0
34017,11016,ESSEN  1 AFD,ESSEN  1 AFD,ESSEN  1 AFD,OTHER,200,5.0,171250.0,210625.0,250000.0,217.0,293.0,305.0
34441,11016,ESSEN  1 AFD,ESSEN  1 AFD,ESSEN  1 AFD,SUCCNALAT,2,5.0,42525.0,48279.0,93484.0,7373.0,8720.0,9337.0
34509,11016,ESSEN  1 AFD,ESSEN  1 AFD,ESSEN  1 AFD,SUCCNALAT,200,8.0,200000.0,200000.0,200000.0,226.0,396.0,607.0
34755,11016,ESSEN  1 AFD,ESSEN  1 AFD,ESSEN  1 AFD,VENTEIMMEUB,200,16.0,237000.0,306500.0,460000.0,216.0,553.5,1185.0
35179,11016,ESSEN  1 AFD,ESSEN  1 AFD,ESSEN  1 AFD,TOTAL,2,14.0,42525.0,48279.0,93484.0,5400.0,6860.0,8720.0
