,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
807,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,OTHER,200,7.0,375000.0,387500.0,400000.0,163.0,210.0,680.0
1299,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,SUCCNALAT,200,10.0,107000.0,107000.0,107000.0,210.0,502.5,765.0
1545,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,VENTEIMMEUB,200,16.0,295000.0,317000.0,385000.0,191.5,236.5,426.5
2037,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,TOTAL,200,44.0,280000.0,317000.0,385000.0,200.0,256.5,520.5
4337,11002,ANTWERPEN  1 AFD,ANTWERPEN  1 AFD,ANTWERPEN  1 AFD,TOTAL,407,7.0,300000.0,300000.0,300000.0,36.0,72.0,74.0
5235,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,OTHER,200,7.0,300000.0,300000.0,300000.0,111.0,152.0,375.0
5727,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,SUCCNALAT,200,12.0,150000.0,350000.0,395000.0,60.5,100.5,160.5
5973,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,VENTEIMMEUB,200,31.0,220000.0,330000.0,440000.0,75.0,98.0,154.0
6465,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,TOTAL,200,60.0,239000.0,330000.0,435000.0,72.0,104.0,167.0
6469,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,TOTAL,204,5.0,15000.0,15000.0,15000.0,14.0,21.0,21.0
6474,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,TOTAL,222,9.0,370000.0,372000.0,415000.0,186.0,264.0,350.0
8187,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,VENTEIMMEUB,200,17.0,225000.0,295000.0,425000.0,200.0,240.0,537.0
8610,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,TOTAL,1,6.0,28000.0,401685.91,410000.0,1712.0,3289.0,3295.0
8679,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,TOTAL,200,39.0,225000.0,388000.0,425000.0,178.0,367.0,755.0
10401,11005,BOOM  1 AFD,BOOM  1 AFD,BOOM  1 AFD,VENTEIMMEUB,200,18.0,170000.0,253500.0,313000.0,105.0,172.0,245.0
10893,11005,BOOM  1 AFD,BOOM  1 AFD,BOOM  1 AFD,TOTAL,200,30.0,165000.0,231000.0,313000.0,105.0,129.0,238.0
12369,11006,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,SUCCNALAT,200,7.0,175000.0,175000.0,175000.0,79.0,95.0,197.0
12615,11006,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,VENTEIMMEUB,200,19.0,180000.0,297500.0,347500.0,85.0,115.0,178.0
12624,11006,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,VENTEIMMEUB,222,5.0,400000.0,675000.0,840000.0,106.0,121.0,185.0
13107,11006,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,TOTAL,200,40.0,162500.0,237500.0,345000.0,79.5,107.0,171.5
13116,11006,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,TOTAL,222,10.0,350000.0,537500.0,840000.0,106.0,142.0,185.0
14583,11007,BORSBEEK,BORSBEEK,BORSBEEK,SUCCNALAT,200,14.0,249000.0,274954.4,350000.0,275.0,363.5,945.0
14829,11007,BORSBEEK,BORSBEEK,BORSBEEK,VENTEIMMEUB,200,18.0,194500.0,252500.0,341000.0,163.0,196.0,257.0
15321,11007,BORSBEEK,BORSBEEK,BORSBEEK,TOTAL,200,38.0,195000.0,272477.2,307000.0,165.0,266.0,355.0
15330,11007,BORSBEEK,BORSBEEK,BORSBEEK,TOTAL,222,5.0,175000.0,238750.0,302500.0,211.0,225.0,336.0
15567,11008,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,CESSION,200,5.0,300000.0,347500.0,395000.0,514.0,792.0,871.0
16059,11008,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,DONATIMMEUB,200,6.0,340000.0,450000.0,460000.0,792.0,849.0,3185.0
16305,11008,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,OTHER,200,5.0,275000.0,275000.0,275000.0,510.0,632.0,677.0
