,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
807,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,OTHER,200,5.0,225000.0,382500.0,540000.0,349.0,352.0,365.0
1299,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,SUCCNALAT,200,10.0,250000.0,280000.0,375000.0,261.0,293.0,325.0
1527,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,VENTEIMMEUB,70,5.0,61500.0,120000.0,150000.0,174.0,261.0,367.0
1545,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,VENTEIMMEUB,200,16.0,247500.0,273000.0,365000.0,199.5,368.5,485.5
2019,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,TOTAL,70,6.0,61500.0,120000.0,150000.0,174.0,314.0,1432.0
2027,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,TOTAL,78,5.0,145000.0,295000.0,325000.0,298.0,678.0,678.0
2037,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,TOTAL,200,38.0,247500.0,273000.0,347500.0,222.0,320.0,502.0
4251,11002,ANTWERPEN  1 AFD,ANTWERPEN  1 AFD,ANTWERPEN  1 AFD,TOTAL,200,7.0,215000.0,440000.0,775000.0,29.0,67.0,129.0
4337,11002,ANTWERPEN  1 AFD,ANTWERPEN  1 AFD,ANTWERPEN  1 AFD,TOTAL,407,11.0,300000.0,400000.0,600000.0,58.0,72.0,106.0
5727,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,SUCCNALAT,200,9.0,200000.0,285000.0,395000.0,93.0,162.0,215.0
5973,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,VENTEIMMEUB,200,30.0,220000.0,275000.0,370000.0,91.0,113.5,144.0
6465,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,TOTAL,200,52.0,220000.0,275000.0,370000.0,86.5,118.0,150.0
6474,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,TOTAL,222,6.0,287000.0,293000.0,299000.0,100.0,174.0,196.0
7941,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,SUCCNALAT,200,8.0,240000.0,325000.0,362500.0,293.5,815.0,1225.5
