,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
807,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,OTHER,200,6.0,296000.0,296000.0,296000.0,182.0,629.0,709.0
1299,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,SUCCNALAT,200,11.0,217500.0,240000.0,262500.0,178.0,228.0,483.0
1545,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,VENTEIMMEUB,200,25.0,292500.0,337500.0,463000.0,223.0,276.0,742.0
2037,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,TOTAL,200,47.0,257500.0,302500.0,410000.0,210.0,285.0,742.0
4251,11002,ANTWERPEN  1 AFD,ANTWERPEN  1 AFD,ANTWERPEN  1 AFD,TOTAL,200,5.0,250000.0,250000.0,250000.0,24.0,26.0,48.0
4337,11002,ANTWERPEN  1 AFD,ANTWERPEN  1 AFD,ANTWERPEN  1 AFD,TOTAL,407,8.0,341000.0,450000.0,905000.0,51.5,84.5,119.5
5727,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,SUCCNALAT,200,5.0,300000.0,400000.0,500000.0,125.0,183.0,258.0
5973,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,VENTEIMMEUB,200,35.0,180000.0,233500.0,285000.0,65.0,82.0,127.0
6465,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,TOTAL,200,56.0,190000.0,240000.0,287500.0,69.5,95.5,166.5
6474,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,TOTAL,222,7.0,260000.0,290000.0,390000.0,123.0,182.0,231.0
6551,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,TOTAL,407,6.0,224500.0,250400.0,255900.0,125.0,138.0,180.0
