,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
561,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,DONATIMMEUB,200,6.0,300000.0,350000.0,400000.0,270.0,631.0,820.0
807,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,OTHER,200,7.0,240000.0,290000.0,1436000.0,216.0,219.0,879.0
1299,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,SUCCNALAT,200,6.0,240000.0,245000.0,250000.0,256.0,321.0,442.0
1545,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,VENTEIMMEUB,200,26.0,261250.0,302750.0,367500.0,230.0,325.5,438.0
2037,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,TOTAL,200,52.0,252000.0,298000.0,375000.0,225.5,320.0,463.5
5235,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,OTHER,200,9.0,200000.0,240000.0,311000.0,133.0,183.0,250.0
5727,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,SUCCNALAT,200,8.0,170000.0,175000.0,180000.0,92.5,147.0,229.5
5973,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,VENTEIMMEUB,200,39.0,237500.0,299500.0,416250.0,66.0,113.0,247.0
6465,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,TOTAL,200,66.0,219000.0,295000.0,365000.0,72.0,131.5,250.0
6469,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,TOTAL,204,5.0,20000.0,20000.0,20000.0,14.0,14.0,14.0
7941,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,SUCCNALAT,200,10.0,220000.0,300000.0,330000.0,330.0,385.0,911.0
8177,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,VENTEIMMEUB,78,7.0,347431.77,351886.95,386224.09,302.0,339.0,349.0
8187,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,VENTEIMMEUB,200,22.0,303500.0,336750.0,470000.0,260.0,544.5,1455.0
8610,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,TOTAL,1,5.0,54399.715,195054.365,348835.195,360.0,2525.0,3715.0
8613,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,TOTAL,4,6.0,18000.0,18000.0,18000.0,545.0,1042.0,2410.0
8669,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,TOTAL,78,8.0,347431.77,351886.95,386224.09,318.5,342.0,419.5
8679,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,TOTAL,200,48.0,275000.0,331000.0,460000.0,254.5,508.0,990.5
10401,11005,BOOM  1 AFD,BOOM  1 AFD,BOOM  1 AFD,VENTEIMMEUB,200,15.0,137500.0,174000.0,220000.0,62.0,103.0,175.0
10883,11005,BOOM  1 AFD,BOOM  1 AFD,BOOM  1 AFD,TOTAL,78,5.0,21000.0,53500.0,90000.0,188.0,194.0,199.0
10893,11005,BOOM  1 AFD,BOOM  1 AFD,BOOM  1 AFD,TOTAL,200,19.0,150000.0,174000.0,220000.0,64.0,106.0,175.0
12369,11006,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,SUCCNALAT,200,6.0,160000.0,220000.0,250000.0,90.0,115.0,154.0
12615,11006,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,VENTEIMMEUB,200,35.0,194000.0,250000.0,292000.0,76.0,120.0,155.0
13107,11006,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,TOTAL,200,48.0,180000.0,245000.0,285000.0,76.0,115.0,156.5
13116,11006,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,ANTWERPEN 24 AFD/BORGERHOUT  1/,TOTAL,222,7.0,270000.0,317000.0,370000.0,106.0,137.0,263.0
14819,11007,BORSBEEK,BORSBEEK,BORSBEEK,VENTEIMMEUB,78,8.0,163500.0,163500.0,165750.0,128.0,128.0,135.0
14829,11007,BORSBEEK,BORSBEEK,BORSBEEK,VENTEIMMEUB,200,13.0,201600.0,235000.0,304000.0,200.0,230.0,390.0
15311,11007,BORSBEEK,BORSBEEK,BORSBEEK,TOTAL,78,8.0,163500.0,163500.0,165750.0,128.0,128.0,135.0
15321,11007,BORSBEEK,BORSBEEK,BORSBEEK,TOTAL,200,28.0,200000.0,250000.0,333000.0,188.0,234.0,429.0
15330,11007,BORSBEEK,BORSBEEK,BORSBEEK,TOTAL,222,11.0,375000.0,375000.0,380000.0,199.0,212.0,266.0
15407,11007,BORSBEEK,BORSBEEK,BORSBEEK,TOTAL,407,5.0,200000.0,262000.0,270000.0,122.0,132.0,259.0
16305,11008,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,OTHER,200,6.0,250000.0,279000.0,375000.0,215.0,767.5,994.0
16797,11008,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,SUCCNALAT,200,9.0,140000.0,290000.0,425000.0,522.0,760.0,1244.0
17043,11008,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,VENTEIMMEUB,200,27.0,265000.0,378000.0,504000.0,321.0,513.0,1336.0
17525,11008,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,BRASSCHAAT  1 AFD,TOTAL,78,5.0,131400.0,165730.0,210000.0,595.0,595.0,1400.0
