,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
1,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,2,5.0,9000.0,84500.0,160000.0,1055.0,5148.0,5148.0
3,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,4,12.0,13470.0,146735.0,280000.0,301.0,427.5,920.0
59,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,78,7.0,98000.0,98000.0,98000.0,212.0,899.0,1076.0
69,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,200,209.0,190000.0,291000.0,387000.0,162.0,270.0,526.0
78,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,222,8.0,280000.0,450000.0,471000.0,214.5,314.5,472.5
155,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,407,8.0,309500.0,340000.0,455000.0,93.5,212.5,386.5
203,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,503,5.0,50000.0,162000.0,274000.0,1211.0,1495.0,2691.0
492,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,1,34.0,250000.0,250000.0,250000.0,1860.0,5255.0,9520.0
493,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,2,57.0,60000.0,70560.0,120000.0,6000.0,9465.0,18423.0
543,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,70,14.0,20000.0,165000.0,180960.0,425.0,1062.5,5273.0
551,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,78,34.0,185000.0,212500.0,230000.0,448.0,651.0,793.0
561,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,200,242.0,240000.0,315000.0,410000.0,237.0,563.0,1061.0
564,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,203,5.0,150000.0,150000.0,150000.0,30.0,48.0,206.0
565,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,204,10.0,100000.0,100000.0,100000.0,17.0,26.5,56.0
570,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,222,21.0,300000.0,421000.0,500000.0,210.0,267.0,496.0
647,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,407,9.0,120000.0,182425.0,265000.0,61.0,150.0,287.0
695,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,503,7.0,140000.0,140000.0,140000.0,820.0,1478.0,2691.0
739,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,2,34.0,70000.0,70000.0,70000.0,2750.0,5133.5,7532.0
740,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,3,14.0,5000.0,5000.0,5000.0,3410.0,5787.5,8473.0
