,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,1,9.0,41000.0,41000.0,41000.0,1933.0,2762.0,4980.0
1,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,2,19.0,28000.0,31280.0,34560.0,5034.0,9312.0,12060.0
51,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,70,51.0,12000.0,77000.0,310000.0,79.0,226.0,793.0
59,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,78,25.0,125000.0,148000.0,219000.0,447.0,820.0,1152.0
69,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,200,211.0,160000.0,280000.0,365000.0,145.0,271.0,579.0
73,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,204,8.0,15000.0,203250.0,391500.0,18.5,25.0,1305.5
78,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,222,7.0,220000.0,220000.0,220000.0,141.0,206.0,752.0
136,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,371,5.0,12500.0,333000.0,1100000.0,1822.0,3985.0,4870.5
155,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,407,11.0,250000.0,302500.0,555000.0,115.0,175.0,275.0
492,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,1,34.0,50000.0,98129.0,146258.0,1290.0,3243.5,6261.0
493,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,2,63.0,18000.0,28000.0,35000.0,1590.0,4868.0,15909.0
495,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,4,24.0,190080.0,335040.0,480000.0,189.0,396.5,839.5
500,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,9,18.0,2000.0,2000.0,2000.0,998.0,2021.5,4485.0
543,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,70,18.0,100000.0,182250.0,250000.0,225.0,384.0,1050.0
551,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,78,39.0,110000.0,178500.0,225000.0,288.0,513.0,963.0
561,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,200,285.0,200000.0,300000.0,400000.0,215.0,477.0,1022.0
565,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,204,19.0,230000.0,230000.0,230000.0,19.0,23.0,183.0
570,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,222,30.0,162500.0,300000.0,550000.0,157.0,233.5,331.0
647,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,407,11.0,200000.0,325000.0,469500.0,119.0,164.0,247.0
738,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,1,25.0,10000.0,25511.0,41022.0,779.0,1661.0,3330.0
739,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,2,31.0,39810.0,60000.0,75000.0,1355.0,3565.0,7753.0
