,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,1,36.0,76540.0,76540.0,76540.0,3156.5,6046.0,10347.5
8,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,9,14.0,10000.0,10000.0,10000.0,4060.0,9857.5,21400.0
51,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,70,39.0,20137.78,26000.0,39500.0,24.0,117.0,413.0
59,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,78,9.0,95850.0,182750.0,256323.92,558.0,562.0,790.0
69,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,200,175.0,220000.0,315000.0,405000.0,164.0,264.0,565.0
73,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,204,11.0,350000.0,350000.0,350000.0,18.0,42.0,2349.0
78,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,222,10.0,178215.0,365000.0,594000.0,141.0,199.5,285.0
155,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,407,15.0,117000.0,285000.0,300000.0,155.0,252.0,610.0
492,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,1,29.0,103500.0,503250.0,903000.0,1960.0,4090.0,10510.0
493,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,2,26.0,59080.0,202500.0,288000.0,4549.0,13941.5,22706.0
495,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,4,12.0,20000.0,68065.0,116130.0,217.5,908.5,1474.5
543,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,70,17.0,180000.0,210000.0,260000.0,488.0,853.0,1505.0
551,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,78,44.0,150000.0,220000.0,299000.0,435.5,727.5,1000.0
561,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,200,240.0,270000.0,332500.0,450000.0,225.0,510.0,1120.5
565,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,204,9.0,20000.0,120000.0,150000.0,17.0,19.0,31.0
570,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,222,18.0,350000.0,420000.0,531250.0,231.0,311.0,481.0
572,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,240,6.0,200000.0,322500.0,497500.0,2231.0,5487.5,7706.0
647,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,407,7.0,280000.0,396944.0,513888.0,80.0,90.0,175.0
739,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,2,118.0,1750.0,1750.0,1750.0,1309.0,9009.0,18366.0
789,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,70,74.0,25700.0,27400.0,44800.0,228.0,994.5,1399.0
797,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,78,72.0,2500.0,56244.75,109989.5,373.5,515.0,942.5
807,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,200,235.0,189000.0,320000.0,400000.0,177.0,353.0,735.0
980,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,552,23.0,134400.0,134400.0,134400.0,206.0,535.0,953.0
1053,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,PARTAGE,200,36.0,260500.0,331500.0,465000.0,207.0,390.5,855.0
1476,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,1,72.0,9100.0,44910.0,118510.0,591.0,2964.0,7517.0
1477,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,2,53.0,15000.0,76118.75,150000.0,1480.0,2773.0,7625.0
1478,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,3,11.0,6660.0,14330.0,22000.0,895.0,1990.0,4750.0
1479,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,4,84.0,971.75,2575.0,17171.875,89.0,342.5,637.5
1484,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,9,42.0,10500.0,70000.0,135000.0,1785.0,2767.5,5591.0
1503,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,35,16.0,2713.0,7860.0,130000.0,178.0,1014.5,1761.0
1527,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,70,120.0,115000.0,240109.0,389000.0,34.0,169.5,761.5
1535,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,78,197.0,199500.0,299329.335,412745.745,160.0,350.0,720.0
1545,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,200,2098.0,275000.0,360000.0,500000.0,138.0,240.0,507.0
1549,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,204,80.0,23000.0,27500.0,99000.0,16.5,24.0,46.0
1554,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,222,61.0,400000.0,520000.0,860000.0,139.0,205.0,379.0
1556,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,240,5.0,502029.0,502029.0,502029.0,1545.0,4014.0,5051.0
1569,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,265,10.0,365000.0,540000.0,990000.0,1011.0,1194.0,2364.0
1612,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,371,14.0,227500.0,577500.0,685160.0,256.0,630.5,1000.0
1626,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,402,6.0,865000.0,890000.0,1310000.0,312.0,628.5,1142.0
1631,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,407,85.0,300000.0,415000.0,640000.0,90.0,167.0,308.0
1679,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,503,25.0,35000.0,110000.0,259000.0,559.0,1011.0,1487.0
