,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,1,15.0,34338.33,122175.0,330000.0,859.0,2800.0,7434.0
51,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,70,33.0,22051.0,36700.0,42004.0,64.0,141.0,529.0
59,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,78,17.0,39258.0,160000.0,341000.0,411.0,491.0,759.0
69,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,200,190.0,190000.0,280000.0,335390.0,149.0,240.0,472.0
73,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,204,13.0,80000.0,114996.0,148800.0,21.0,57.0,435.0
155,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,407,13.0,22000.0,186000.0,300000.0,88.0,216.0,449.0
492,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,1,46.0,9500.0,162000.0,320000.0,2000.0,4560.5,8000.0
493,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,2,41.0,13559.0,13559.0,13559.0,3870.0,6160.0,12790.0
495,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,4,8.0,98400.0,191700.0,285000.0,200.0,290.0,551.0
543,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,70,17.0,28000.0,170000.0,187500.0,851.0,1144.0,3000.0
551,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,78,29.0,127000.0,187500.0,242500.0,420.0,600.0,679.0
561,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,200,173.0,187500.0,280000.0,360000.0,210.0,459.0,887.0
565,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,204,10.0,200000.0,200000.0,200000.0,16.0,17.0,21.0
570,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,222,26.0,300000.0,572000.0,689000.0,192.0,313.5,376.0
647,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,407,8.0,315000.0,340000.0,400000.0,80.0,108.0,192.0
738,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,1,34.0,222690.0,222690.0,222690.0,813.0,974.0,2904.0
789,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,70,73.0,13000.0,16500.0,28500.0,117.0,420.0,1626.0
797,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,78,140.0,61000.0,90500.0,120000.0,167.5,225.0,364.5
807,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,200,395.0,240000.0,297500.0,360000.0,189.0,340.0,751.0
811,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,204,15.0,54000.0,54000.0,54000.0,17.0,21.0,563.0
816,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,222,40.0,11973.0,11973.0,11973.0,148.5,230.0,420.0
818,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,240,5.0,400000.0,400000.0,400000.0,2620.0,3350.0,8492.0
874,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,371,20.0,150000.0,150000.0,150000.0,1336.0,3075.0,5823.0
893,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,407,47.0,123000.0,350000.0,516500.0,110.0,218.0,409.0
942,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,504,14.0,20000.0,20000.0,20000.0,732.0,847.5,2191.0
980,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,552,18.0,50000.0,50000.0,50000.0,179.0,254.0,810.0
1053,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,PARTAGE,200,43.0,205000.0,280000.0,330000.0,240.0,408.0,892.0
1062,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,PARTAGE,222,5.0,465000.0,465000.0,465000.0,180.0,240.0,276.0
1230,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,1,122.0,6550.0,16152.5,28320.0,995.0,3012.5,7469.0
1231,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,2,88.0,3441.0,14568.75,32500.0,2705.0,5775.0,12100.0
1232,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,3,9.0,1787.5,12212.5,131875.0,2060.0,4355.0,14690.0
1233,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,4,41.0,1839.0,13347.5,26375.0,415.0,718.0,1021.0
1238,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,9,52.0,2485.0,5279.75,9870.0,2135.0,3968.5,7570.0
1281,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,70,21.0,7500.0,17852.5,100000.0,215.0,472.0,1144.0
1289,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,78,20.0,159250.0,175000.0,280000.0,633.5,771.5,1326.0
1299,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,200,616.0,215000.0,265000.0,332500.0,174.0,316.5,789.0
1303,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,204,26.0,14587.5,15000.0,18500.0,18.0,29.0,93.0
1308,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,222,24.0,215000.0,270000.0,325000.0,187.0,216.0,330.0
1310,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,240,8.0,2407.0,76203.5,150000.0,718.5,1736.0,3948.5
1315,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,245,6.0,300000.0,300000.0,300000.0,1528.0,2541.0,3791.0
1317,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,247,7.0,25000.0,31500.0,38000.0,831.0,4233.0,7535.0
1385,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,407,16.0,210000.0,275000.0,293338.0,104.0,163.0,335.5
1433,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,503,10.0,12500.0,20000.0,90000.0,900.0,1306.5,2205.0
1476,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,1,67.0,36000.0,66402.0,224999.0,627.0,2380.0,4933.0
1477,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,2,66.0,34174.0,61548.77,115000.0,1927.0,6337.0,12365.0
1478,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,3,18.0,30000.0,30000.0,30000.0,2430.0,3050.5,4482.0
1479,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,4,82.0,3500.0,5000.0,65952.0,211.0,401.0,730.0
1484,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,9,23.0,11500.0,19850.0,75000.0,1200.0,2180.0,3946.0
1485,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,10,6.0,40581.0,40644.375,40707.75,3842.0,4129.5,5944.0
1503,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,35,21.0,142750.0,287500.0,325250.0,290.0,795.0,2988.0
1527,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,70,230.0,19632.0,142000.0,205146.82,62.0,240.0,824.0
1535,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,78,206.0,145000.0,210000.0,307557.68,218.0,407.5,911.0
1541,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,164,5.0,585000.0,585000.0,585000.0,82.0,123.0,572.0
1545,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,200,2212.0,220000.0,290000.0,382500.0,150.0,250.0,558.0
