,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,1,22.0,50000.0,85000.0,120000.0,1600.0,4985.0,13426.0
1,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,2,24.0,396000.0,396000.0,396000.0,2281.5,5102.5,26268.0
51,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,70,63.0,18500.0,24550.0,41000.0,32.0,84.0,367.0
59,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,78,21.0,130000.0,140000.0,150000.0,308.0,468.0,610.0
69,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,200,245.0,235000.0,325000.0,400000.0,152.0,278.0,602.0
78,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,222,6.0,254117.22,405000.0,630000.0,195.0,340.5,967.0
80,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,240,5.0,52145.85,226072.925,400000.0,3729.0,6000.0,9751.0
136,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,371,5.0,300000.0,816890.0,1333780.0,200.0,270.0,683.0
231,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,540,19.0,4000.0,4000.0,4000.0,206.0,504.0,2912.0
492,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,1,73.0,115000.0,214000.0,411500.0,2350.0,5020.0,9140.0
493,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,2,114.0,6000.0,17000.0,28000.0,4800.0,7580.0,14326.0
495,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,4,17.0,42750.0,50000.0,106800.0,260.0,570.0,885.0
500,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,9,14.0,5850.0,160000.0,285000.0,1838.0,4035.0,6045.0
543,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,70,17.0,165000.0,200000.0,250000.0,833.0,986.0,1300.0
551,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,78,38.0,154500.0,200000.0,230000.0,563.0,773.0,956.0
561,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,200,340.0,224997.5,300000.0,400000.0,190.0,431.0,1000.5
565,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,204,17.0,1040000.0,1040000.0,1040000.0,17.0,36.0,94.0
570,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,222,31.0,270000.0,439500.0,595400.0,201.0,319.0,471.0
572,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,240,7.0,400000.0,492500.0,585000.0,1944.0,3080.0,4213.0
647,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,407,17.0,168000.0,350000.0,500000.0,103.0,155.0,445.0
789,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,70,68.0,19600.0,26450.0,30400.0,59.0,235.0,907.0
