,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,1,19.0,9325.0,16050.0,47500.0,1062.0,3710.0,8690.0
1,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,2,21.0,187500.0,187500.0,187500.0,4205.0,10427.0,19317.0
3,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,4,15.0,20000.0,110898.48,201796.96,71.0,153.0,446.0
8,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,9,9.0,120000.0,120000.0,120000.0,1203.0,2227.0,3835.0
51,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,70,59.0,10000.0,16000.0,103000.0,60.0,193.0,1308.0
59,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,78,13.0,229313.0,254656.5,280000.0,346.0,900.0,1110.0
69,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,200,203.0,200000.0,275000.0,395000.0,167.0,275.0,662.0
78,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,222,12.0,174000.0,282000.0,360000.0,111.0,161.5,241.0
155,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,407,8.0,200000.0,312500.0,750000.0,105.5,116.0,422.0
305,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,COMMUNAUTE,78,68.0,280000.0,280000.0,280000.0,261.5,390.5,822.0
492,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,1,37.0,13500.0,130000.0,150000.0,1335.0,2550.0,5945.0
493,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,2,55.0,50000.0,50000.0,50000.0,5100.0,9247.0,15450.0
495,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,4,17.0,2500.0,7650.0,12800.0,245.0,780.0,995.0
543,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,70,21.0,55000.0,110000.0,150000.0,390.0,815.0,24857.0
551,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,78,31.0,160000.0,200000.0,220000.0,545.0,690.0,1017.0
561,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,200,245.0,180000.0,290000.0,360000.0,218.5,427.0,856.0
565,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,204,7.0,340000.0,340000.0,340000.0,21.0,54.0,546.0
570,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,222,29.0,175000.0,300000.0,385000.0,170.0,217.0,268.0
572,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,240,7.0,850000.0,850000.0,850000.0,1497.0,2476.0,6040.0
647,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,407,11.0,223750.0,305000.0,330000.0,95.0,159.0,416.0
695,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,503,7.0,110000.0,150000.0,300000.0,852.0,988.0,3281.0
738,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,1,34.0,40130.0,40130.0,40130.0,1360.0,3100.0,6705.0
741,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,4,24.0,250000.0,250000.0,250000.0,394.0,643.0,1363.5
746,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,9,12.0,5265.0,5265.0,5265.0,1727.5,4308.0,7707.5
789,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,70,74.0,1000.0,19250.0,98750.0,222.0,653.5,1719.0
807,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,200,408.0,250000.0,300000.0,375300.0,185.0,361.5,796.5
811,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,204,20.0,15000.0,19750.0,24500.0,20.5,102.5,294.0
816,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,222,40.0,385000.0,385000.0,385000.0,146.5,216.0,296.0
874,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,371,15.0,2802212.08,3585431.04,4368650.0,248.0,591.0,13600.0
888,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,402,5.0,2546523.44,3343322.32,4140121.2,148.0,427.0,15658.0
924,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,460,20.0,32.0,32.0,32.0,365.0,1399.0,4489.0
968,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,539,13.0,500.0,500.0,500.0,126.0,475.0,2740.0
980,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,552,15.0,1500.0,1500.0,1500.0,234.0,419.0,855.0
1053,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,PARTAGE,200,31.0,242000.0,300000.0,420000.0,202.0,360.0,576.0
1230,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,1,54.0,12000.0,29364.0,83232.0,847.0,2589.5,5057.0
1231,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,2,74.0,26076.0,60000.0,74000.0,2447.0,5495.0,10407.0
1232,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,3,7.0,3000.0,37250.0,71500.0,650.0,1001.0,2670.0
1238,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,9,32.0,25582.25,80739.75,130010.2,1349.0,2945.0,5492.5
1255,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,33,32.0,3018.0,3018.0,3018.0,189.5,841.5,3001.5
1257,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,35,7.0,7050.0,7050.0,7050.0,351.0,365.0,2141.0
1281,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,70,30.0,70400.0,190000.0,245900.0,200.0,568.5,1100.0
1289,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,78,25.0,95000.0,167500.0,200000.0,530.0,910.0,1535.0
1299,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,200,735.0,205000.0,265000.0,347175.0,170.0,296.5,732.0
1302,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,203,15.0,60000.0,60000.0,60000.0,53.0,170.0,811.0
1303,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,204,40.0,20000.0,30000.0,150000.0,17.0,23.5,66.0
1308,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,222,30.0,240426.0,375000.0,475000.0,167.0,228.5,394.0
1385,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,407,32.0,140000.0,225000.0,255000.0,117.0,136.5,308.5
1433,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,503,12.0,6500.0,120000.0,130000.0,904.5,1338.0,2050.0
1476,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,1,77.0,24148.5,107463.75,220000.0,600.0,3055.0,5233.0
1477,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,2,83.0,75000.0,180957.0,201280.0,2226.0,5026.0,11217.0
1478,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,3,9.0,267500.0,386250.0,505000.0,1931.0,2933.0,7315.0
1479,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,4,85.0,10100.0,30000.0,97500.0,150.0,430.0,866.0
1484,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,9,63.0,4750.0,15124.5,90675.0,1322.0,2284.0,7274.0
1527,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,70,223.0,41925.0,176500.0,295000.0,101.0,301.0,877.0
1535,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,78,265.0,152000.0,210000.0,295000.0,248.0,417.0,759.0
1545,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,200,2085.0,240000.0,310000.0,427500.0,140.0,240.0,580.0
1548,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,203,16.0,31000.0,94500.0,329500.0,41.5,331.5,879.0
1549,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,204,112.0,21000.0,25000.0,120000.0,17.0,18.0,50.0
1554,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,222,71.0,333000.0,435000.0,582500.0,155.0,214.0,299.0
1569,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,265,7.0,275000.0,837500.0,1400000.0,281.0,1043.0,4076.0
1612,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,VENTEIMMEUB,371,27.0,200000.0,537500.0,1030000.0,325.0,1236.5,4126.0
