,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,1,14.0,38799.43,46575.0,312985.0,1074.0,3312.5,9315.0
51,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,70,54.0,9250.0,45500.0,100000.0,64.0,220.5,600.0
59,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,78,24.0,170000.0,191000.0,200000.0,210.0,505.0,828.5
69,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,200,199.0,175000.0,238750.0,322000.0,156.0,270.0,635.0
155,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,407,5.0,96200.0,200000.0,510000.0,85.0,105.0,690.0
230,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,539,8.0,340000.0,340000.0,340000.0,139.5,708.5,3220.0
492,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,1,29.0,20000.0,410000.0,800000.0,2220.0,6145.0,9385.0
493,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,2,61.0,20000.0,20000.0,20000.0,5150.0,12780.0,18168.0
495,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,4,14.0,108250.0,109125.0,110000.0,350.0,425.0,766.0
551,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,78,19.0,125000.0,175000.0,207500.0,385.0,429.0,1139.0
561,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,200,168.0,177500.0,273500.0,350000.0,186.5,400.0,907.5
565,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,204,11.0,20000.0,20000.0,20000.0,18.0,30.0,129.0
570,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,222,30.0,268000.0,380000.0,800000.0,199.0,257.0,409.0
572,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,240,7.0,170000.0,170000.0,170000.0,650.0,970.0,3391.0
647,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,407,14.0,125000.0,301810.5,325000.0,75.0,160.5,220.0
739,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,2,26.0,2500.0,2500.0,2500.0,600.0,3922.5,8320.0
789,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,70,84.0,37250.0,97800.0,828600.0,199.5,610.5,2124.5
797,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,78,62.0,185000.0,185000.0,185000.0,302.0,654.5,1680.0
807,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,200,391.0,220000.0,290000.0,385000.0,172.0,310.0,775.0
816,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,222,52.0,280000.0,280000.0,280000.0,167.5,244.0,383.0
874,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,371,17.0,100119.65,297259.825,494400.0,475.0,1880.0,5345.0
893,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,407,48.0,1000000.0,1000000.0,1000000.0,120.0,243.0,583.0
899,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,413,8.0,15865.18,15865.18,15865.18,323.0,860.5,2990.0
968,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,539,11.0,13833.72,306916.86,600000.0,94.0,904.0,4809.0
1053,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,PARTAGE,200,29.0,200000.0,220000.0,280000.0,162.0,254.0,687.0
1230,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,1,56.0,13258.0,28084.0,103045.0,1919.0,4490.0,6732.5
1231,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,2,43.0,27158.75,40406.0,67829.0,1965.0,6235.0,8551.0
1232,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,3,11.0,13965.0,23281.0,40212.5,1680.0,2350.0,5812.0
1233,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,4,35.0,10500.0,15000.0,29850.0,329.0,562.0,903.0
1238,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,9,36.0,3275.5,8586.0,24624.0,1364.5,2920.0,5776.0
1255,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,33,13.0,250.0,250.0,250.0,171.0,536.0,991.0
1257,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,35,7.0,250.0,5027.5,9805.0,189.0,285.0,1100.0
1281,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,70,28.0,53750.0,120000.0,145000.0,220.0,360.5,601.5
1289,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,78,21.0,115000.0,153000.0,205000.0,442.0,961.0,1238.0
1299,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,SUCCNALAT,200,704.0,185000.0,230000.0,300000.0,170.0,271.0,651.0
