,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,1,14.0,25000.0,30000.0,68814.0,1354.0,3230.0,5168.0
51,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,70,57.0,280.0,280.0,280.0,57.0,120.0,205.0
59,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,78,7.0,81456.835,135322.5,250375.0,568.0,861.0,2702.0
69,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,200,216.0,220000.0,265000.0,340000.0,150.0,298.5,659.5
73,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,204,15.0,15000.0,15000.0,15000.0,18.0,27.0,650.0
78,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,222,12.0,150000.0,290000.0,370000.0,255.5,375.5,494.5
155,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,407,9.0,200000.0,339000.0,445000.0,139.0,220.0,519.0
493,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,2,51.0,29512.0,34056.0,38600.0,4725.0,8865.0,15470.0
495,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,4,19.0,5000.0,5000.0,5000.0,429.0,626.0,929.0
500,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,9,12.0,3000.0,401500.0,800000.0,1007.0,1746.5,3425.0
519,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,35,7.0,8050.0,8050.0,8050.0,415.0,1439.0,3220.0
543,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,70,7.0,240000.0,240000.0,240000.0,108.0,526.0,925.0
551,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,78,32.0,125000.0,165000.0,170000.0,596.0,792.5,1024.0
561,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,200,243.0,200000.0,250000.0,330000.0,188.0,387.5,865.0
565,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,204,16.0,10000.0,14000.0,18000.0,17.0,32.5,182.0
570,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,222,29.0,300000.0,455000.0,800000.0,180.0,235.0,400.0
628,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,371,5.0,120000.0,120000.0,120000.0,333.0,377.0,836.0
647,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,407,20.0,175000.0,275000.0,400000.0,87.0,222.5,283.0
738,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,1,33.0,5700.0,13350.0,18400.0,1200.0,3981.0,6009.0
739,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,2,38.0,35964.0,35964.0,35964.0,5590.0,9000.0,14599.0
741,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,4,32.0,1000.0,40000.0,160000.0,78.0,191.0,488.0
