,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,1,23.0,4563.0,54031.5,103500.0,64.0,847.0,4769.0
1,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,2,30.0,104640.0,104640.0,104640.0,4845.0,5561.0,9315.0
51,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,70,37.0,10000.0,27000.0,41600.0,74.0,126.0,473.0
59,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,78,8.0,150000.0,157500.0,165000.0,633.5,670.0,839.5
69,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,200,212.0,200000.0,289000.0,379250.0,163.5,283.0,767.5
73,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,204,8.0,116000.0,116000.0,116000.0,18.0,23.0,50.0
78,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,222,5.0,182500.0,291666.0,545000.0,163.0,186.0,277.0
155,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,407,11.0,90000.0,128824.68,267650.0,72.0,119.0,250.0
231,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,540,8.0,22750.0,22750.0,22750.0,114.5,141.0,965.0
492,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,1,32.0,220000.0,220000.0,220000.0,2776.0,6534.5,10350.0
493,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,2,46.0,102445.75,172445.75,240000.0,3335.0,5811.5,12547.0
495,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,4,14.0,150000.0,150000.0,150000.0,395.0,465.5,1095.0
500,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,9,10.0,13470.75,13470.75,13470.75,2645.0,6286.0,12200.0
543,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,70,29.0,230000.0,230000.0,230000.0,315.0,600.0,9375.0
551,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,78,56.0,130000.0,165000.0,250000.0,449.0,611.5,839.0
561,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,200,292.0,250000.0,330000.0,430000.0,210.0,500.0,995.5
565,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,204,26.0,28000.0,28000.0,28000.0,17.0,19.0,197.0
570,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,222,14.0,330000.0,385000.0,450000.0,147.0,182.5,273.0
572,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,240,6.0,600000.0,600000.0,600000.0,1566.0,2258.5,7738.0
579,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,247,6.0,207495.0,207495.0,207495.0,732.5,7634.0,26584.0
647,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,407,18.0,167500.0,240000.0,400000.0,122.0,183.5,445.0
739,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,2,29.0,18000.0,18000.0,18000.0,1455.0,2700.0,6400.0
789,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,70,62.0,17400.0,22700.0,28900.0,49.0,365.0,1366.0
797,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,78,117.0,1500.0,1500.0,1500.0,160.0,457.0,775.0
803,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,164,35.0,415000.0,415000.0,415000.0,131.0,509.5,2025.0
807,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,200,300.0,173550.0,277500.0,422500.0,150.0,300.0,758.0
816,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,222,55.0,49366.68,49366.68,49366.68,51.0,157.0,315.0
893,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,407,32.0,800000.0,800000.0,800000.0,152.5,257.0,487.0
968,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,539,9.0,54000.0,477000.0,900000.0,1240.5,1843.5,3521.0
980,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,552,30.0,152500.0,152500.0,152500.0,211.0,350.5,869.0
