,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,1,12.0,12500.0,12500.0,12500.0,2361.5,8048.5,20573.5
1,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,2,9.0,2500.0,2500.0,2500.0,1177.0,2022.0,17184.0
8,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,9,20.0,7200.0,7200.0,7200.0,2345.5,3137.5,4889.5
51,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,70,71.0,295000.0,295000.0,295000.0,61.0,108.0,163.0
59,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,78,21.0,70000.0,102479.33,175000.0,302.0,548.0,900.0
69,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,200,191.0,190000.0,250000.0,310000.0,160.0,250.5,579.0
78,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,222,16.0,240000.0,332500.0,482500.0,141.0,246.0,272.0
155,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,CESSION,407,10.0,200000.0,220000.0,400000.0,118.0,279.0,373.0
315,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,COMMUNAUTE,200,168.0,104500.0,104500.0,104500.0,186.0,419.0,850.5
492,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,1,41.0,74880.0,74880.0,74880.0,3435.0,5830.0,9002.0
493,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,2,26.0,131250.0,275912.35,420574.7,4481.0,15623.0,22621.0
495,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,4,20.0,115000.0,145000.0,175000.0,475.0,698.5,1025.0
500,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,9,19.0,27500.0,27500.0,27500.0,3195.0,8250.0,22075.0
543,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,70,31.0,13700.0,107500.0,250000.0,319.0,640.0,1448.0
551,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,78,26.0,82500.0,200000.0,220000.0,407.0,674.0,1126.0
561,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,200,265.0,195000.0,250000.0,300000.0,181.0,293.0,752.0
565,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,204,20.0,3500.0,3500.0,3500.0,17.0,21.5,46.0
570,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,222,46.0,280000.0,400000.0,480000.0,185.0,279.5,465.0
572,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,240,7.0,300000.0,342500.0,385000.0,1025.0,1750.0,5331.0
647,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,407,12.0,350000.0,482500.0,600000.0,62.0,322.5,542.0
695,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,DONATIMMEUB,503,6.0,3000.0,76500.0,150000.0,1000.0,1642.0,2306.0
738,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,1,20.0,9000.0,10750.0,12500.0,695.0,2116.5,4610.0
789,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,70,67.0,1865.0,6182.5,10500.0,80.0,496.0,1362.0
797,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,78,81.0,350000.0,365500.0,381000.0,370.0,612.0,1169.0
807,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,200,365.0,220000.0,264000.0,350000.0,180.0,360.0,780.0
811,11000,Arrondissement d'Anvers,Arrondissement Antwerpen,Bezirk Antwerpen,OTHER,204,12.0,180000.0,180000.0,180000.0,17.0,60.0,511.0
